#time	operator	index	value
2.6	Z	4	0.590990331476642
2.6	Z	5	0.584459496478996
2.6	Z	6	0.573101820419534
2.6	Z	7	0.561738266729903
2.6	Z	8	0.554964514674814
2.6	Z	9	0.533943770976817
2.6	Z	10	0.475264473511637
2.6	Z	11	0.416760681766696
2.6	Z	12	0.361558767270849
2.6	Z	13	0.253660523827794
2.6	Z	14	0.173182442934165
2.6	Z	15	0.0489682428941518
2.6	Z	16	-0.048974367512728
2.6	Z	17	-0.17317971183977
2.6	Z	18	-0.253657657361906
2.6	Z	19	-0.361537863686477
2.6	Z	20	-0.416787981442219
2.6	Z	21	-0.475251827541309
2.6	Z	22	-0.533924698106276
2.6	Z	23	-0.554974020018701
2.6	Z	24	-0.561750117958019
2.6	Z	25	-0.573102595042408
2.6	Z	26	-0.584456327754913
2.6	Z	27	-0.59098827502289
2.6	Z	28	-0.593546155323208
2.6	Z	29	-0.594299024804815
2.6	Z	30	-0.594476968059184

2.7	Z	1	0.582654327113036
2.7	Z	2	0.582333361495982
2.7	Z	3	0.581119136234985
2.7	Z	4	0.577549650959845
