#time	operator	index_1	index_2	value
0.6	ZZ	9	21	-0.786611413074549
0.6	ZZ	9	22	-0.786626891079496
0.6	ZZ	9	23	-0.786627365854426
0.6	ZZ	9	24	-0.786627377439406
0.6	ZZ	9	25	-0.786627377542874
0.6	ZZ	9	26	-0.786627377543852
0.6	ZZ	9	27	-0.786627377543828
0.6	ZZ	9	28	-0.786627377543828
0.6	ZZ	9	29	-0.786627377543828
0.6	ZZ	9	30	-0.786627377543828
0.6	ZZ	10	1	0.786611883280463
0.6	ZZ	10	2	0.786611883280463
0.6	ZZ	10	3	0.786611883280464
0.6	ZZ	10	4	0.786611883280464
0.6	ZZ	10	5	0.786611883280486
0.6	ZZ	10	6	0.786611883279357
0.6	ZZ	10	7	0.786611883163133
0.6	ZZ	10	8	0.78661187020364
0.6	ZZ	10	9	0.786611339275626
0.6	ZZ	10	11	0.786240306791234
0.6	ZZ	10	12	0.780872620519494
0.6	ZZ	10	13	0.732776421912002
0.6	ZZ	10	14	0.526226691178344
0.6	ZZ	10	15	0.226947222359597
0.6	ZZ	10	16	-0.226962604650054
0.6	ZZ	10	17	-0.526239872929558
0.6	ZZ	10	18	-0.732778319690169
0.6	ZZ	10	19	-0.780874101626876
0.6	ZZ	10	20	-0.786241841431772
0.6	ZZ	10	21	-0.786595921121542
0.6	ZZ	10	22	-0.786611396894615
0.6	ZZ	10	23	-0.786611871592973
0.6	ZZ	10	24	-0.786611883176059
0.6	ZZ	10	25	-0.786611883279509
0.6	ZZ	10	26	-0.786611883280487
0.6	ZZ	10	27	-0.786611883280463
0.6	ZZ	10	28	-0.786611883280464
0.6	ZZ	10	29	-0.786611883280463
0.6	ZZ	10	30	-0.786611883280464
0.6	ZZ	11	1	0.786257637756213
0.6	ZZ	11	2	0.786257637756213
0.6	ZZ	11	3	0.786257637756213
0.6	ZZ	11	4	0.786257637756213
0.6	ZZ	11	5	0.786257637756236
0.6	ZZ	11	6	0.786257637755502
0.6	ZZ	11	7	0.786257637679787
0.6	ZZ	11	8	0.786257627007884
0.6	ZZ	11	9	0.786257105625837
0.6	ZZ	11	10	0.786240306791234
0.6	ZZ	11	12	0.780505120308398
0.6	ZZ	11	13	0.732424487701121
0.6	ZZ	11	14	0.525886270525699
0.6	ZZ	11	15	0.226660020304368
0.6	ZZ	11	16	-0.227067067313575
0.6	ZZ	11	17	-0.526142017948776
0.6	ZZ	11	18	-0.73250541974342
0.6	ZZ	11	19	-0.780531490095777
0.6	ZZ	11	20	-0.785888509727854
0.6	ZZ	11	21	-0.78624172064848
0.6	ZZ	11	22	-0.786257152879044
0.6	ZZ	11	23	-0.786257626105314
0.6	ZZ	11	24	-0.786257637652163
0.6	ZZ	11	25	-0.786257637755262
0.6	ZZ	11	26	-0.786257637756237
0.6	ZZ	11	27	-0.786257637756213
0.6	ZZ	11	28	-0.786257637756213
0.6	ZZ	11	29	-0.786257637756213
0.6	ZZ	11	30	-0.786257637756213
0.6	ZZ	12	1	0.780889260469519
0.6	ZZ	12	2	0.780889260469518
0.6	ZZ	12	3	0.780889260469519
0.6	ZZ	12	4	0.780889260469519
0.6	ZZ	12	5	0.780889260469541
0.6	ZZ	12	6	0.780889260468819
0.6	ZZ	12	7	0.780889260394226
0.6	ZZ	12	8	0.780889250165351
0.6	ZZ	12	9	0.780888785224535
0.6	ZZ	12	10	0.780872620519494
0.6	ZZ	12	11	0.780505120308398
0.6	ZZ	12	13	0.727124304819281
0.6	ZZ	12	14	0.520784752991697
0.6	ZZ	12	15	0.222071611274743
0.6	ZZ	12	16	-0.228788569411364
0.6	ZZ	12	17	-0.524620884945601
0.6	ZZ	12	18	-0.728257448730428
0.6	ZZ	12	19	-0.77531322087865
0.6	ZZ	12	20	-0.780531386454249
0.6	ZZ	12	21	-0.780873880378987
0.6	ZZ	12	22	-0.78088879317641
0.6	ZZ	12	23	-0.780889249241389
0.6	ZZ	12	24	-0.780889260369525
0.6	ZZ	12	25	-0.780889260468607
0.6	ZZ	12	26	-0.780889260469543
0.6	ZZ	12	27	-0.780889260469519
0.6	ZZ	12	28	-0.780889260469519
0.6	ZZ	12	29	-0.780889260469519
0.6	ZZ	12	30	-0.780889260469519
0.6	ZZ	13	1	0.732791856416417
0.6	ZZ	13	2	0.732791856416417
0.6	ZZ	13	3	0.732791856416418
0.6	ZZ	13	4	0.732791856416418
0.6	ZZ	13	5	0.732791856416439
0.6	ZZ	13	6	0.732791856415672
0.6	ZZ	13	7	0.732791856336748
0.6	ZZ	13	8	0.73279184596991
0.6	ZZ	13	9	0.732791399326139
0.6	ZZ	13	10	0.732776421912002
0.6	ZZ	13	11	0.732424487701121
0.6	ZZ	13	12	0.727124304819281
0.6	ZZ	13	14	0.47621336881051
0.6	ZZ	13	15	0.180801868163095
0.6	ZZ	13	16	-0.246218026671862
0.6	ZZ	13	17	-0.509908751692736
0.6	ZZ	13	18	-0.68872518724626
0.6	ZZ	13	19	-0.72825905567591
0.6	ZZ	13	20	-0.732506983748041
0.6	ZZ	13	21	-0.732779792107681
0.6	ZZ	13	22	-0.73279149400314
0.6	ZZ	13	23	-0.73279184768053
0.6	ZZ	13	24	-0.732791856339964
0.6	ZZ	13	25	-0.732791856415728
0.6	ZZ	13	26	-0.73279185641644
0.6	ZZ	13	27	-0.732791856416418
0.6	ZZ	13	28	-0.732791856416418
0.6	ZZ	13	29	-0.732791856416418
0.6	ZZ	13	30	-0.732791856416418
0.6	ZZ	14	1	0.526241830698708
0.6	ZZ	14	2	0.526241830698708
0.6	ZZ	14	3	0.526241830698708
0.6	ZZ	14	4	0.526241830698708
0.6	ZZ	14	5	0.526241830698724
0.6	ZZ	14	6	0.526241830697959
0.6	ZZ	14	7	0.526241830619171
0.6	ZZ	14	8	0.526241820354333
0.6	ZZ	14	9	0.526241379708481
0.6	ZZ	14	10	0.526226691178344
0.6	ZZ	14	11	0.525886270525699
0.6	ZZ	14	12	0.520784752991697
0.6	ZZ	14	13	0.47621336881051
0.6	ZZ	14	15	0.0119648399756988
0.6	ZZ	14	16	-0.328647471156253
0.6	ZZ	14	17	-0.435025129446831
0.6	ZZ	14	18	-0.509905648865741
0.6	ZZ	14	19	-0.524618490315887
0.6	ZZ	14	20	-0.526139622483359
0.6	ZZ	14	21	-0.526237442433669
0.6	ZZ	14	22	-0.526241697786997
0.6	ZZ	14	23	-0.526241827387021
0.6	ZZ	14	24	-0.526241830671271
0.6	ZZ	14	25	-0.526241830698474
0.6	ZZ	14	26	-0.526241830698723
0.6	ZZ	14	27	-0.526241830698707
0.6	ZZ	14	28	-0.526241830698708
0.6	ZZ	14	29	-0.526241830698708
0.6	ZZ	14	30	-0.526241830698708
0.6	ZZ	15	1	0.226959477419201
0.6	ZZ	15	2	0.226959477419201
0.6	ZZ	15	3	0.226959477419201
0.6	ZZ	15	4	0.226959477419201
0.6	ZZ	15	5	0.226959477419207
0.6	ZZ	15	6	0.226959477418614
0.6	ZZ	15	7	0.226959477357308
0.6	ZZ	15	8	0.226959469293468
0.6	ZZ	15	9	0.226959121651498
0.6	ZZ	15	10	0.226947222359597
0.6	ZZ	15	11	0.226660020304368
0.6	ZZ	15	12	0.222071611274743
0.6	ZZ	15	13	0.180801868163095
0.6	ZZ	15	14	0.0119648399756988
0.6	ZZ	15	16	-0.391649673876089
0.6	ZZ	15	17	-0.328647394022518
0.6	ZZ	15	18	-0.246220699451361
0.6	ZZ	15	19	-0.228789941458519
0.6	ZZ	15	20	-0.227068386288004
0.6	ZZ	15	21	-0.226963956490562
0.6	ZZ	15	22	-0.226959608913932
0.6	ZZ	15	23	-0.22695948067126
0.6	ZZ	15	24	-0.226959477447063
0.6	ZZ	15	25	-0.226959477419479
0.6	ZZ	15	26	-0.226959477419207
0.6	ZZ	15	27	-0.226959477419201
0.6	ZZ	15	28	-0.226959477419201
0.6	ZZ	15	29	-0.226959477419201
0.6	ZZ	15	30	-0.226959477419201
0.6	ZZ	16	1	-0.226958118651245
0.6	ZZ	16	2	-0.226958118651244
0.6	ZZ	16	3	-0.226958118651245
0.6	ZZ	16	4	-0.226958118651245
0.6	ZZ	16	5	-0.226958118651251
0.6	ZZ	16	6	-0.226958118651492
0.6	ZZ	16	7	-0.226958118676473
0.6	ZZ	16	8	-0.22695812181703
0.6	ZZ	16	9	-0.226958250335052
0.6	ZZ	16	10	-0.226962604650054
0.6	ZZ	16	11	-0.227067067313575
0.6	ZZ	16	12	-0.228788569411364
0.6	ZZ	16	13	-0.246218026671862
0.6	ZZ	16	14	-0.328647471156253
0.6	ZZ	16	15	-0.391649673876089
0.6	ZZ	16	17	0.0119661511857837
0.6	ZZ	16	18	0.180798717033155
0.6	ZZ	16	19	0.222070515339137
0.6	ZZ	16	20	0.226658767557823
0.6	ZZ	16	21	0.226945880450529
0.6	ZZ	16	22	0.226957762035973
0.6	ZZ	16	23	0.226958110098623
0.6	ZZ	16	24	0.226958118577345
0.6	ZZ	16	25	0.226958118650552
0.6	ZZ	16	26	0.226958118651251
0.6	ZZ	16	27	0.226958118651245
0.6	ZZ	16	28	0.226958118651245
0.6	ZZ	16	29	0.226958118651245
0.6	ZZ	16	30	0.226958118651245
0.6	ZZ	17	1	-0.526244267088229
0.6	ZZ	17	2	-0.526244267088228
0.6	ZZ	17	3	-0.526244267088229
0.6	ZZ	17	4	-0.526244267088229
0.6	ZZ	17	5	-0.526244267088244
0.6	ZZ	17	6	-0.526244267088025
0.6	ZZ	17	7	-0.526244267065825
0.6	ZZ	17	8	-0.526244263934265
0.6	ZZ	17	9	-0.526244134046629
0.6	ZZ	17	10	-0.526239872929558
0.6	ZZ	17	11	-0.526142017948776
0.6	ZZ	17	12	-0.524620884945601
0.6	ZZ	17	13	-0.509908751692736
0.6	ZZ	17	14	-0.435025129446831
0.6	ZZ	17	15	-0.328647394022518
0.6	ZZ	17	16	0.0119661511857837
0.6	ZZ	17	18	0.476214753934078
0.6	ZZ	17	19	0.520787595787885
0.6	ZZ	17	20	0.525888915293352
0.6	ZZ	17	21	0.526229138709002
0.6	ZZ	17	22	0.526243813769668
0.6	ZZ	17	23	0.526244256153403
0.6	ZZ	17	24	0.526244266992305
0.6	ZZ	17	25	0.526244267087341
0.6	ZZ	17	26	0.526244267088244
0.6	ZZ	17	27	0.526244267088228
0.6	ZZ	17	28	0.526244267088229
0.6	ZZ	17	29	0.526244267088229
0.6	ZZ	17	30	0.526244267088229
0.6	ZZ	18	1	-0.732790395685975
0.6	ZZ	18	2	-0.732790395685974
0.6	ZZ	18	3	-0.732790395685975
0.6	ZZ	18	4	-0.732790395685975
0.6	ZZ	18	5	-0.732790395685996
0.6	ZZ	18	6	-0.732790395685397
0.6	ZZ	18	7	-0.732790395623876
0.6	ZZ	18	8	-0.732790387456678
0.6	ZZ	18	9	-0.732790034786257
0.6	ZZ	18	10	-0.732778319690169
0.6	ZZ	18	11	-0.73250541974342
0.6	ZZ	18	12	-0.728257448730428
0.6	ZZ	18	13	-0.68872518724626
0.6	ZZ	18	14	-0.509905648865741
0.6	ZZ	18	15	-0.246220699451361
0.6	ZZ	18	16	0.180798717033155
0.6	ZZ	18	17	0.476214753934078
0.6	ZZ	18	19	0.727122805834394
0.6	ZZ	18	20	0.732423171392962
0.6	ZZ	18	21	0.732774988666918
0.6	ZZ	18	22	0.732789937257338
0.6	ZZ	18	23	0.732790384700402
0.6	ZZ	18	24	0.732790395590132
0.6	ZZ	18	25	0.7327903956851
0.6	ZZ	18	26	0.732790395685997
0.6	ZZ	18	27	0.732790395685975
0.6	ZZ	18	28	0.732790395685975
0.6	ZZ	18	29	0.732790395685975
0.6	ZZ	18	30	0.732790395685975
0.6	ZZ	19	1	-0.780889494897502
0.6	ZZ	19	2	-0.780889494897502
0.6	ZZ	19	3	-0.780889494897503
0.6	ZZ	19	4	-0.780889494897503
0.6	ZZ	19	5	-0.780889494897526
0.6	ZZ	19	6	-0.780889494896745
0.6	ZZ	19	7	-0.780889494816514
0.6	ZZ	19	8	-0.780889484362707
0.6	ZZ	19	9	-0.780889030301871
0.6	ZZ	19	10	-0.780874101626876
0.6	ZZ	19	11	-0.780531490095777
0.6	ZZ	19	12	-0.77531322087865
0.6	ZZ	19	13	-0.72825905567591
0.6	ZZ	19	14	-0.524618490315887
0.6	ZZ	19	15	-0.228789941458519
0.6	ZZ	19	16	0.222070515339137
0.6	ZZ	19	17	0.520787595787885
0.6	ZZ	19	18	0.727122805834394
0.6	ZZ	19	20	0.780505405895835
0.6	ZZ	19	21	0.780872869698782
0.6	ZZ	19	22	0.780889016792697
0.6	ZZ	19	23	0.780889483878706
0.6	ZZ	19	24	0.780889494803444
0.6	ZZ	19	25	0.780889494896648
0.6	ZZ	19	26	0.780889494897526
0.6	ZZ	19	27	0.780889494897502
0.6	ZZ	19	28	0.780889494897503
0.6	ZZ	19	29	0.780889494897502
0.6	ZZ	19	30	0.780889494897503
0.6	ZZ	20	1	-0.78625777179558
0.6	ZZ	20	2	-0.78625777179558
0.6	ZZ	20	3	-0.786257771795581
0.6	ZZ	20	4	-0.786257771795581
0.6	ZZ	20	5	-0.786257771795603
0.6	ZZ	20	6	-0.786257771794792
0.6	ZZ	20	7	-0.786257771711319
0.6	ZZ	20	8	-0.786257760869934
0.6	ZZ	20	9	-0.786257289836322
0.6	ZZ	20	10	-0.786241841431772
0.6	ZZ	20	11	-0.785888509727854
0.6	ZZ	20	12	-0.780531386454249
0.6	ZZ	20	13	-0.732506983748041
0.6	ZZ	20	14	-0.526139622483359
0.6	ZZ	20	15	-0.227068386288004
0.6	ZZ	20	16	0.226658767557823
0.6	ZZ	20	17	0.525888915293352
0.6	ZZ	20	18	0.732423171392962
0.6	ZZ	20	19	0.780505405895835
0.6	ZZ	20	21	0.786240447636881
0.6	ZZ	20	22	0.78625723492399
0.6	ZZ	20	23	0.786257760547066
0.6	ZZ	20	24	0.786257771704388
0.6	ZZ	20	25	0.786257771794753
0.6	ZZ	20	26	0.786257771795604
0.6	ZZ	20	27	0.78625777179558
0.6	ZZ	20	28	0.78625777179558
0.6	ZZ	20	29	0.78625777179558
0.6	ZZ	20	30	0.78625777179558
0.6	ZZ	21	1	-0.78661189652229
0.6	ZZ	21	2	-0.786611896522289
0.6	ZZ	21	3	-0.78661189652229
0.6	ZZ	21	4	-0.78661189652229
0.6	ZZ	21	5	-0.786611896522313
0.6	ZZ	21	6	-0.786611896521499
0.6	ZZ	21	7	-0.786611896437742
0.6	ZZ	21	8	-0.786611885562799
0.6	ZZ	21	9	-0.786611413074549
0.6	ZZ	21	10	-0.786595921121542
0.6	ZZ	21	11	-0.78624172064848
0.6	ZZ	21	12	-0.780873880378987
0.6	ZZ	21	13	-0.732779792107681
0.6	ZZ	21	14	-0.526237442433669
0.6	ZZ	21	15	-0.226963956490562
0.6	ZZ	21	16	0.226945880450529
0.6	ZZ	21	17	0.526229138709002
0.6	ZZ	21	18	0.732774988666918
0.6	ZZ	21	19	0.780872869698782
0.6	ZZ	21	20	0.786240447636881
0.6	ZZ	21	22	0.786611350570284
0.6	ZZ	21	23	0.786611882837124
0.6	ZZ	21	24	0.78661189638571
0.6	ZZ	21	25	0.786611896521025
0.6	ZZ	21	26	0.786611896522313
0.6	ZZ	21	27	0.786611896522289
0.6	ZZ	21	28	0.78661189652229
0.6	ZZ	21	29	0.78661189652229
0.6	ZZ	21	30	0.78661189652229
0.6	ZZ	22	1	-0.786627374604646
0.6	ZZ	22	2	-0.786627374604646
0.6	ZZ	22	3	-0.786627374604646
0.6	ZZ	22	4	-0.786627374604646
0.6	ZZ	22	5	-0.786627374604669
0.6	ZZ	22	6	-0.786627374603855
0.6	ZZ	22	7	-0.786627374520082
0.6	ZZ	22	8	-0.786627363643387
0.6	ZZ	22	9	-0.786626891079496
0.6	ZZ	22	10	-0.786611396894615
0.6	ZZ	22	11	-0.786257152879044
0.6	ZZ	22	12	-0.78088879317641
0.6	ZZ	22	13	-0.73279149400314
0.6	ZZ	22	14	-0.526241697786997
0.6	ZZ	22	15	-0.226959608913932
0.6	ZZ	22	16	0.226957762035973
0.6	ZZ	22	17	0.526243813769668
0.6	ZZ	22	18	0.732789937257338
0.6	ZZ	22	19	0.780889016792697
0.6	ZZ	22	20	0.78625723492399
0.6	ZZ	22	21	0.786611350570284
0.6	ZZ	22	23	0.786627362053932
0.6	ZZ	22	24	0.786627374484263
0.6	ZZ	22	25	0.786627374603539
0.6	ZZ	22	26	0.786627374604669
0.6	ZZ	22	27	0.786627374604645
0.6	ZZ	22	28	0.786627374604646
0.6	ZZ	22	29	0.786627374604646
0.6	ZZ	22	30	0.786627374604646
0.6	ZZ	23	1	-0.786627849382254
0.6	ZZ	23	2	-0.786627849382253
0.6	ZZ	23	3	-0.786627849382254
0.6	ZZ	23	4	-0.786627849382254
0.6	ZZ	23	5	-0.786627849382277
0.6	ZZ	23	6	-0.786627849381463
0.6	ZZ	23	7	-0.78662784929769
0.6	ZZ	23	8	-0.786627838420934
0.6	ZZ	23	9	-0.786627365854426
0.6	ZZ	23	10	-0.786611871592973
0.6	ZZ	23	11	-0.786257626105314
0.6	ZZ	23	12	-0.780889249241389
0.6	ZZ	23	13	-0.73279184768053
0.6	ZZ	23	14	-0.526241827387021
0.6	ZZ	23	15	-0.22695948067126
0.6	ZZ	23	16	0.226958110098623
0.6	ZZ	23	17	0.526244256153403
0.6	ZZ	23	18	0.732790384700402
0.6	ZZ	23	19	0.780889483878706
0.6	ZZ	23	20	0.786257760547066
0.6	ZZ	23	21	0.786611882837124
0.6	ZZ	23	22	0.786627362053932
0.6	ZZ	23	24	0.786627849278585
0.6	ZZ	23	25	0.786627849381305
0.6	ZZ	23	26	0.786627849382277
0.6	ZZ	23	27	0.786627849382253
0.6	ZZ	23	28	0.786627849382254
0.6	ZZ	23	29	0.786627849382254
0.6	ZZ	23	30	0.786627849382254
0.6	ZZ	24	1	-0.7866278609673
0.6	ZZ	24	2	-0.786627860967299
0.6	ZZ	24	3	-0.7866278609673
0.6	ZZ	24	4	-0.7866278609673
0.6	ZZ	24	5	-0.786627860967323
0.6	ZZ	24	6	-0.786627860966509
0.6	ZZ	24	7	-0.786627860882736
0.6	ZZ	24	8	-0.786627850005978
0.6	ZZ	24	9	-0.786627377439406
0.6	ZZ	24	10	-0.786611883176059
0.6	ZZ	24	11	-0.786257637652163
0.6	ZZ	24	12	-0.780889260369525
0.6	ZZ	24	13	-0.732791856339964
0.6	ZZ	24	14	-0.526241830671271
0.6	ZZ	24	15	-0.226959477447063
0.6	ZZ	24	16	0.226958118577345
0.6	ZZ	24	17	0.526244266992305
0.6	ZZ	24	18	0.732790395590132
0.6	ZZ	24	19	0.780889494803444
0.6	ZZ	24	20	0.786257771704388
0.6	ZZ	24	21	0.78661189638571
0.6	ZZ	24	22	0.786627374484263
0.6	ZZ	24	23	0.786627849278585
0.6	ZZ	24	25	0.786627860966333
0.6	ZZ	24	26	0.786627860967323
0.6	ZZ	24	27	0.786627860967299
0.6	ZZ	24	28	0.7866278609673
0.6	ZZ	24	29	0.7866278609673
0.6	ZZ	24	30	0.7866278609673
0.6	ZZ	25	1	-0.786627861070768
0.6	ZZ	25	2	-0.786627861070768
0.6	ZZ	25	3	-0.786627861070769
0.6	ZZ	25	4	-0.786627861070769
0.6	ZZ	25	5	-0.786627861070792
0.6	ZZ	25	6	-0.786627861069978
0.6	ZZ	25	7	-0.786627860986205
0.6	ZZ	25	8	-0.786627850109447
0.6	ZZ	25	9	-0.786627377542874
0.6	ZZ	25	10	-0.786611883279509
0.6	ZZ	25	11	-0.786257637755262
0.6	ZZ	25	12	-0.780889260468607
0.6	ZZ	25	13	-0.732791856415728
0.6	ZZ	25	14	-0.526241830698474
0.6	ZZ	25	15	-0.226959477419479
0.6	ZZ	25	16	0.226958118650552
0.6	ZZ	25	17	0.526244267087341
0.6	ZZ	25	18	0.7327903956851
0.6	ZZ	25	19	0.780889494896648
0.6	ZZ	25	20	0.786257771794753
0.6	ZZ	25	21	0.786611896521025
0.6	ZZ	25	22	0.786627374603539
0.6	ZZ	25	23	0.786627849381305
0.6	ZZ	25	24	0.786627860966333
0.6	ZZ	25	26	0.786627861070792
0.6	ZZ	25	27	0.786627861070768
0.6	ZZ	25	28	0.786627861070769
0.6	ZZ	25	29	0.786627861070769
0.6	ZZ	25	30	0.786627861070769
0.6	ZZ	26	1	-0.786627861071747
0.6	ZZ	26	2	-0.786627861071746
0.6	ZZ	26	3	-0.786627861071747
0.6	ZZ	26	4	-0.786627861071747
0.6	ZZ	26	5	-0.78662786107177
0.6	ZZ	26	6	-0.786627861070956
0.6	ZZ	26	7	-0.786627860987183
0.6	ZZ	26	8	-0.786627850110425
0.6	ZZ	26	9	-0.786627377543852
0.6	ZZ	26	10	-0.786611883280487
0.6	ZZ	26	11	-0.786257637756237
0.6	ZZ	26	12	-0.780889260469543
0.6	ZZ	26	13	-0.73279185641644
0.6	ZZ	26	14	-0.526241830698723
0.6	ZZ	26	15	-0.226959477419207
0.6	ZZ	26	16	0.226958118651251
0.6	ZZ	26	17	0.526244267088244
0.6	ZZ	26	18	0.732790395685997
0.6	ZZ	26	19	0.780889494897526
0.6	ZZ	26	20	0.786257771795604
0.6	ZZ	26	21	0.786611896522313
0.6	ZZ	26	22	0.786627374604669
0.6	ZZ	26	23	0.786627849382277
0.6	ZZ	26	24	0.786627860967323
0.6	ZZ	26	25	0.786627861070792
0.6	ZZ	26	27	0.786627861071746
0.6	ZZ	26	28	0.786627861071747
0.6	ZZ	26	29	0.786627861071747
0.6	ZZ	26	30	0.786627861071747
0.6	ZZ	27	1	-0.786627861071723
0.6	ZZ	27	2	-0.786627861071722
0.6	ZZ	27	3	-0.786627861071723
0.6	ZZ	27	4	-0.786627861071723
0.6	ZZ	27	5	-0.786627861071746
0.6	ZZ	27	6	-0.786627861070932
0.6	ZZ	27	7	-0.786627860987159
0.6	ZZ	27	8	-0.786627850110401
0.6	ZZ	27	9	-0.786627377543828
0.6	ZZ	27	10	-0.786611883280463
0.6	ZZ	27	11	-0.786257637756213
0.6	ZZ	27	12	-0.780889260469519
0.6	ZZ	27	13	-0.732791856416418
0.6	ZZ	27	14	-0.526241830698707
0.6	ZZ	27	15	-0.226959477419201
0.6	ZZ	27	16	0.226958118651245
0.6	ZZ	27	17	0.526244267088228
0.6	ZZ	27	18	0.732790395685975
0.6	ZZ	27	19	0.780889494897502
0.6	ZZ	27	20	0.78625777179558
0.6	ZZ	27	21	0.786611896522289
0.6	ZZ	27	22	0.786627374604645
0.6	ZZ	27	23	0.786627849382253
0.6	ZZ	27	24	0.786627860967299
0.6	ZZ	27	25	0.786627861070768
0.6	ZZ	27	26	0.786627861071746
0.6	ZZ	27	28	0.786627861071723
0.6	ZZ	27	29	0.786627861071723
0.6	ZZ	27	30	0.786627861071723
0.6	ZZ	28	1	-0.786627861071723
0.6	ZZ	28	2	-0.786627861071723
0.6	ZZ	28	3	-0.786627861071724
0.6	ZZ	28	4	-0.786627861071724
0.6	ZZ	28	5	-0.786627861071746
0.6	ZZ	28	6	-0.786627861070933
0.6	ZZ	28	7	-0.786627860987159
0.6	ZZ	28	8	-0.786627850110402
0.6	ZZ	28	9	-0.786627377543828
0.6	ZZ	28	10	-0.786611883280464
0.6	ZZ	28	11	-0.786257637756213
0.6	ZZ	28	12	-0.780889260469519
0.6	ZZ	28	13	-0.732791856416418
0.6	ZZ	28	14	-0.526241830698708
0.6	ZZ	28	15	-0.226959477419201
0.6	ZZ	28	16	0.226958118651245
0.6	ZZ	28	17	0.526244267088229
0.6	ZZ	28	18	0.732790395685975
0.6	ZZ	28	19	0.780889494897503
0.6	ZZ	28	20	0.78625777179558
0.6	ZZ	28	21	0.78661189652229
0.6	ZZ	28	22	0.786627374604646
0.6	ZZ	28	23	0.786627849382254
0.6	ZZ	28	24	0.7866278609673
0.6	ZZ	28	25	0.786627861070769
0.6	ZZ	28	26	0.786627861071747
0.6	ZZ	28	27	0.786627861071723
0.6	ZZ	28	29	0.786627861071723
0.6	ZZ	28	30	0.786627861071723
0.6	ZZ	29	1	-0.786627861071723
0.6	ZZ	29	2	-0.786627861071723
0.6	ZZ	29	3	-0.786627861071723
0.6	ZZ	29	4	-0.786627861071723
0.6	ZZ	29	5	-0.786627861071746
0.6	ZZ	29	6	-0.786627861070932
0.6	ZZ	29	7	-0.786627860987159
0.6	ZZ	29	8	-0.786627850110402
0.6	ZZ	29	9	-0.786627377543828
0.6	ZZ	29	10	-0.786611883280463
0.6	ZZ	29	11	-0.786257637756213
0.6	ZZ	29	12	-0.780889260469519
0.6	ZZ	29	13	-0.732791856416418
0.6	ZZ	29	14	-0.526241830698708
0.6	ZZ	29	15	-0.226959477419201
0.6	ZZ	29	16	0.226958118651245
0.6	ZZ	29	17	0.526244267088229
0.6	ZZ	29	18	0.732790395685975
0.6	ZZ	29	19	0.780889494897502
0.6	ZZ	29	20	0.78625777179558
0.6	ZZ	29	21	0.78661189652229
0.6	ZZ	29	22	0.786627374604646
0.6	ZZ	29	23	0.786627849382254
0.6	ZZ	29	24	0.7866278609673
0.6	ZZ	29	25	0.786627861070769
0.6	ZZ	29	26	0.786627861071747
0.6	ZZ	29	27	0.786627861071723
0.6	ZZ	29	28	0.786627861071723
0.6	ZZ	29	30	0.786627861071723
0.6	ZZ	30	1	-0.786627861071723
0.6	ZZ	30	2	-0.786627861071723
0.6	ZZ	30	3	-0.786627861071723
0.6	ZZ	30	4	-0.786627861071723
0.6	ZZ	30	5	-0.786627861071746
0.6	ZZ	30	6	-0.786627861070933
0.6	ZZ	30	7	-0.78662786098716
0.6	ZZ	30	8	-0.786627850110402
0.6	ZZ	30	9	-0.786627377543828
0.6	ZZ	30	10	-0.786611883280464
0.6	ZZ	30	11	-0.786257637756213
0.6	ZZ	30	12	-0.780889260469519
0.6	ZZ	30	13	-0.732791856416418
0.6	ZZ	30	14	-0.526241830698708
0.6	ZZ	30	15	-0.226959477419201
0.6	ZZ	30	16	0.226958118651245
0.6	ZZ	30	17	0.526244267088229
0.6	ZZ	30	18	0.732790395685975
0.6	ZZ	30	19	0.780889494897503
0.6	ZZ	30	20	0.78625777179558
0.6	ZZ	30	21	0.78661189652229
0.6	ZZ	30	22	0.786627374604646
0.6	ZZ	30	23	0.786627849382254
0.6	ZZ	30	24	0.7866278609673
0.6	ZZ	30	25	0.786627861070769
0.6	ZZ	30	26	0.786627861071747
0.6	ZZ	30	27	0.786627861071723
0.6	ZZ	30	28	0.786627861071723
0.6	ZZ	30	29	0.786627861071723

0.7	ZZ	1	2	0.75578374146152
0.7	ZZ	1	3	0.755783741461521
0.7	ZZ	1	4	0.755783741461529
0.7	ZZ	1	5	0.755783741461182
0.7	ZZ	1	6	0.755783741430594
0.7	ZZ	1	7	0.755783738535869
0.7	ZZ	1	8	0.755783627355315
0.7	ZZ	1	9	0.755780230921951
0.7	ZZ	1	10	0.755702316530367
0.7	ZZ	1	11	0.754445769878169
0.7	ZZ	1	12	0.741225384067641
0.7	ZZ	1	13	0.661778993338142
0.7	ZZ	1	14	0.449091905303952
0.7	ZZ	1	15	0.244292327364965
0.7	ZZ	1	16	-0.244287637310408
0.7	ZZ	1	17	-0.449099181955413
0.7	ZZ	1	18	-0.661776668147347
0.7	ZZ	1	19	-0.741224916093667
0.7	ZZ	1	20	-0.754445934055156
0.7	ZZ	1	21	-0.755702359425032
0.7	ZZ	1	22	-0.755780232379697
0.7	ZZ	1	23	-0.755783626401275
0.7	ZZ	1	24	-0.755783738552612
0.7	ZZ	1	25	-0.755783741436628
0.7	ZZ	1	26	-0.755783741461238
0.7	ZZ	1	27	-0.755783741461529
0.7	ZZ	1	28	-0.75578374146152
0.7	ZZ	1	29	-0.755783741461521
0.7	ZZ	1	30	-0.755783741461521
0.7	ZZ	2	1	0.75578374146152
