variant,k,N,seed,err_dense_U,err_mpo_U,err_dense_pred,err_mpo_pred,ess,ess_over_N,log_weight_var,max_weight,weight_signal_corr,prefactor_dense_pred,prefactor_mpo_pred
sis_mixture_base,2,32,14666,4.8717510823464,4.871751082346408,2.0582227464959835,2.058222746495983,29.79177566535805,0.930992989542439,0.6244805560297099,0.05873098517946484,0.5052594724726901,11.643066089917683,11.64306608991768
sis_mixture_base,2,32,14667,4.207398198895066,4.207398198895065,1.3697366402284488,1.3697366402284559,30.673960369373102,0.9585612615429094,0.11529265108490472,0.03410606021129823,0.1154064327159706,7.748400533961717,7.748400533961757
sis_mixture_base,2,64,14985,3.2517798028556704,3.251779802855669,2.3595165593002503,2.359516559300243,57.510629939626206,0.8986035928066595,0.2766885000872833,0.031108554849286832,0.039358590465064014,18.876132474402002,18.876132474401945
sis_mixture_base,2,64,14986,3.00567295896654,3.005672958966544,1.852669621812418,1.8526696218124126,59.44094732040774,0.9287648018813709,0.15813980473234956,0.030664438063465794,0.050168926890269444,14.821356974499343,14.8213569744993
sis_mixture_base,2,64,14987,3.0478706643526694,3.0478706643526716,1.5317731076015064,1.5317731076015064,61.643678639152185,0.9631824787367529,0.11791216289415218,0.02417498847007549,-0.043058690654006304,12.254184860812051,12.254184860812051
sis_mixture_base,2,128,15625,2.2969675257142965,2.2969675257142983,1.330082353284474,1.330082353284473,117.8441549889778,0.9206574608513891,0.25969313589447135,0.015260932420982243,-0.11177920596736093,15.048164024704207,15.048164024704194
sis_mixture_base,2,128,15626,2.2967687609136846,2.296768760913682,0.884228410512157,0.8842284105121496,122.87131177176468,0.9599321232169116,0.0783756135597783,0.014176442775090111,0.12440842613255891,10.003902483055176,10.003902483055093
sis_mixture_base,2,128,15627,2.1943973399771273,2.194397339977129,1.5431776870995422,1.5431776870995393,121.65481933160851,0.9504282760281915,0.12116946192178821,0.014845025976810946,-0.02109887139797355,17.45906251398174,17.459062513981703
sis_mixture_base,2,256,16905,1.6554057407567107,1.6554057407567146,0.8247270228927291,0.8247270228927208,238.08667877193167,0.9300260889528581,0.23599478076271554,0.007942512619003967,-0.033727165180825594,13.195632366283666,13.195632366283533
sis_mixture_base,2,256,16906,1.6123412687264882,1.612341268726492,0.6480675190655195,0.6480675190655205,242.94025596988112,0.9489853748823481,0.25251297158092895,0.008525821833963828,0.04069237479093619,10.369080305048312,10.369080305048328
sis_mixture_base,2,256,16907,1.5046069992806674,1.5046069992806643,0.5636484054734664,0.5636484054734621,240.8113003614122,0.9406691420367664,0.11165651822155036,0.008501340004494717,-0.07121985950617069,9.018374487575462,9.018374487575393
sis_mixture_base,2,512,19465,1.1323650108313261,1.1323650108313317,0.6300486076809485,0.6300486076809554,479.37149176431535,0.9362724448521784,0.19246573100973563,0.006892345199823769,-0.013384982861479352,14.256372574986925,14.25637257498708
sis_mixture_base,2,512,19466,1.1584253890609773,1.1584253890609775,0.554860416188638,0.5548604161886371,481.3040044612604,0.9400468837133992,0.19231494374863806,0.005613328431346784,0.0030861533188738907,12.555058012767232,12.555058012767212
sis_mixture_base,2,512,19467,1.1448948850977645,1.144894885097767,0.5231756934804437,0.52317569348045,479.674843760509,0.9368649292197442,0.13106651681537387,0.006017823262310247,-0.024242539644433493,11.838114579583884,11.838114579584028
sis_mixture_base,2,1024,24585,0.8599714009840522,0.8599714009840492,0.5058190342097015,0.5058190342097009,957.1002107829445,0.9346681745927192,0.24204662870224766,0.002130289149928054,-0.01826012648772403,16.18620909471045,16.186209094710428
sis_mixture_base,2,1024,24586,0.8276438568754184,0.8276438568754174,0.4355131589083567,0.4355131589083617,955.0546409650223,0.9326705478174045,0.2998394948199207,0.001949497456431659,0.05980044062128728,13.936421085067414,13.936421085067574
sis_mixture_base,2,1024,24587,0.7983535460865702,0.7983535460865697,0.38452922945516443,0.38452922945514983,962.3660875629837,0.9398106323857263,0.27911612043682493,0.0019850902430871373,-0.017772325282445853,12.304935342565262,12.304935342564795
basis_sample,2,8,14425,1.4507571779576345,1.4507571779576374,0.9466993468704106,0.9466993468704086,nan,nan,nan,nan,nan,2.6776701116677715,2.677670111667766
basis_sample,2,8,14426,1.3166490593883207,1.3166490593883216,0.8467377458853262,0.846737745885326,nan,nan,nan,nan,nan,2.3949360080085036,2.394936008008503
basis_sample,2,8,14427,1.1940124329039403,1.1940124329039394,0.9096309162483122,0.9096309162483109,nan,nan,nan,nan,nan,2.5728247570244562,2.5728247570244527
basis_sample,2,16,14505,1.633923268670022,1.6339232686700247,1.5631244739469032,1.563124473946908,nan,nan,nan,nan,nan,6.252497895787613,6.252497895787632
basis_sample,2,16,14506,1.9606405218199277,1.9606405218199285,1.8542627807212013,1.8542627807211995,nan,nan,nan,nan,nan,7.417051122884805,7.417051122884798
