case_id,family,method,tdvp_chi,tdvp_error,tebd_recovery_chi,recovery_chi_ratio,recovery_status,tdvp_time,tebd_recovery_time,time_ratio
sparse_long_range_n16_d4_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.00510607477923007,nan,,not_recovered,0.11414244800107554,nan,
sparse_long_range_n16_d4_s1_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.00459010627907638,nan,,not_recovered,0.2919380459934473,nan,
sparse_long_range_n16_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0005354854807690426,nan,,not_recovered,0.12054314400302246,nan,
sparse_long_range_n16_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0005913759026981923,nan,,not_recovered,0.10747826300212182,nan,
sparse_long_range_n16_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.00017672724989896153,nan,,not_recovered,0.16866328999458347,nan,
sparse_long_range_n16_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,24,0.00030630145831670304,nan,,not_recovered,0.10948831700079609,nan,
sparse_long_range_n16_d4_s2_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0001821369460213959,nan,,not_recovered,0.5936559450055938,nan,
sparse_long_range_n16_d4_s2_small,sparse_long_range,hybrid_tdvp_padded4,32,0.00030139288005074695,nan,,not_recovered,0.2001629559963476,nan,
sparse_long_range_n16_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.004567957898956364,nan,,not_recovered,0.11417895001068246,nan,
sparse_long_range_n16_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.004697301478066274,nan,,not_recovered,0.10885169499670155,nan,
sparse_long_range_n16_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.004968648623131062,nan,,not_recovered,0.14662506399326958,nan,
sparse_long_range_n16_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.004905786995679913,nan,,not_recovered,0.11292905599111691,nan,
sparse_long_range_n16_d4_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.003445057252654371,nan,,not_recovered,0.4751900989940623,nan,
sparse_long_range_n16_d4_s2_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.005234170879936994,nan,,not_recovered,0.20264292300271336,nan,
sparse_long_range_n16_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.002835454711725105,nan,,not_recovered,0.2480483399995137,nan,
sparse_long_range_n16_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0027895210228710797,nan,,not_recovered,0.24502403600490652,nan,
sparse_long_range_n16_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.002339496535767925,nan,,not_recovered,0.27917516299930867,nan,
sparse_long_range_n16_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0025316022012718807,nan,,not_recovered,0.30145098200591747,nan,
sparse_long_range_n16_d8_s0_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0025056507906043705,nan,,not_recovered,2.8484735889942385,nan,
sparse_long_range_n16_d8_s0_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0023528653486054965,nan,,not_recovered,2.5261397830036003,nan,
sparse_long_range_n16_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.009679661015356405,nan,,not_recovered,0.27806886899634264,nan,
sparse_long_range_n16_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.00874287909963987,nan,,not_recovered,0.2835140309907729,nan,
sparse_long_range_n16_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.011289134513837945,nan,,not_recovered,0.36680546299612615,nan,
sparse_long_range_n16_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.008851815666064215,nan,,not_recovered,0.3441121649957495,nan,
sparse_long_range_n16_d8_s0_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.00911575339764982,nan,,not_recovered,5.4803471500054,nan,
sparse_long_range_n16_d8_s0_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.01047948315668039,nan,,not_recovered,4.350016223004786,nan,
sparse_long_range_n16_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.0021194845784785177,nan,,not_recovered,0.2689196639985312,nan,
sparse_long_range_n16_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,16,0.0021311391747251157,nan,,not_recovered,0.2665260610083351,nan,
sparse_long_range_n16_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.002095142562113822,nan,,not_recovered,0.27830449301109184,nan,
sparse_long_range_n16_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,24,0.002116196999535267,nan,,not_recovered,0.27039377999608405,nan,
sparse_long_range_n16_d8_s1_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0020942703207252476,nan,,not_recovered,2.36449821399583,nan,
sparse_long_range_n16_d8_s1_small,sparse_long_range,hybrid_tdvp_padded4,32,0.0021070480717312427,nan,,not_recovered,2.231702849996509,nan,
sparse_long_range_n16_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.0032863022386618417,nan,,not_recovered,0.2662174400029471,nan,
sparse_long_range_n16_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.0029603451885280227,nan,,not_recovered,0.4414931530045578,nan,
sparse_long_range_n16_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.00277935168754717,nan,,not_recovered,0.3301693929970497,nan,
sparse_long_range_n16_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.0034023291320431238,nan,,not_recovered,0.33165114000439644,nan,
sparse_long_range_n16_d8_s1_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.0027020093803874594,nan,,not_recovered,4.12765138199029,nan,
sparse_long_range_n16_d8_s1_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.0029185127820263337,nan,,not_recovered,3.8720843859919114,nan,
sparse_long_range_n16_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,16,0.001504670483810963,nan,,not_recovered,0.24372040100570302,nan,
sparse_long_range_n16_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,16,0.001787473470251001,nan,,not_recovered,0.2835963469988201,nan,
sparse_long_range_n16_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,24,0.0016393971478041124,nan,,not_recovered,0.3044279410096351,nan,
sparse_long_range_n16_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,24,0.0012773266813111014,nan,,not_recovered,0.29673945999820717,nan,
sparse_long_range_n16_d8_s2_small,sparse_long_range,hybrid_tdvp_unpadded,32,0.0014447477917379989,nan,,not_recovered,3.146968601999106,nan,
sparse_long_range_n16_d8_s2_small,sparse_long_range,hybrid_tdvp_padded4,32,0.00091830861850462,nan,,not_recovered,3.3028475119936047,nan,
sparse_long_range_n16_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,16,0.00628632263025558,nan,,not_recovered,0.4449289280019002,nan,
sparse_long_range_n16_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,16,0.004569824691121035,nan,,not_recovered,0.314344856000389,nan,
sparse_long_range_n16_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,24,0.005106421594392728,nan,,not_recovered,0.34608106600353494,nan,
sparse_long_range_n16_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,24,0.00669448808540567,nan,,not_recovered,0.38628994599275757,nan,
sparse_long_range_n16_d8_s2_medium,sparse_long_range,hybrid_tdvp_unpadded,32,0.004874502365016819,nan,,not_recovered,5.215960051995353,nan,
sparse_long_range_n16_d8_s2_medium,sparse_long_range,hybrid_tdvp_padded4,32,0.004308456172080648,nan,,not_recovered,5.566386051999871,nan,
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.0010324883835282704,32.0,2.0,recovered,0.17479737900430337,0.1001837960066041,0.5731424382749907
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.0010324883835282704,32.0,2.0,recovered,0.1689370499952929,0.1001837960066041,0.5930244195065293
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.0008656901052058369,32.0,1.0,recovered,0.7375235650106333,0.1001837960066041,0.1358380948887507
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.0008656901052058369,32.0,1.0,recovered,0.7558933289983543,0.1001837960066041,0.13253694954466547
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.0006950350450305088,32.0,2.0,recovered,0.16731064500345383,0.10537599799863528,0.6298224359631152
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.0006950350450305088,32.0,2.0,recovered,0.5698166679940186,0.10537599799863528,0.1849296517941476
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.0005292360105711202,32.0,1.0,recovered,1.2563142330036499,0.10537599799863528,0.08387710274259795
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.0005292360105711202,32.0,1.0,recovered,0.5453029689961113,0.10537599799863528,0.19324303000335719
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.004545393824085113,32.0,2.0,recovered,0.17993502200988587,0.1074673020048067,0.5972561695015788
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.004545393824085113,32.0,2.0,recovered,0.20775865401083138,0.1074673020048067,0.5172699183890744
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.004025157449834695,32.0,1.0,recovered,1.1797331779962406,0.1074673020048067,0.09109458308813381
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.004025157449834695,32.0,1.0,recovered,1.2278836280020187,0.1074673020048067,0.08752238368034501
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.0030713190896304817,32.0,2.0,recovered,0.19128727000497747,0.10775304399430752,0.5633048346160394
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.0030713190896304817,32.0,2.0,recovered,0.8360444599966286,0.10775304399430752,0.12888434664675852
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.004102924272385201,32.0,1.0,recovered,1.1610225509939482,0.10775304399430752,0.09280874338061774
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.004102924272385201,32.0,1.0,recovered,1.2459059270040598,0.10775304399430752,0.0864856982046899
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.01924623612561668,32.0,2.0,recovered,0.3071263409947278,0.10785272999783047,0.3511673067458642
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.01924623612561668,32.0,2.0,recovered,0.19928597001126036,0.10785272999783047,0.5411958001445681
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.018030373360758373,32.0,1.0,recovered,1.150576510000974,0.10785272999783047,0.09373799052940789
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.018030373360758373,32.0,1.0,recovered,1.2482430629897863,0.10785272999783047,0.08640362858456596
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.01167500484134875,32.0,2.0,recovered,0.642377187992679,0.10810954699991271,0.16829605568301223
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.01167500484134875,32.0,2.0,recovered,0.21904299200105015,0.10810954699991271,0.4935540097050647
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.009906783876029465,32.0,1.0,recovered,1.22185927600367,0.10810954699991271,0.08847954025729228
heisenberg_floquet_2d_3x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.009906783876029465,32.0,1.0,recovered,1.230507715998101,0.10810954699991271,0.08785767500224237
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04480226380270284,32.0,2.0,recovered,0.20633573099621572,0.0918010720051825,0.4449111724952096
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04480226380270284,32.0,2.0,recovered,0.2039530640031444,0.0918010720051825,0.4501088152505872
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.0407814681147455,32.0,1.0,recovered,2.312194672995247,0.0918010720051825,0.039703002985584344
heisenberg_floquet_2d_3x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.0407814681147455,32.0,1.0,recovered,1.9855097719992045,0.0918010720051825,0.04623551759845949
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04395873546652774,16.0,1.0,recovered,0.21286372000759002,0.07547003700165078,0.3545462655588269
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04395873546652774,16.0,1.0,recovered,0.2082389669958502,0.07547003700165078,0.362420338952002
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.03661106508783749,32.0,1.0,recovered,1.864794514985988,0.10211621099733748,0.05476003397516684
heisenberg_floquet_2d_3x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.03661106508783749,32.0,1.0,recovered,2.2378865299979225,0.10211621099733748,0.04563064732215546
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.054212246206009417,16.0,1.0,recovered,0.21427811500325333,0.07567420200211927,0.35315880019277907
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.054212246206009417,16.0,1.0,recovered,1.0363439270004164,0.07567420200211927,0.07302035553115067
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04768565148153158,32.0,1.0,recovered,2.3690585639997153,0.0928290269948775,0.03918393086836694
heisenberg_floquet_2d_3x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04768565148153158,32.0,1.0,recovered,2.589435579997371,0.0928290269948775,0.03584913550734935
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04203463602188053,32.0,2.0,recovered,0.2557397519994993,0.09310540200385731,0.3640630808308581
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04203463602188053,32.0,2.0,recovered,0.2423720679944381,0.09310540200385731,0.3841424582225121
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04890977931182857,32.0,1.0,recovered,1.769412421999732,0.09310540200385731,0.05261938983034415
heisenberg_floquet_2d_3x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04890977931182857,32.0,1.0,recovered,2.175675474005402,0.09310540200385731,0.04279379122312344
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.06503732909049594,16.0,1.0,recovered,0.24857536000490654,0.0752231340011349,0.30261701722829687
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.06503732909049594,16.0,1.0,recovered,0.21882931000436656,0.0752231340011349,0.34375255307268426
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.0578438848748409,16.0,0.5,recovered,2.003538994002156,0.0752231340011349,0.037545131003851054
heisenberg_floquet_2d_3x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.0578438848748409,16.0,0.5,recovered,2.4263147009914974,0.0752231340011349,0.03100304093710328
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.05345316766424856,16.0,1.0,recovered,0.24049747599929105,0.07552976699662395,0.31405638118566614
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.05345316766424856,16.0,1.0,recovered,0.21843608800554648,0.07552976699662395,0.3457751312352111
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.05256833858249129,16.0,0.5,recovered,2.235891954987892,0.07552976699662395,0.03378059786302731
heisenberg_floquet_2d_3x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.05256833858249129,16.0,0.5,recovered,1.982391038996866,0.07552976699662395,0.03810033717406415
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.0011784362129242081,nan,,not_recovered,0.29051564999099355,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.0011784362129242081,nan,,not_recovered,0.266288421000354,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.0008522157467044648,nan,,not_recovered,1.7844997820066055,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.0008522157467044648,nan,,not_recovered,1.5700747839873657,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.0013475204762362246,nan,,not_recovered,1.184789555001771,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.0013475204762362246,nan,,not_recovered,0.27100237499689683,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.001123479276633904,nan,,not_recovered,2.103719974998967,nan,
heisenberg_floquet_2d_4x4_c2_J0.005_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.001123479276633904,nan,,not_recovered,1.9485069820075296,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.005723686403303438,nan,,not_recovered,0.30424430199491326,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.005723686403303438,nan,,not_recovered,0.3196141619991977,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.004175340588560235,nan,,not_recovered,4.074864067995804,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.004175340588560235,nan,,not_recovered,4.228850942992722,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.0046253381964047975,nan,,not_recovered,0.5426465300115524,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.0046253381964047975,nan,,not_recovered,1.1487706070038257,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.0043274429244909785,nan,,not_recovered,4.087316409000778,nan,
heisenberg_floquet_2d_4x4_c2_J0.01_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.0043274429244909785,nan,,not_recovered,3.913694413990015,nan,
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.013500533347994994,nan,,not_recovered,0.32066990599560086,nan,
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.013500533347994994,nan,,not_recovered,0.3447193449974293,nan,
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.010260530521338634,nan,,not_recovered,4.349280873007956,nan,
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.010260530521338634,nan,,not_recovered,3.8128965810028603,nan,
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.017182677739706814,64.0,4.0,recovered,0.33979603099578526,20.03446536800766,58.96026892749716
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.017182677739706814,64.0,4.0,recovered,0.33228324899391737,20.03446536800766,60.29333536573913
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.01533393676962474,64.0,2.0,recovered,3.548356668994529,20.03446536800766,5.646125019806612
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.01533393676962474,64.0,2.0,recovered,4.339121024007909,20.03446536800766,4.617171371150754
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.050655855962421927,64.0,4.0,recovered,0.37166020399308763,26.139946385999792,70.33291728615087
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.050655855962421927,64.0,4.0,recovered,0.37266973000077996,26.139946385999792,70.14239226229907
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04431520860444732,64.0,2.0,recovered,5.7280385680060135,26.139946385999792,4.563507398851081
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04431520860444732,64.0,2.0,recovered,5.364846810000017,26.139946385999792,4.872449729091092
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.05581349039471708,64.0,4.0,recovered,0.3741404920001514,26.698986944989883,71.36085913143846
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.05581349039471708,64.0,4.0,recovered,0.3486025790043641,26.698986944989883,76.58860993296221
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.04720376890126023,nan,,not_recovered,5.363467961011338,nan,
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.04720376890126023,nan,,not_recovered,5.974268343998119,nan,
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04628768541613995,64.0,4.0,recovered,0.37968501800787635,26.585626228988986,70.0202140407802
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04628768541613995,64.0,4.0,recovered,0.3827217700018082,26.585626228988986,69.46463021652356
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.03793768988895085,64.0,2.0,recovered,5.853818343006424,26.585626228988986,4.5415871609256415
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.03793768988895085,64.0,2.0,recovered,6.693530780001311,26.585626228988986,3.971838944615084
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.04001103178045141,nan,,not_recovered,0.38158641300105955,nan,
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.04001103178045141,nan,,not_recovered,1.0950714070058893,nan,
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.03727021576442736,nan,,not_recovered,6.5551324379921425,nan,
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.03727021576442736,nan,,not_recovered,5.936516155998106,nan,
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.052017588875199396,64.0,4.0,recovered,1.6047034669900313,16.56487560700043,10.322701949458263
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.052017588875199396,64.0,4.0,recovered,0.3645167820068309,16.56487560700043,45.44338264977334
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.05212168869731859,64.0,2.0,recovered,4.952017857998726,16.56487560700043,3.345075902794673
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.05212168869731859,64.0,2.0,recovered,6.338971457997104,16.56487560700043,2.613180342704108
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,16,0.042512851211301154,nan,,not_recovered,0.38300567600526847,nan,
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,16,0.042512851211301154,nan,,not_recovered,0.3636473889928311,nan,
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_unpadded,32,0.03795305505390216,nan,,not_recovered,5.5969022730132565,nan,
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,hybrid_tdvp_padded4,32,0.03795305505390216,nan,,not_recovered,6.404133556003217,nan,
