case_id,family,n_qubits,depth_or_cycles,seed,angle_regime,chi_max,tdvp_variant,tebd_error,tdvp_error,tdvp_error_over_tebd_error,tdvp_infidelity_over_tebd_infidelity,tdvp_time_over_tebd_time,tdvp_peak_chi_over_tebd_peak_chi,outcome
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,16,padded4,3.627664316841049e-15,1.1087796275636436e-12,305.64559747610906,0.0,1.4520872953592845,1.0,both_good
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,24,unpadded,3.627664316841049e-15,0.00529214205351481,1458829040202.6997,74815672739266.25,1.167134332708043,0.5,tebd_win
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,24,padded4,3.627664316841049e-15,1.1087796275636436e-12,305.64559747610906,0.0,1.4454157802172,1.0,both_good
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,32,unpadded,3.627664316841049e-15,0.00529214205351481,1458829040202.6997,74815672739266.25,1.1601765527270842,0.5,tebd_win
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,32,padded4,3.627664316841049e-15,1.1087796275636436e-12,305.64559747610906,0.0,1.4416819284494284,1.0,both_good
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,48,unpadded,3.627664316841049e-15,0.00529214205351481,1458829040202.6997,74815672739266.25,1.1710023510730398,0.5,tebd_win
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,48,padded4,3.627664316841049e-15,1.1087796275636436e-12,305.64559747610906,0.0,1.4482790196282662,1.0,both_good
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,64,unpadded,3.627664316841049e-15,0.00529214205351481,1458829040202.6997,74815672739266.25,1.1599321917608638,0.5,tebd_win
periodic_1d_n8_d4_s2_small,periodic_1d,8,4,2,small,64,padded4,3.627664316841049e-15,1.1087796275636436e-12,305.64559747610906,0.0,1.4428575686245178,1.0,both_good
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,8,unpadded,1.7520655478690872e-15,0.05248631534466241,29956821768739.066,80876802280158.39,1.1565079006805767,0.5,tebd_win
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,8,padded4,1.7520655478690872e-15,1.6023577502471038e-14,9.145535406457467,0.0,1.4854540739389015,1.0,both_good
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,16,unpadded,1.7520655478690872e-15,0.05248631534466241,29956821768739.066,80876802280158.39,1.1610222562951287,0.5,tebd_win
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,16,padded4,1.7520655478690872e-15,1.6023577502471038e-14,9.145535406457467,0.0,1.4752763590024032,1.0,both_good
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,24,unpadded,1.7520655478690872e-15,0.05248631534466241,29956821768739.066,80876802280158.39,1.161406900424178,0.5,tebd_win
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,24,padded4,1.7520655478690872e-15,1.6023577502471038e-14,9.145535406457467,0.0,1.478438235137348,1.0,both_good
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,32,unpadded,1.7520655478690872e-15,0.05248631534466241,29956821768739.066,80876802280158.39,1.1626826121780975,0.5,tebd_win
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,32,padded4,1.7520655478690872e-15,1.6023577502471038e-14,9.145535406457467,0.0,1.5032875882758074,1.0,both_good
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,48,unpadded,1.7520655478690872e-15,0.05248631534466241,29956821768739.066,80876802280158.39,1.1682778537347938,0.5,tebd_win
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,48,padded4,1.7520655478690872e-15,1.6023577502471038e-14,9.145535406457467,0.0,1.4873665048919977,1.0,both_good
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,64,unpadded,1.7520655478690872e-15,0.05248631534466241,29956821768739.066,80876802280158.39,1.1660994594446148,0.5,tebd_win
periodic_1d_n8_d4_s2_medium,periodic_1d,8,4,2,medium,64,padded4,1.7520655478690872e-15,1.6023577502471038e-14,9.145535406457467,0.0,1.483975830718196,1.0,both_good
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,8,unpadded,6.014638656917648e-15,0.012255708156261806,2037646624401.2986,13489160058074.557,1.1008146834196573,0.5,tebd_win
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,8,padded4,6.014638656917648e-15,1.2476928902252097e-14,2.074427012818458,0.0,1.4438050923030195,1.0,both_good
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,16,unpadded,6.014638656917648e-15,0.012255708156261806,2037646624401.2986,13489160058074.557,1.1111928222657816,0.5,tebd_win
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,16,padded4,6.014638656917648e-15,1.2476928902252097e-14,2.074427012818458,0.0,1.4473076643956153,1.0,both_good
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,24,unpadded,6.014638656917648e-15,0.012255708156261806,2037646624401.2986,13489160058074.557,1.1197574109352146,0.5,tebd_win
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,24,padded4,6.014638656917648e-15,1.2476928902252097e-14,2.074427012818458,0.0,1.4451377808507302,1.0,both_good
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,32,unpadded,6.014638656917648e-15,0.012255708156261806,2037646624401.2986,13489160058074.557,1.1200713469435672,0.5,tebd_win
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,32,padded4,6.014638656917648e-15,1.2476928902252097e-14,2.074427012818458,0.0,1.4530628101865988,1.0,both_good
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,48,unpadded,6.014638656917648e-15,0.012255708156261806,2037646624401.2986,13489160058074.557,1.1162031621201856,0.5,tebd_win
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,48,padded4,6.014638656917648e-15,1.2476928902252097e-14,2.074427012818458,0.0,1.4480589895732923,1.0,both_good
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,64,unpadded,6.014638656917648e-15,0.012255708156261806,2037646624401.2986,13489160058074.557,1.1211882743700718,0.5,tebd_win
periodic_1d_n8_d8_s0_small,periodic_1d,8,8,0,small,64,padded4,6.014638656917648e-15,1.2476928902252097e-14,2.074427012818458,0.0,1.458733771790112,1.0,both_good
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,8,unpadded,6.867246210342144e-15,0.029545165142466842,4302330837937.85,616699585844652.0,1.1062864953898197,0.5,tebd_win
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,8,padded4,6.867246210342144e-15,1.862592215052752e-15,0.2712284018953141,0.0,1.4649268492720302,1.0,both_good
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,16,unpadded,6.867246210342144e-15,0.029545165142466842,4302330837937.85,616699585844652.0,1.1121694057383475,0.5,tebd_win
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,16,padded4,6.867246210342144e-15,1.862592215052752e-15,0.2712284018953141,0.0,1.4567056358289858,1.0,both_good
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,24,unpadded,6.867246210342144e-15,0.029545165142466842,4302330837937.85,616699585844652.0,1.1151045883475752,0.5,tebd_win
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,24,padded4,6.867246210342144e-15,1.862592215052752e-15,0.2712284018953141,0.0,1.462434483652201,1.0,both_good
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,32,unpadded,6.867246210342144e-15,0.029545165142466842,4302330837937.85,616699585844652.0,1.125114943637229,0.5,tebd_win
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,32,padded4,6.867246210342144e-15,1.862592215052752e-15,0.2712284018953141,0.0,1.4704318362944633,1.0,both_good
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,48,unpadded,6.867246210342144e-15,0.029545165142466842,4302330837937.85,616699585844652.0,1.1229306401135393,0.5,tebd_win
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,48,padded4,6.867246210342144e-15,1.862592215052752e-15,0.2712284018953141,0.0,1.4726126608735601,1.0,both_good
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,64,unpadded,6.867246210342144e-15,0.029545165142466842,4302330837937.85,616699585844652.0,1.128399306239762,0.5,tebd_win
periodic_1d_n8_d8_s0_medium,periodic_1d,8,8,0,medium,64,padded4,6.867246210342144e-15,1.862592215052752e-15,0.2712284018953141,0.0,1.4740989721683415,1.0,both_good
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,8,unpadded,2.3409977143788533e-15,0.010398919999485716,4442088916026.518,295780511168673.5,1.0896494901198368,0.5,tebd_win
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,8,padded4,2.3409977143788533e-15,4.710937495857928e-13,201.23631334291585,0.0,1.426759821050035,1.0,both_good
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,16,unpadded,2.3409977143788533e-15,0.010398919999485716,4442088916026.518,295780511168673.5,1.1145570757385406,0.5,tebd_win
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,16,padded4,2.3409977143788533e-15,4.710937495857928e-13,201.23631334291585,0.0,1.4385622951584611,1.0,both_good
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,24,unpadded,2.3409977143788533e-15,0.010398919999485716,4442088916026.518,295780511168673.5,1.1160217079423218,0.5,tebd_win
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,24,padded4,2.3409977143788533e-15,4.710937495857928e-13,201.23631334291585,0.0,1.444272724796004,1.0,both_good
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,32,unpadded,2.3409977143788533e-15,0.010398919999485716,4442088916026.518,295780511168673.5,1.1166906469144167,0.5,tebd_win
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,32,padded4,2.3409977143788533e-15,4.710937495857928e-13,201.23631334291585,0.0,1.4450645422197033,1.0,both_good
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,48,unpadded,2.3409977143788533e-15,0.010398919999485716,4442088916026.518,295780511168673.5,1.1238386010669403,0.5,tebd_win
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,48,padded4,2.3409977143788533e-15,4.710937495857928e-13,201.23631334291585,0.0,1.445674275222786,1.0,both_good
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,64,unpadded,2.3409977143788533e-15,0.010398919999485716,4442088916026.518,295780511168673.5,1.1090140122820147,0.5,tebd_win
periodic_1d_n8_d8_s1_small,periodic_1d,8,8,1,small,64,padded4,2.3409977143788533e-15,4.710937495857928e-13,201.23631334291585,0.0,1.437560066172911,1.0,both_good
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,8,unpadded,2.2794658852264336e-14,0.004678503963280067,205245623266.49265,406656878877352.75,1.1050776307143984,0.5,tebd_win
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,8,padded4,2.2794658852264336e-14,1.2296755152654958e-13,5.394577401816849,0.0,1.4506648609178425,1.0,both_good
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,16,unpadded,2.2794658852264336e-14,0.004678503963280067,205245623266.49265,406656878877352.75,1.122041685154008,0.5,tebd_win
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,16,padded4,2.2794658852264336e-14,1.2296755152654958e-13,5.394577401816849,0.0,1.4464507265846693,1.0,both_good
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,24,unpadded,2.2794658852264336e-14,0.004678503963280067,205245623266.49265,406656878877352.75,1.122417306853406,0.5,tebd_win
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,24,padded4,2.2794658852264336e-14,1.2296755152654958e-13,5.394577401816849,0.0,1.4513342959083113,1.0,both_good
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,32,unpadded,2.2794658852264336e-14,0.004678503963280067,205245623266.49265,406656878877352.75,1.1184517893296,0.5,tebd_win
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,32,padded4,2.2794658852264336e-14,1.2296755152654958e-13,5.394577401816849,0.0,1.4494962249442467,1.0,both_good
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,48,unpadded,2.2794658852264336e-14,0.004678503963280067,205245623266.49265,406656878877352.75,1.1687795136156824,0.5,tebd_win
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,48,padded4,2.2794658852264336e-14,1.2296755152654958e-13,5.394577401816849,0.0,1.1682606927433958,1.0,both_good
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,64,unpadded,2.2794658852264336e-14,0.004678503963280067,205245623266.49265,406656878877352.75,1.3223623890831868,0.5,tebd_win
periodic_1d_n8_d8_s1_medium,periodic_1d,8,8,1,medium,64,padded4,2.2794658852264336e-14,1.2296755152654958e-13,5.394577401816849,0.0,1.4731378824867662,1.0,both_good
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,8,unpadded,4.1543271385777314e-15,0.014503703363830472,3491228032849.6074,26981186206579.137,1.16277040119886,0.5,tebd_win
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,8,padded4,4.1543271385777314e-15,3.770290596344769e-14,9.075574625149908,0.0,1.4520074421042857,1.0,both_good
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,16,unpadded,4.1543271385777314e-15,0.014503703363830472,3491228032849.6074,26981186206579.137,1.1785853577871712,0.5,tebd_win
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,16,padded4,4.1543271385777314e-15,3.770290596344769e-14,9.075574625149908,0.0,1.4747869656943327,1.0,both_good
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,24,unpadded,4.1543271385777314e-15,0.014503703363830472,3491228032849.6074,26981186206579.137,1.1741737760185338,0.5,tebd_win
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,24,padded4,4.1543271385777314e-15,3.770290596344769e-14,9.075574625149908,0.0,1.4777109802583148,1.0,both_good
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,32,unpadded,4.1543271385777314e-15,0.014503703363830472,3491228032849.6074,26981186206579.137,1.1721805097882914,0.5,tebd_win
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,32,padded4,4.1543271385777314e-15,3.770290596344769e-14,9.075574625149908,0.0,1.4781669148945658,1.0,both_good
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,48,unpadded,4.1543271385777314e-15,0.014503703363830472,3491228032849.6074,26981186206579.137,1.1978146156441887,0.5,tebd_win
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,48,padded4,4.1543271385777314e-15,3.770290596344769e-14,9.075574625149908,0.0,1.4825654596025055,1.0,both_good
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,64,unpadded,4.1543271385777314e-15,0.014503703363830472,3491228032849.6074,26981186206579.137,1.1777751233307383,0.5,tebd_win
periodic_1d_n8_d8_s2_small,periodic_1d,8,8,2,small,64,padded4,4.1543271385777314e-15,3.770290596344769e-14,9.075574625149908,0.0,1.477526794701787,1.0,both_good
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,8,unpadded,3.4137189602878593e-15,0.0030987680480264682,907739648188.604,235681424600083.44,1.1627587278421216,0.5,tebd_win
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,8,padded4,3.4137189602878593e-15,3.075668595057495e-14,9.009729948004102,0.0,1.4643152933274137,1.0,both_good
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,16,unpadded,3.4137189602878593e-15,0.0030987680480264682,907739648188.604,235681424600083.44,1.1683500324615672,0.5,tebd_win
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,16,padded4,3.4137189602878593e-15,3.075668595057495e-14,9.009729948004102,0.0,1.4611021180181922,1.0,both_good
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,24,unpadded,3.4137189602878593e-15,0.0030987680480264682,907739648188.604,235681424600083.44,1.170157622500376,0.5,tebd_win
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,24,padded4,3.4137189602878593e-15,3.075668595057495e-14,9.009729948004102,0.0,1.476125325291835,1.0,both_good
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,32,unpadded,3.4137189602878593e-15,0.0030987680480264682,907739648188.604,235681424600083.44,1.1687389609457637,0.5,tebd_win
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,32,padded4,3.4137189602878593e-15,3.075668595057495e-14,9.009729948004102,0.0,1.4257868806018785,1.0,both_good
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,48,unpadded,3.4137189602878593e-15,0.0030987680480264682,907739648188.604,235681424600083.44,1.1654780332940233,0.5,tebd_win
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,48,padded4,3.4137189602878593e-15,3.075668595057495e-14,9.009729948004102,0.0,1.462536488568159,1.0,both_good
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,64,unpadded,3.4137189602878593e-15,0.0030987680480264682,907739648188.604,235681424600083.44,1.1778801240453285,0.5,tebd_win
periodic_1d_n8_d8_s2_medium,periodic_1d,8,8,2,medium,64,padded4,3.4137189602878593e-15,3.075668595057495e-14,9.009729948004102,0.0,1.4640824696057562,1.0,both_good
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,8,unpadded,3.544758721818976e-14,0.0033183470682904056,93612776741.75838,6008537271699.485,1.1500647523063785,0.5,tebd_win
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,8,padded4,3.544758721818976e-14,4.349218963051987e-12,122.69435818808583,0.0,1.4486759857771532,1.0,both_good
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,16,unpadded,3.544758721818976e-14,0.0033183470682904056,93612776741.75838,6008537271699.485,1.1270997230200002,0.5,tebd_win
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,16,padded4,3.544758721818976e-14,4.349218963051987e-12,122.69435818808583,0.0,1.4235440473678087,1.0,both_good
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,24,unpadded,3.544758721818976e-14,0.0033183470682904056,93612776741.75838,6008537271699.485,1.424416893388672,0.5,tebd_win
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,24,padded4,3.544758721818976e-14,4.349218963051987e-12,122.69435818808583,0.0,1.4388519020241692,1.0,both_good
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,32,unpadded,3.544758721818976e-14,0.0033183470682904056,93612776741.75838,6008537271699.485,1.1418910895737089,0.5,tebd_win
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,32,padded4,3.544758721818976e-14,4.349218963051987e-12,122.69435818808583,0.0,1.4256025821293705,1.0,both_good
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,48,unpadded,3.544758721818976e-14,0.0033183470682904056,93612776741.75838,6008537271699.485,1.1447535361947176,0.5,tebd_win
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,48,padded4,3.544758721818976e-14,4.349218963051987e-12,122.69435818808583,0.0,1.4428031138869113,1.0,both_good
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,64,unpadded,3.544758721818976e-14,0.0033183470682904056,93612776741.75838,6008537271699.485,1.1541793818517392,0.5,tebd_win
periodic_1d_n12_d4_s0_small,periodic_1d,12,4,0,small,64,padded4,3.544758721818976e-14,4.349218963051987e-12,122.69435818808583,0.0,1.4301446213725828,1.0,both_good
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,8,unpadded,1.3286743275583914e-15,0.033836681766500766,25466497744921.426,691656378978672.4,1.1531290748344758,0.5,tebd_win
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,8,padded4,1.3286743275583914e-15,1.5458731511069525e-15,1.163470324551007,1.3322676295501878,1.5055388295016348,1.0,both_good
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,16,unpadded,1.3286743275583914e-15,0.033836681766500766,25466497744921.426,691656378978672.4,1.1470561897835787,0.5,tebd_win
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,16,padded4,1.3286743275583914e-15,1.5458731511069525e-15,1.163470324551007,1.3322676295501878,1.487980554393103,1.0,both_good
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,24,unpadded,1.3286743275583914e-15,0.033836681766500766,25466497744921.426,691656378978672.4,1.1584757515879316,0.5,tebd_win
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,24,padded4,1.3286743275583914e-15,1.5458731511069525e-15,1.163470324551007,1.3322676295501878,1.509521044951261,1.0,both_good
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,32,unpadded,1.3286743275583914e-15,0.033836681766500766,25466497744921.426,691656378978672.4,1.1565732003382305,0.5,tebd_win
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,32,padded4,1.3286743275583914e-15,1.5458731511069525e-15,1.163470324551007,1.3322676295501878,1.5146099145647516,1.0,both_good
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,48,unpadded,1.3286743275583914e-15,0.033836681766500766,25466497744921.426,691656378978672.4,1.126221652463383,0.5,tebd_win
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,48,padded4,1.3286743275583914e-15,1.5458731511069525e-15,1.163470324551007,1.3322676295501878,1.8715406533356949,1.0,both_good
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,64,unpadded,1.3286743275583914e-15,0.033836681766500766,25466497744921.426,691656378978672.4,1.1286234285628816,0.5,tebd_win
periodic_1d_n12_d4_s0_medium,periodic_1d,12,4,0,medium,64,padded4,1.3286743275583914e-15,1.5458731511069525e-15,1.163470324551007,1.3322676295501878,1.4885615295435373,1.0,both_good
periodic_1d_n12_d4_s1_small,periodic_1d,12,4,1,small,8,unpadded,9.808674507020877e-14,0.005114118882958746,52138735761.8825,73799054172488.0,1.179578868040179,0.5,tebd_win
periodic_1d_n12_d4_s1_small,periodic_1d,12,4,1,small,8,padded4,9.808674507020877e-14,3.812249900735309e-13,3.8866106710000086,0.0,1.5315290558904702,1.0,both_good
periodic_1d_n12_d4_s1_small,periodic_1d,12,4,1,small,16,unpadded,9.808674507020877e-14,0.005114118882958746,52138735761.8825,73799054172488.0,1.1303503213192325,0.5,tebd_win
