family,n_qubits,depth,seed,angle_regime,method,chi_max,tdvp_sweeps,svd_threshold,lanczos_tol,reference_type,reference_available,reference_chi,reference_sweeps,wall_time_s,peak_bond_dim,mean_bond_dim,final_max_bond_dim,num_truncations,hit_chi_max,norm_error_or_norm_drift,fidelity_to_reference,infidelity_to_reference,fidelity_direct,fidelity_bit_reversed,observable_error_direct,observable_error_bit_reversed,reference_convention_used,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,energy_error,status,error_message,case_id,num_swaps_inserted,tdvp_lr_count,enriched_lr_count,total_gates,nn_gate_count,lr_gate_count,tebd_direct_gate_count,tebd_swap_gate_count,tdvp_lr_gate_count,skipped_or_exact_lr_gate_count,lr_gate_pairs,mean_abs_error_z_single,max_abs_error_z_single,mean_abs_error_x_single,max_abs_error_x_single,mean_abs_error_y_single,max_abs_error_y_single,mean_abs_error_zz_nn,max_abs_error_zz_nn,mean_abs_error_zz_lr,max_abs_error_zz_lr,fidelity_observable_consistency_warning,tdvp_padding_dim,tdvp_padding_noise,padding_applied,padded_bonds_count,max_bond_dim_before_padding,max_bond_dim_after_padding,mean_bond_dim_after_padding,peak_bond_dim_before_first_lr,peak_bond_dim_after_first_lr,sweep_scan_enabled,lattice_shape,depth_or_cycles,J_over_pi
sparse_long_range,8,8,1,medium,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.031389413998113014,16,6.285714285714286,16,0,True,,0.9999999997737095,2.2629054186040776e-10,0.9999999997737095,0.8455136965405892,2.8418071537361644e-06,0.272787549707043,direct,4.6146598139481926e-07,2.8418071537361644e-06,9.066852753054683e-07,,ok,,sparse_long_range_n8_d8_s1_medium,78,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",3.1447284012942056e-15,8.000544671205034e-15,1.32504630667718e-06,2.433217332897808e-06,3.843279861026616e-15,5.43315392675936e-15,9.430358087619828e-07,2.8418071537361644e-06,5.007137620984646e-07,1.1721655538764024e-06,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.06520919800095726,16,6.285714285714286,16,0,True,,0.9805560988782268,0.01944390112177319,0.9805560988782268,0.8546796417849114,0.033124708052855785,0.2677449883948873,direct,0.002821728690807501,0.033124708052855785,0.006537221029467249,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.6958687018852068e-15,7.875644580934704e-15,0.004226795572426126,0.0066554083324298074,2.0023045721462296e-15,4.257011410047085e-15,0.005599090520422813,0.012468613953307228,0.007104486051989369,0.033124708052855785,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.06318930200359318,16,6.285714285714286,16,0,True,,0.9805560988782066,0.019443901121793394,0.9805560988782066,0.854679641784891,0.033124708052854474,0.2677449883948905,direct,0.002821728690807254,0.033124708052854474,0.006537221029467038,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.0720187718370475e-15,5.126107871511465e-15,0.004226795572423267,0.0066554083324348035,1.7275677416384028e-15,1.880440247958859e-15,0.005599090520420384,0.01246861395330695,0.007104486051994347,0.033124708052854474,,4,0.0,True,6,2,4,3.4285714285714284,4,4,False,,8,
sparse_long_range,8,8,1,medium,tebd_swap,24,1,1e-10,1e-08,exact_statevector,True,,,0.030156790991895832,16,6.285714285714286,16,0,False,,0.9999999997737095,2.2629054186040776e-10,0.9999999997737095,0.8455136965405892,2.8418071537361644e-06,0.272787549707043,direct,4.6146598139481926e-07,2.8418071537361644e-06,9.066852753054683e-07,,ok,,sparse_long_range_n8_d8_s1_medium,78,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",3.1447284012942056e-15,8.000544671205034e-15,1.32504630667718e-06,2.433217332897808e-06,3.843279861026616e-15,5.43315392675936e-15,9.430358087619828e-07,2.8418071537361644e-06,5.007137620984646e-07,1.1721655538764024e-06,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_unpadded,24,1,1e-10,1e-08,exact_statevector,True,,,0.06306247400061693,16,6.285714285714286,16,0,False,,0.9805560988782268,0.01944390112177319,0.9805560988782268,0.8546796417849114,0.033124708052855785,0.2677449883948873,direct,0.002821728690807501,0.033124708052855785,0.006537221029467249,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.6958687018852068e-15,7.875644580934704e-15,0.004226795572426126,0.0066554083324298074,2.0023045721462296e-15,4.257011410047085e-15,0.005599090520422813,0.012468613953307228,0.007104486051989369,0.033124708052855785,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_padded4,24,1,1e-10,1e-08,exact_statevector,True,,,0.0886588940047659,16,6.285714285714286,16,0,False,,0.9805560988782066,0.019443901121793394,0.9805560988782066,0.854679641784891,0.033124708052854474,0.2677449883948905,direct,0.002821728690807254,0.033124708052854474,0.006537221029467038,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.0720187718370475e-15,5.126107871511465e-15,0.004226795572423267,0.0066554083324348035,1.7275677416384028e-15,1.880440247958859e-15,0.005599090520420384,0.01246861395330695,0.007104486051994347,0.033124708052854474,,4,0.0,True,6,2,4,3.4285714285714284,4,4,False,,8,
sparse_long_range,8,8,1,medium,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.03118288300174754,16,6.285714285714286,16,0,False,,0.9999999997737095,2.2629054186040776e-10,0.9999999997737095,0.8455136965405892,2.8418071537361644e-06,0.272787549707043,direct,4.6146598139481926e-07,2.8418071537361644e-06,9.066852753054683e-07,,ok,,sparse_long_range_n8_d8_s1_medium,78,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",3.1447284012942056e-15,8.000544671205034e-15,1.32504630667718e-06,2.433217332897808e-06,3.843279861026616e-15,5.43315392675936e-15,9.430358087619828e-07,2.8418071537361644e-06,5.007137620984646e-07,1.1721655538764024e-06,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.06299593599396758,16,6.285714285714286,16,0,False,,0.9805560988782268,0.01944390112177319,0.9805560988782268,0.8546796417849114,0.033124708052855785,0.2677449883948873,direct,0.002821728690807501,0.033124708052855785,0.006537221029467249,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.6958687018852068e-15,7.875644580934704e-15,0.004226795572426126,0.0066554083324298074,2.0023045721462296e-15,4.257011410047085e-15,0.005599090520422813,0.012468613953307228,0.007104486051989369,0.033124708052855785,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_padded4,32,1,1e-10,1e-08,exact_statevector,True,,,0.06303217398817651,16,6.285714285714286,16,0,False,,0.9805560988782066,0.019443901121793394,0.9805560988782066,0.854679641784891,0.033124708052854474,0.2677449883948905,direct,0.002821728690807254,0.033124708052854474,0.006537221029467038,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.0720187718370475e-15,5.126107871511465e-15,0.004226795572423267,0.0066554083324348035,1.7275677416384028e-15,1.880440247958859e-15,0.005599090520420384,0.01246861395330695,0.007104486051994347,0.033124708052854474,,4,0.0,True,6,2,4,3.4285714285714284,4,4,False,,8,
sparse_long_range,8,8,1,medium,tebd_swap,48,1,1e-10,1e-08,exact_statevector,True,,,0.03024049600935541,16,6.285714285714286,16,0,False,,0.9999999997737095,2.2629054186040776e-10,0.9999999997737095,0.8455136965405892,2.8418071537361644e-06,0.272787549707043,direct,4.6146598139481926e-07,2.8418071537361644e-06,9.066852753054683e-07,,ok,,sparse_long_range_n8_d8_s1_medium,78,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",3.1447284012942056e-15,8.000544671205034e-15,1.32504630667718e-06,2.433217332897808e-06,3.843279861026616e-15,5.43315392675936e-15,9.430358087619828e-07,2.8418071537361644e-06,5.007137620984646e-07,1.1721655538764024e-06,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_unpadded,48,1,1e-10,1e-08,exact_statevector,True,,,0.06287701999826822,16,6.285714285714286,16,0,False,,0.9805560988782268,0.01944390112177319,0.9805560988782268,0.8546796417849114,0.033124708052855785,0.2677449883948873,direct,0.002821728690807501,0.033124708052855785,0.006537221029467249,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.6958687018852068e-15,7.875644580934704e-15,0.004226795572426126,0.0066554083324298074,2.0023045721462296e-15,4.257011410047085e-15,0.005599090520422813,0.012468613953307228,0.007104486051989369,0.033124708052855785,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_padded4,48,1,1e-10,1e-08,exact_statevector,True,,,0.06309816399880219,16,6.285714285714286,16,0,False,,0.9805560988782066,0.019443901121793394,0.9805560988782066,0.854679641784891,0.033124708052854474,0.2677449883948905,direct,0.002821728690807254,0.033124708052854474,0.006537221029467038,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.0720187718370475e-15,5.126107871511465e-15,0.004226795572423267,0.0066554083324348035,1.7275677416384028e-15,1.880440247958859e-15,0.005599090520420384,0.01246861395330695,0.007104486051994347,0.033124708052854474,,4,0.0,True,6,2,4,3.4285714285714284,4,4,False,,8,
sparse_long_range,8,8,1,medium,tebd_swap,64,1,1e-10,1e-08,exact_statevector,True,,,0.03033948299707845,16,6.285714285714286,16,0,False,,0.9999999997737095,2.2629054186040776e-10,0.9999999997737095,0.8455136965405892,2.8418071537361644e-06,0.272787549707043,direct,4.6146598139481926e-07,2.8418071537361644e-06,9.066852753054683e-07,,ok,,sparse_long_range_n8_d8_s1_medium,78,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",3.1447284012942056e-15,8.000544671205034e-15,1.32504630667718e-06,2.433217332897808e-06,3.843279861026616e-15,5.43315392675936e-15,9.430358087619828e-07,2.8418071537361644e-06,5.007137620984646e-07,1.1721655538764024e-06,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_unpadded,64,1,1e-10,1e-08,exact_statevector,True,,,0.0845945320033934,16,6.285714285714286,16,0,False,,0.9805560988782268,0.01944390112177319,0.9805560988782268,0.8546796417849114,0.033124708052855785,0.2677449883948873,direct,0.002821728690807501,0.033124708052855785,0.006537221029467249,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.6958687018852068e-15,7.875644580934704e-15,0.004226795572426126,0.0066554083324298074,2.0023045721462296e-15,4.257011410047085e-15,0.005599090520422813,0.012468613953307228,0.007104486051989369,0.033124708052855785,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,1,medium,hybrid_tdvp_padded4,64,1,1e-10,1e-08,exact_statevector,True,,,0.0632527760026278,16,6.285714285714286,16,0,False,,0.9805560988782066,0.019443901121793394,0.9805560988782066,0.854679641784891,0.033124708052854474,0.2677449883948905,direct,0.002821728690807254,0.033124708052854474,0.006537221029467038,,ok,,sparse_long_range_n8_d8_s1_medium,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [1, 4], [1, 5], [1, 6], [2, 6], [2, 7], [3, 5], [3, 6], [3, 7], [4, 6]]",2.0720187718370475e-15,5.126107871511465e-15,0.004226795572423267,0.0066554083324348035,1.7275677416384028e-15,1.880440247958859e-15,0.005599090520420384,0.01246861395330695,0.007104486051994347,0.033124708052854474,,4,0.0,True,6,2,4,3.4285714285714284,4,4,False,,8,
sparse_long_range,8,8,2,small,tebd_swap,8,1,1e-10,1e-08,exact_statevector,True,,,0.033372480000252835,8,5.142857142857143,8,0,True,,0.9753189089674389,0.02468109103256111,0.9753189089674389,0.9593151732271538,0.045870511501934996,0.07272494600688462,direct,0.007432354860021615,0.045870511501934996,0.014993316597544172,,ok,,sparse_long_range_n8_d8_s2_small,96,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",6.951514033457992e-11,3.1192223456932844e-10,0.03079165702703593,0.045870511501934996,1.685594529622983e-10,4.10425757615962e-10,0.004538258947144098,0.019536530135992505,0.009264212779315618,0.03160511084856379,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_unpadded,8,1,1e-10,1e-08,exact_statevector,True,,,0.05896760799805634,8,5.142857142857143,8,0,True,,0.9968161891976423,0.003183810802357745,0.9968161891976423,0.977132172009267,0.01416327315875818,0.05667644664590821,direct,0.0013351872230414662,0.01416327315875818,0.0029898745855296404,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",9.630534217319742e-15,4.090477956353311e-14,0.0017484529074421329,0.002953490596855679,1.2737423962794203e-14,2.0088097851811426e-14,0.0018320122634009292,0.005450732421880692,0.004430658167370629,0.01416327315875818,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_padded4,8,1,1e-10,1e-08,exact_statevector,True,,,0.05734551000932697,8,5.142857142857143,8,0,True,,0.9959665525593785,0.004033447440621507,0.9959665525593785,0.9773083255882578,0.023517801262004288,0.056500592640664316,direct,0.002275426367801043,0.023517801262004288,0.005654288946629583,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",1.789638316013198e-15,7.143591274072492e-15,0.001920191616864464,0.004196615490100752,9.43689570931383e-16,1.4502288259166107e-15,0.0017781114965678944,0.005100785274513023,0.009954255093370225,0.023517801262004288,,4,0.0,True,6,2,4,3.4285714285714284,4,2,False,,8,
sparse_long_range,8,8,2,small,tebd_swap,16,1,1e-10,1e-08,exact_statevector,True,,,0.03333293700416107,16,6.285714285714286,16,0,True,,0.9999999998030131,1.9698687125924152e-10,0.9999999998030131,0.977344740999425,1.4050080147740701e-06,0.053722654820688054,direct,1.3107438739409905e-07,1.4050080147740701e-06,2.8708114790670873e-07,,ok,,sparse_long_range_n8_d8_s2_small,96,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",3.5501115935865357e-15,9.443834603217738e-15,1.705780353633557e-07,3.1200440753220704e-07,2.229119666630197e-15,4.7878367936959876e-15,2.9764776258233367e-07,1.4050080147740701e-06,3.1822051841055393e-07,5.4294726830207e-07,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_unpadded,16,1,1e-10,1e-08,exact_statevector,True,,,0.05815255700144917,15,6.142857142857143,15,0,False,,0.9974419937795298,0.002558006220470199,0.9974419937795298,0.9766565190863178,0.016725473833550823,0.05660525283108275,direct,0.001267973126271077,0.016725473833550823,0.0032699894618263923,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",4.208113892067988e-15,1.4800660697034118e-14,0.0015885966945595742,0.0028822967820302248,2.3496829482105852e-15,4.6932943642552516e-15,0.0011188514818232219,0.004653190656389023,0.004900390581234759,0.016725473833550823,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_padded4,16,1,1e-10,1e-08,exact_statevector,True,,,0.05714410200016573,16,6.285714285714286,16,0,True,,0.997074244464986,0.002925755535013952,0.997074244464986,0.9780384894522173,0.01619857747387078,0.056475894556670125,direct,0.0013448989687753095,0.01619857747387078,0.00324125543693137,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",1.9853910182554557e-15,3.958638972179074e-15,0.0017837190176875628,0.003814320836515117,1.804437675667625e-15,2.508410146262463e-15,0.0011047704506603018,0.004445406313303979,0.005180904344298399,0.01619857747387078,,4,0.0,True,6,2,4,3.4285714285714284,4,2,False,,8,
sparse_long_range,8,8,2,small,tebd_swap,24,1,1e-10,1e-08,exact_statevector,True,,,0.0334450289956294,16,6.285714285714286,16,0,False,,0.9999999998030131,1.9698687125924152e-10,0.9999999998030131,0.977344740999425,1.4050080147740701e-06,0.053722654820688054,direct,1.3107438739409905e-07,1.4050080147740701e-06,2.8708114790670873e-07,,ok,,sparse_long_range_n8_d8_s2_small,96,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",3.5501115935865357e-15,9.443834603217738e-15,1.705780353633557e-07,3.1200440753220704e-07,2.229119666630197e-15,4.7878367936959876e-15,2.9764776258233367e-07,1.4050080147740701e-06,3.1822051841055393e-07,5.4294726830207e-07,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_unpadded,24,1,1e-10,1e-08,exact_statevector,True,,,0.05841519800014794,15,6.142857142857143,15,0,False,,0.9974419937795298,0.002558006220470199,0.9974419937795298,0.9766565190863178,0.016725473833550823,0.05660525283108275,direct,0.001267973126271077,0.016725473833550823,0.0032699894618263923,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",4.208113892067988e-15,1.4800660697034118e-14,0.0015885966945595742,0.0028822967820302248,2.3496829482105852e-15,4.6932943642552516e-15,0.0011188514818232219,0.004653190656389023,0.004900390581234759,0.016725473833550823,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_padded4,24,1,1e-10,1e-08,exact_statevector,True,,,0.06917755100585055,16,6.285714285714286,16,0,False,,0.997074244464986,0.002925755535013952,0.997074244464986,0.9780384894522173,0.01619857747387078,0.056475894556670125,direct,0.0013448989687753095,0.01619857747387078,0.00324125543693137,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",1.9853910182554557e-15,3.958638972179074e-15,0.0017837190176875628,0.003814320836515117,1.804437675667625e-15,2.508410146262463e-15,0.0011047704506603018,0.004445406313303979,0.005180904344298399,0.01619857747387078,,4,0.0,True,6,2,4,3.4285714285714284,4,2,False,,8,
sparse_long_range,8,8,2,small,tebd_swap,32,1,1e-10,1e-08,exact_statevector,True,,,0.033045380987459794,16,6.285714285714286,16,0,False,,0.9999999998030131,1.9698687125924152e-10,0.9999999998030131,0.977344740999425,1.4050080147740701e-06,0.053722654820688054,direct,1.3107438739409905e-07,1.4050080147740701e-06,2.8708114790670873e-07,,ok,,sparse_long_range_n8_d8_s2_small,96,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",3.5501115935865357e-15,9.443834603217738e-15,1.705780353633557e-07,3.1200440753220704e-07,2.229119666630197e-15,4.7878367936959876e-15,2.9764776258233367e-07,1.4050080147740701e-06,3.1822051841055393e-07,5.4294726830207e-07,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_unpadded,32,1,1e-10,1e-08,exact_statevector,True,,,0.05792067099537235,15,6.142857142857143,15,0,False,,0.9974419937795298,0.002558006220470199,0.9974419937795298,0.9766565190863178,0.016725473833550823,0.05660525283108275,direct,0.001267973126271077,0.016725473833550823,0.0032699894618263923,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",4.208113892067988e-15,1.4800660697034118e-14,0.0015885966945595742,0.0028822967820302248,2.3496829482105852e-15,4.6932943642552516e-15,0.0011188514818232219,0.004653190656389023,0.004900390581234759,0.016725473833550823,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_padded4,32,1,1e-10,1e-08,exact_statevector,True,,,0.05669516199850477,16,6.285714285714286,16,0,False,,0.997074244464986,0.002925755535013952,0.997074244464986,0.9780384894522173,0.01619857747387078,0.056475894556670125,direct,0.0013448989687753095,0.01619857747387078,0.00324125543693137,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",1.9853910182554557e-15,3.958638972179074e-15,0.0017837190176875628,0.003814320836515117,1.804437675667625e-15,2.508410146262463e-15,0.0011047704506603018,0.004445406313303979,0.005180904344298399,0.01619857747387078,,4,0.0,True,6,2,4,3.4285714285714284,4,2,False,,8,
sparse_long_range,8,8,2,small,tebd_swap,48,1,1e-10,1e-08,exact_statevector,True,,,0.03317755600437522,16,6.285714285714286,16,0,False,,0.9999999998030131,1.9698687125924152e-10,0.9999999998030131,0.977344740999425,1.4050080147740701e-06,0.053722654820688054,direct,1.3107438739409905e-07,1.4050080147740701e-06,2.8708114790670873e-07,,ok,,sparse_long_range_n8_d8_s2_small,96,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",3.5501115935865357e-15,9.443834603217738e-15,1.705780353633557e-07,3.1200440753220704e-07,2.229119666630197e-15,4.7878367936959876e-15,2.9764776258233367e-07,1.4050080147740701e-06,3.1822051841055393e-07,5.4294726830207e-07,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_unpadded,48,1,1e-10,1e-08,exact_statevector,True,,,0.05807496600027662,15,6.142857142857143,15,0,False,,0.9974419937795298,0.002558006220470199,0.9974419937795298,0.9766565190863178,0.016725473833550823,0.05660525283108275,direct,0.001267973126271077,0.016725473833550823,0.0032699894618263923,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",4.208113892067988e-15,1.4800660697034118e-14,0.0015885966945595742,0.0028822967820302248,2.3496829482105852e-15,4.6932943642552516e-15,0.0011188514818232219,0.004653190656389023,0.004900390581234759,0.016725473833550823,,,0.0,False,0,,,,2,4,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_padded4,48,1,1e-10,1e-08,exact_statevector,True,,,0.07214586400368717,16,6.285714285714286,16,0,False,,0.997074244464986,0.002925755535013952,0.997074244464986,0.9780384894522173,0.01619857747387078,0.056475894556670125,direct,0.0013448989687753095,0.01619857747387078,0.00324125543693137,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",1.9853910182554557e-15,3.958638972179074e-15,0.0017837190176875628,0.003814320836515117,1.804437675667625e-15,2.508410146262463e-15,0.0011047704506603018,0.004445406313303979,0.005180904344298399,0.01619857747387078,,4,0.0,True,6,2,4,3.4285714285714284,4,2,False,,8,
sparse_long_range,8,8,2,small,tebd_swap,64,1,1e-10,1e-08,exact_statevector,True,,,0.03387056400242727,16,6.285714285714286,16,0,False,,0.9999999998030131,1.9698687125924152e-10,0.9999999998030131,0.977344740999425,1.4050080147740701e-06,0.053722654820688054,direct,1.3107438739409905e-07,1.4050080147740701e-06,2.8708114790670873e-07,,ok,,sparse_long_range_n8_d8_s2_small,96,0,0,72,56,16,56,16,0,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",3.5501115935865357e-15,9.443834603217738e-15,1.705780353633557e-07,3.1200440753220704e-07,2.229119666630197e-15,4.7878367936959876e-15,2.9764776258233367e-07,1.4050080147740701e-06,3.1822051841055393e-07,5.4294726830207e-07,,,0.0,False,0,,,,,,False,,8,
sparse_long_range,8,8,2,small,hybrid_tdvp_unpadded,64,1,1e-10,1e-08,exact_statevector,True,,,0.05570422500022687,15,6.142857142857143,15,0,False,,0.9974419937795298,0.002558006220470199,0.9974419937795298,0.9766565190863178,0.016725473833550823,0.05660525283108275,direct,0.001267973126271077,0.016725473833550823,0.0032699894618263923,,ok,,sparse_long_range_n8_d8_s2_small,0,16,0,72,56,16,56,0,16,0,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 7], [2, 6], [3, 6], [3, 7], [5, 7]]",4.208113892067988e-15,1.4800660697034118e-14,0.0015885966945595742,0.0028822967820302248,2.3496829482105852e-15,4.6932943642552516e-15,0.0011188514818232219,0.004653190656389023,0.004900390581234759,0.016725473833550823,,,0.0,False,0,,,,2,4,False,,8,
