case_id,family,n_qubits,depth_or_cycles,seed,angle_regime,chi_max,tdvp_variant,tebd_error,tdvp_error,tdvp_error_over_tebd_error,tdvp_infidelity_over_tebd_infidelity,tdvp_time_over_tebd_time,tdvp_peak_chi_over_tebd_peak_chi,outcome,tebd_accuracy_limited,tebd_bond_limited,tebd_hit_chi_max,tdvp_hit_chi_max
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,16,2,0,floquet,64,unpadded,0.014198238359978523,0.00844996856099819,0.5951420413406112,0.9247089576139709,1.1940629578297355,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s0,heisenberg_floquet_2d,16,2,0,floquet,64,padded4,0.014198238359978523,0.00844996856099819,0.5951420413406112,0.9247089576139709,1.0088218748637685,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,16,2,1,floquet,16,unpadded,0.043402343486962,0.017182677739706814,0.3958928564506768,0.3823979019648962,2.773785848731438,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,16,2,1,floquet,16,padded4,0.043402343486962,0.017182677739706814,0.3958928564506768,0.3823979019648962,2.712458327217086,1.0,tdvp_win,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,16,2,1,floquet,32,unpadded,0.018590754043780626,0.01533393676962474,0.8248152137085895,0.7100416185625837,15.673399248485548,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,16,2,1,floquet,32,padded4,0.018590754043780626,0.01533393676962474,0.8248152137085895,0.7100416185625837,19.16627400820012,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,16,2,1,floquet,64,unpadded,0.009982188191642262,0.014048452420592702,1.4073519904538547,0.8338749247726697,1.567361802034183,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.02_s1,heisenberg_floquet_2d,16,2,1,floquet,64,padded4,0.009982188191642262,0.014048452420592702,1.4073519904538547,0.8338749247726697,1.8076001366039007,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,16,2,0,floquet,16,unpadded,0.08245637158595931,0.050655855962421927,0.6143352537603973,0.7069918310579708,3.0379667736805076,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,16,2,0,floquet,16,padded4,0.08245637158595931,0.050655855962421927,0.6143352537603973,0.7069918310579708,3.0462186834507357,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,16,2,0,floquet,32,unpadded,0.05112366909824933,0.04431520860444732,0.866823711719174,0.6894604946772414,25.075554452590264,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,16,2,0,floquet,32,padded4,0.05112366909824933,0.04431520860444732,0.866823711719174,0.6894604946772414,23.485614965192283,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,16,2,0,floquet,64,unpadded,0.035331735357241066,0.040429952632462796,1.1442956940459725,1.0700247049396658,1.4611088235993477,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s0,heisenberg_floquet_2d,16,2,0,floquet,64,padded4,0.035331735357241066,0.040429952632462796,1.1442956940459725,1.0700247049396658,1.6328623326423966,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,16,2,1,floquet,16,unpadded,0.0745578894044272,0.05581349039471708,0.7485926820160619,0.5680235808461391,3.054458713434808,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,16,2,1,floquet,16,padded4,0.0745578894044272,0.05581349039471708,0.7485926820160619,0.5680235808461391,2.8459688478874803,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,16,2,1,floquet,32,unpadded,0.06751637217058479,0.04720376890126023,0.6991455166162756,0.5171015970889443,23.43806348436735,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,16,2,1,floquet,32,padded4,0.06751637217058479,0.04720376890126023,0.6991455166162756,0.5171015970889443,26.107227960931247,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,16,2,1,floquet,64,unpadded,0.05135780022738103,0.04225196386936131,0.8226980844641977,0.5210747261385065,1.4901755909684884,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.04_s1,heisenberg_floquet_2d,16,2,1,floquet,64,padded4,0.05135780022738103,0.04225196386936131,0.8226980844641977,0.5210747261385065,1.7999262610225963,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,16,2,0,floquet,16,unpadded,0.08088816728580282,0.04628768541613995,0.5722429740878081,0.7899124080940585,3.099845286855993,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,16,2,0,floquet,16,padded4,0.08088816728580282,0.04628768541613995,0.5722429740878081,0.7899124080940585,3.1246381043475298,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,16,2,0,floquet,32,unpadded,0.05936075348184902,0.03793768988895085,0.6391039140119946,0.8260922800396582,25.5015219772245,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,16,2,0,floquet,32,padded4,0.05936075348184902,0.03793768988895085,0.6391039140119946,0.8260922800396582,29.159637742322875,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,16,2,0,floquet,64,unpadded,0.033426466255349084,0.027279804998377816,0.8161139376799171,1.0404286516333585,1.802546173944657,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s0,heisenberg_floquet_2d,16,2,0,floquet,64,padded4,0.033426466255349084,0.027279804998377816,0.8161139376799171,1.0404286516333585,1.753851841231018,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,16,2,1,floquet,16,unpadded,0.07347144949286973,0.04001103178045141,0.5445793169540558,0.786749049965494,3.110058294669991,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,16,2,1,floquet,16,padded4,0.07347144949286973,0.04001103178045141,0.5445793169540558,0.786749049965494,8.925202251908134,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,16,2,1,floquet,32,unpadded,0.06384972561393067,0.03727021576442736,0.5837177122699456,0.7510080155525328,19.283278857246124,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,16,2,1,floquet,32,padded4,0.06384972561393067,0.03727021576442736,0.5837177122699456,0.7510080155525328,17.46349102165852,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,16,2,1,floquet,64,unpadded,0.048574581360621004,0.03324774572781181,0.6844679829760812,0.7626606476224194,1.8413328943137743,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.06_s1,heisenberg_floquet_2d,16,2,1,floquet,64,padded4,0.048574581360621004,0.03324774572781181,0.6844679829760812,0.7626606476224194,1.6300224398798457,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,16,2,0,floquet,16,unpadded,0.07890931852578452,0.052017588875199396,0.6592071740956938,0.9419536588278179,13.079397574156296,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,16,2,0,floquet,16,padded4,0.07890931852578452,0.052017588875199396,0.6592071740956938,0.9419536588278179,2.971053538796287,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,16,2,0,floquet,32,unpadded,0.06224193317557938,0.05212168869731859,0.8374047211915413,0.963416457379322,21.310182006847313,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,16,2,0,floquet,32,padded4,0.06224193317557938,0.05212168869731859,0.8374047211915413,0.963416457379322,27.278705242941257,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,16,2,0,floquet,64,unpadded,0.043900793068119705,0.05326884743774663,1.2133914609490257,1.0970395551126653,2.307540390092048,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s0,heisenberg_floquet_2d,16,2,0,floquet,64,padded4,0.043900793068119705,0.05326884743774663,1.2133914609490257,1.0970395551126653,2.274140939342988,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,16,2,1,floquet,16,unpadded,0.0644265029213929,0.042512851211301154,0.6598658825727558,0.946369527066757,3.1263373801729872,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,16,2,1,floquet,16,padded4,0.0644265029213929,0.042512851211301154,0.6598658825727558,0.946369527066757,2.9683226558630853,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,16,2,1,floquet,32,unpadded,0.054696762505688,0.03795305505390216,0.69388119726383,0.9265301733796983,24.442544448836088,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,16,2,1,floquet,32,padded4,0.054696762505688,0.03795305505390216,0.69388119726383,0.9265301733796983,27.967849260769217,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,16,2,1,floquet,64,unpadded,0.04444861783188803,0.038163218268377506,0.8585917882242606,1.00800264118382,1.8252053654365061,1.0,similar,True,True,True,True
heisenberg_floquet_2d_4x4_c2_J0.08_s1,heisenberg_floquet_2d,16,2,1,floquet,64,padded4,0.04444861783188803,0.038163218268377506,0.8585917882242606,1.00800264118382,1.901084287487218,1.0,similar,True,True,True,True
