model,method,chi_max,trotter_step,time,infidelity,fidelity,state_norm,norm_drift,phase_aligned_distance,current_max_bond,peak_max_bond,param_count,memory_bytes,peak_param_count,peak_memory_bytes,step_runtime_s,cumulative_runtime_s,discarded_weight_step,compression_residual_step,tdvp_substeps,variational_init,variational_converged,variational_sweeps,failed,failure_message
ising,mpo_zipup,64,2,0.2,3.433031636745909e-12,0.999999999996567,0.9999999999991346,8.654188476953095e-13,1.8521913196014798e-06,19,22,5704,91264,5704,91264,0.10317664389731362,0.1853925428004004,1.7325077480309725e-12,0.0,2,,,,0,
ising,mpo_zipup,64,3,0.30000000000000004,9.216849505833125e-12,0.9999999999907832,0.9999999999978421,2.1579404929639168e-12,3.035758490922713e-06,31,36,11562,184992,11844,189504,0.662983983871527,0.8483765266719274,2.6136598619865223e-12,0.0,2,,,,0,
ising,mpo_zipup,64,4,0.4,2.4153568034535056e-11,0.9999999999758464,0.9999999999951389,4.861111513321248e-12,4.914524829964192e-06,46,54,22064,353024,22064,353024,4.84031503892038,5.688691565592308,5.600424199656081e-12,0.0,2,,,,0,
ising,mpo_zipup,64,5,0.5,6.096657845233722e-09,0.9999999939033422,0.9999999968142383,3.1857616544783696e-09,7.808109136764725e-05,64,64,36200,579200,36200,579200,16.461160145292524,22.149851710884832,5.433802601130489e-09,0.0,2,,,,0,
ising,mpo_zipup,64,6,0.6000000000000001,3.745444521197072e-08,0.9999999625455548,0.9999999868413134,1.3158686584802126e-08,0.0001935315122838081,64,64,41576,665216,42536,680576,18.83115601807367,40.9810077289585,1.6067708241217892e-06,0.0,2,,,,0,
ising,mpo_zipup,64,7,0.7000000000000001,1.9736213285881377e-07,0.9999998026378671,0.999999951115852,4.888414795178875e-08,0.00044425458905552104,64,64,43688,699008,43688,699008,18.549937636009417,59.53094536496792,4.065591386257212e-06,0.0,2,,,,0,
ising,mpo_zipup,64,8,0.8,1.0367923529708278e-06,0.999998963207647,0.9999997833047876,2.166952124404986e-07,0.0010182301415829075,64,64,43688,699008,43688,699008,19.984989476914052,79.51593484188197,1.0552295009501713e-05,0.0,2,,,,0,
ising,mpo_zipup,64,9,0.9,5.05379171478193e-06,0.9999949462082852,0.9999991640262664,8.35973733570583e-07,0.00224806541271843,64,64,43688,699008,43688,699008,19.781052671023645,99.29698751290562,2.5668507639046317e-05,0.0,2,,,,0,
ising,mpo_zipup,64,10,1.0,1.8172105314295806e-05,0.9999818278946857,0.9999975260811872,2.4739188128064526e-06,0.004262884923588978,64,64,43688,699008,43688,699008,22.820648950058967,122.11763646296458,5.282792374242431e-05,0.0,2,,,,0,
ising,mpo_zipup,64,11,1.1,5.470117116901374e-05,0.999945298828831,0.9999937540153407,6.245984659258852e-06,0.007396074583521575,64,64,43688,699008,43688,699008,20.18100333766779,142.29863980063237,9.466916148819541e-05,0.0,2,,,,0,
ising,mpo_zipup,64,12,1.2000000000000002,0.0001442617431063331,0.9998557382568937,0.9999859282289633,1.4071771036738845e-05,0.012011117614250862,64,64,43688,699008,43688,699008,20.981775870837737,163.2804156714701,0.0001510347160197688,0.0,2,,,,0,
ising,mpo_zipup,64,13,1.3,0.0003285363786632578,0.9996714636213367,0.9999706988560944,2.9301143905646754e-05,0.018126316976546358,64,64,43688,699008,43688,699008,17.3426596239442,180.6230752954143,0.00021792071910406582,0.0,2,,,,0,
ising,mpo_zipup,64,14,1.4000000000000001,0.0006654808912519572,0.999334519108748,0.9999430052408882,5.699475911180585e-05,0.02579906285725402,64,64,43688,699008,43688,699008,17.530277078738436,198.15335237415275,0.00028440352804415557,0.0,2,,,,0,
ising,mpo_zipup,64,15,1.5,0.001172466326024857,0.9988275336739751,0.9999015327457843,9.846725421569502e-05,0.03424631654594084,64,64,43688,699008,43688,699008,16.249652052880265,214.403004427033,0.0003335502286368106,0.0,2,,,,0,
ising,mpo_zipup,64,16,1.6,0.0018035447309986408,0.9981964552690014,0.999848672867774,0.00015132713222598682,0.04247774309609981,64,64,43688,699008,43688,699008,17.37347025302006,231.77647468005307,0.00035905489915645067,0.0,2,,,,0,
ising,mpo_zipup,64,17,1.7000000000000002,0.0024728036530649034,0.9975271963469351,0.9997915054514606,0.0002084945485394396,0.049742680220745884,64,64,43688,699008,43688,699008,19.09417620318709,250.87065088324016,0.0003679808780741807,0.0,2,,,,0,
ising,mpo_zipup,64,18,1.8,0.003124244165244261,0.9968757558347557,0.9997300869207203,0.0002699130792797044,0.05591679720829441,64,64,43688,699008,43688,699008,20.434429912013,271.30508079525316,0.00037515806297127056,0.0,2,,,,0,
ising,mpo_zipup,64,19,1.9000000000000001,0.0037633516384196763,0.9962366483615803,0.9996615874301434,0.000338412569856561,0.06137506839485812,64,64,43688,699008,43688,699008,20.213219229422975,291.51830002467614,0.00039077329615930283,0.0,2,,,,0,
ising,mpo_zipup,64,20,2.0,0.004380986035228296,0.9956190139647717,0.9995888047734417,0.000411195226558303,0.06622533378027509,64,64,43688,699008,43688,699008,21.53766492998693,313.05596495466307,0.00040430504156463166,0.0,2,,,,0,
ising,mpo_zipup,64,21,2.1,0.0049799705337181255,0.9950200294662819,0.9995128398684918,0.0004871601315081797,0.07061293115669254,64,64,43688,699008,43688,699008,17.197799895890057,330.2537648505531,0.0004140945134460167,0.0,2,,,,0,
ising,mpo_zipup,64,22,2.2,0.005582967785344284,0.9944170322146557,0.9994346425635378,0.0005653574364622438,0.07477153199030297,64,64,43688,699008,43688,699008,17.437971259932965,347.6917361104861,0.0004211702566886161,0.0,2,,,,0,
ising,mpo_zipup,64,23,2.3000000000000003,0.006206652706408078,0.9937933472935919,0.9993558530324027,0.0006441469675972922,0.07884360052855206,64,64,43688,699008,43688,699008,20.251718991668895,367.943455102155,0.00042330874483553164,0.0,2,,,,0,
ising,mpo_zipup,64,24,2.4000000000000004,0.006880162580584548,0.9931198374194155,0.9992743917665287,0.0007256082334713421,0.08301829693654118,64,64,43688,699008,43688,699008,20.268337360175792,388.2117924623308,0.00041919114551391295,0.0,2,,,,0,
ising,mpo_zipup,64,25,2.5,0.007591357005558574,0.9924086429944414,0.9991878984537177,0.0008121015462823067,0.08721134746524789,64,64,43688,699008,43688,699008,17.69324540521484,405.9050378675456,0.00042455103770761346,0.0,2,,,,0,
ising,mpo_zipup,64,26,2.6,0.00826129201565251,0.9917387079843475,0.9991019086601619,0.0008980913398380919,0.09098585107680664,64,64,43688,699008,43688,699008,16.415677139128093,422.3207150066737,0.000436194847318236,0.0,2,,,,0,
ising,mpo_zipup,64,27,2.7,0.008855571848199628,0.9911444281518004,0.9990175245659075,0.0009824754340924668,0.09420862183402429,64,64,43688,699008,43688,699008,18.707258897135034,441.02797390380874,0.0004494726939284225,0.0,2,,,,0,
ising,mpo_zipup,64,28,2.8000000000000003,0.009384952242662892,0.9906150477573371,0.9989321911371565,0.0010678088628435223,0.09699007944155,64,64,43688,699008,43688,699008,21.209423745051026,462.23739764885977,0.00046198780929371935,0.0,2,,,,0,
ising,mpo_zipup,64,29,2.9000000000000004,0.009872229597825188,0.9901277704021748,0.9988430293821506,0.0011569706178493622,0.09948223883662455,64,64,43688,699008,43688,699008,16.734381756861694,478.97177940572146,0.00046649520100264995,0.0,2,,,,0,
ising,mpo_zipup,64,30,3.0,0.0103827428005836,0.9896172571994164,0.9987475247405401,0.0012524752594599287,0.1020285938419086,64,64,43688,699008,43688,699008,21.21720783523051,500.188987240952,0.0004658617653958232,0.0,2,,,,0,
heisenberg,hybrid_tdvp,2,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,2,1,0.1,0.2915888788499408,0.7084111211500592,1.0000000000000002,2.220446049250313e-16,0.5627226259697513,2,2,120,1920,120,1920,0.6316190509824082,0.6316190509824082,0.03241605514459204,0.0,2,,,,0,
heisenberg,tebd_swap,2,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,2,1,0.1,0.532777849938614,0.46722215006138607,0.8793036484675381,0.12069635153246194,0.7955670903675188,2,2,120,1920,120,1920,0.09814018954057246,0.09814018954057246,0.19734713449899305,0.0,2,,,,0,
heisenberg,mpo_zipup,2,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,2,1,0.1,0.2985072003758036,0.7014927996241964,0.9513550140857384,0.048644985914261585,0.5699970704774938,2,2,120,1920,120,1920,0.21726983308326453,0.21726983308326453,0.10241007037275032,0.0,2,,,,0,
heisenberg,hybrid_tdvp,4,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,4,1,0.1,0.16170514656375623,0.8382948534362438,0.9999999999999999,1.1102230246251565e-16,0.4108906601070816,4,4,424,6784,424,6784,1.0970673803822137,1.0970673803822137,0.016198583137834944,0.0,2,,,,0,
heisenberg,tebd_swap,4,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,4,1,0.1,0.4209261075048677,0.5790738924951323,0.894078171848536,0.105921828151464,0.6914202075205592,4,4,424,6784,424,6784,0.11493839073227718,0.11493839073227718,0.241523151826242,0.0,2,,,,0,
heisenberg,mpo_zipup,4,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,4,1,0.1,0.15852091012589564,0.8414790898741044,0.9749229193915797,0.025077080608420288,0.4066406428848244,4,4,424,6784,424,6784,0.20990753913065419,0.20990753913065419,0.05895221033799835,0.0,2,,,,0,
heisenberg,hybrid_tdvp,8,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,8,1,0.1,0.06380319675214319,0.9361968032478568,1.0000000000000009,8.881784197001252e-16,0.25466591993869514,8,8,1448,23168,1448,23168,1.748331032518763,1.748331032518763,0.005848715687557522,0.0,2,,,,0,
heisenberg,tebd_swap,8,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,8,1,0.1,0.36172137672143867,0.6382786232785613,0.8803981445750811,0.11960185542491886,0.6341554775411667,8,8,1448,23168,1448,23168,0.10304741928121075,0.10304741928121075,0.696932442717946,0.0,2,,,,0,
heisenberg,mpo_zipup,8,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,8,1,0.1,0.023997304219229965,0.97600269578077,0.9951949225754462,0.0048050774245538275,0.15538026142662192,8,8,1448,23168,1448,23168,0.22674727538833395,0.22674727538833395,0.016908053456432395,0.0,2,,,,0,
heisenberg,hybrid_tdvp,12,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,12,1,0.1,0.025027409169047554,0.9749725908309524,1.0000000000000004,4.440892098500626e-16,0.15870095376667476,12,12,2856,45696,2856,45696,1.4631924933055416,1.4631924933055416,0.005752943891026862,0.0,2,,,,0,
heisenberg,tebd_swap,12,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,12,1,0.1,0.28644316749698695,0.713556832503013,0.8915261094050905,0.10847389059490953,0.5572738422203364,12,12,2856,45696,2856,45696,0.1170063447789289,0.1170063447789289,0.5683207174506777,0.0,2,,,,0,
heisenberg,mpo_zipup,12,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,12,1,0.1,0.003229008023869717,0.9967709919761303,0.9988672734490072,0.0011327265509928353,0.05684732943587409,12,12,2856,45696,2856,45696,0.245946359122172,0.245946359122172,0.007054321106710717,0.0,2,,,,0,
heisenberg,mpo_zipup,12,2,0.2,0.07856015411294648,0.9214398458870535,0.9903325648455608,0.009667435154439241,0.28313748329981636,12,12,2856,45696,2856,45696,0.27382844436215237,0.5197748034843244,0.021986319434397442,0.0,2,,,,0,
heisenberg,hybrid_tdvp,16,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,16,1,0.1,0.019369704841269653,0.9806302951587303,0.9999999999999994,5.551115123125783e-16,0.13951494816023213,16,16,4776,76416,4776,76416,1.7239582067122683,1.7239582067122683,0.0015918062994248856,0.0,2,,,,0,
heisenberg,tebd_swap,16,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,16,1,0.1,0.22968457621180172,0.7703154237881983,0.9180369072974354,0.08196309270256463,0.49461874262810107,16,16,4776,76416,4776,76416,0.1378727585542947,0.1378727585542947,0.427322038430672,0.0,2,,,,0,
heisenberg,mpo_zipup,16,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,16,1,0.1,0.0014798315838765452,0.9985201684161235,0.9994465151930598,0.0005534848069401743,0.038475699665080014,16,16,4776,76416,4776,76416,0.2673110842006281,0.2673110842006281,0.002022152783295658,0.0,2,,,,0,
heisenberg,mpo_zipup,16,2,0.2,0.02667299483853347,0.9733270051614665,0.9960802701775106,0.003919729822489448,0.16386967186556342,16,16,4776,76416,4776,76416,0.2999207782559097,0.5672318624565378,0.009845253517793553,0.0,2,,,,0,
heisenberg,hybrid_tdvp,24,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,24,1,0.1,0.01828099972029007,0.9817190002797099,0.9999998703852584,1.2961474160633202e-07,0.13551871078898448,24,24,9128,146048,9128,146048,2.4526417207089253,2.4526417207089253,0.000841130214665446,0.0,2,,,,0,
heisenberg,tebd_swap,24,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,24,1,0.1,0.23127663517089936,0.7687233648291006,0.9081369836958038,0.09186301630419624,0.4964499842382021,24,24,9128,146048,9128,146048,0.16516340599628165,0.16516340599628165,0.43971215158199867,0.0,2,,,,0,
heisenberg,mpo_zipup,24,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,24,1,0.1,0.0001668350624463022,0.9998331649375537,0.99994537161637,5.462838363001765e-05,0.012916734165833868,24,24,9128,146048,9128,146048,1.9975278103374876,1.9975278103374876,0.0008902484851794457,0.0,2,,,,0,
heisenberg,mpo_zipup,24,2,0.2,0.007905933049599856,0.9920940669504001,0.998856468810825,0.0011435311891749844,0.08900348908718579,24,24,9128,146048,9128,146048,3.9526781227905303,5.950205933128018,0.004787034062551392,0.0,2,,,,0,
heisenberg,mpo_zipup,24,3,0.30000000000000004,0.06484051940437574,0.9351594805956243,0.9920842675572557,0.00791573244274435,0.25676276121239006,24,24,9128,146048,9128,146048,3.837052439979743,9.787258373107761,0.016350859340972936,0.0,2,,,,0,
heisenberg,hybrid_tdvp,32,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,32,1,0.1,0.018081478467460887,0.9819185215325391,0.9999999573704064,4.2629593632881324e-08,0.13477373941451345,32,32,15016,240256,15016,240256,20.168985620257445,20.168985620257445,0.0005949920673373203,0.0,2,,,,0,
heisenberg,tebd_swap,32,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,32,1,0.1,0.12831663997927611,0.8716833600207239,0.9281416390973524,0.07185836090264763,0.3643079880562942,32,32,15016,240256,15016,240256,0.43550736212637275,0.43550736212637275,0.5305508841486948,0.0,2,,,,0,
heisenberg,mpo_zipup,32,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,32,1,0.1,2.395074199701419e-05,0.999976049258003,0.9999915701194463,8.429880553717517e-06,0.0048939641814217125,32,32,15016,240256,15016,240256,8.804023177246563,8.804023177246563,0.0005549692198549365,0.0,2,,,,0,
heisenberg,mpo_zipup,32,2,0.2,0.0023691706587040118,0.997630829341296,0.9995735823776168,0.0004264176223831573,0.048688556826343266,32,32,15016,240256,15016,240256,13.918202519358601,22.722225696605165,0.0025934703219714196,0.0,2,,,,0,
heisenberg,mpo_zipup,32,3,0.30000000000000004,0.026309441979150416,0.9736905580208496,0.9964620102744353,0.0035379897255647386,0.16274152260258906,32,32,15016,240256,15016,240256,13.948138861043844,36.67036455764901,0.00801861123018643,0.0,2,,,,0,
heisenberg,hybrid_tdvp,48,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,48,1,0.1,0.01789006246273772,0.9821099375372623,0.9999999947978819,5.202118069647099e-09,0.1340552120388224,48,48,27304,436864,27304,436864,69.82117684558034,69.82117684558034,0.00028339926966427993,0.0,2,,,,0,
heisenberg,tebd_swap,48,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,48,1,0.1,0.08441304818794193,0.9155869518120581,0.954968968312906,0.04503103168709399,0.29372409187479254,48,48,27304,436864,27304,436864,18.436504632991273,18.436504632991273,0.44869343273945883,0.0,2,,,,0,
heisenberg,mpo_zipup,48,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,48,1,0.1,5.367103468656431e-06,0.9999946328965313,0.9999977053892083,2.2946107917087843e-06,0.002316702542345238,48,48,27304,436864,27304,436864,27.172552866162732,27.172552866162732,0.0001904996762030808,0.0,2,,,,0,
heisenberg,mpo_zipup,48,2,0.2,0.0005578579533556116,0.9994421420466444,0.9999043225549622,9.567744503780062e-05,0.02362066418282876,48,48,27304,436864,27304,436864,49.338255075970665,76.5108079421334,0.0011044006273196799,0.0,2,,,,0,
heisenberg,mpo_zipup,48,3,0.30000000000000004,0.008396858034527388,0.9916031419654726,0.998835170605814,0.001164829394186051,0.09173090665807983,48,48,27304,436864,27304,436864,45.79591777204769,122.30672571418108,0.0034333567177479954,0.0,2,,,,0,
heisenberg,mpo_zipup,48,4,0.4,0.03954758330916208,0.9604524166908379,0.9949706863207188,0.005029313679281167,0.19986624104773892,48,48,27304,436864,27304,436864,47.882134434825275,170.18886014900636,0.009261328789300171,0.0,2,,,,0,
heisenberg,hybrid_tdvp,64,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,64,1,0.1,0.017813736105588562,0.9821862638944114,0.9999999993537179,6.462821389163764e-10,0.13376764546353717,64,64,43496,695936,43688,699008,110.39032664982369,110.39032664982369,0.00010205571639686182,0.0,2,,,,0,
heisenberg,tebd_swap,64,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,64,1,0.1,0.04398971161381304,0.956010288386187,0.9828637147329602,0.017136285267039808,0.21091331795444382,64,64,43688,699008,43688,699008,17.135010063357186,17.135010063357186,0.3846096173016997,0.0,2,,,,0,
heisenberg,mpo_zipup,64,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,64,1,0.1,2.2308608894627824e-06,0.9999977691391105,0.9999991914312578,8.085687421832688e-07,0.0014936070878719184,64,64,43688,699008,43688,699008,32.064799374260474,32.064799374260474,4.925854613020314e-05,0.0,2,,,,0,
heisenberg,mpo_zipup,64,2,0.2,0.00010587951906637638,0.9998941204809336,0.9999774009168166,2.2599083183361124e-05,0.010289913596963091,64,64,43688,699008,43688,699008,50.4812696458539,82.54606902011437,0.0003524216374724634,0.0,2,,,,0,
heisenberg,mpo_zipup,64,3,0.30000000000000004,0.002764854003560413,0.9972351459964396,0.9996068813578373,0.0003931186421627375,0.05260007371204699,64,64,43688,699008,43688,699008,51.96416282985592,134.5102318499703,0.0014544364490403645,0.0,2,,,,0,
heisenberg,mpo_zipup,64,4,0.4,0.017293531802658024,0.982706468197342,0.997865888731277,0.0021341112687229824,0.13179131961326018,64,64,43688,699008,43688,699008,53.55002902291017,188.06026087288046,0.004343375016907362,0.0,2,,,,0,
heisenberg,hybrid_tdvp,96,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,96,1,0.1,0.017750708113421942,0.9822492918865781,0.9999999999346975,6.530254115233447e-11,0.13352972330379087,96,96,72360,1157760,72360,1157760,187.79776636324823,187.79776636324823,3.7763169790486028e-06,0.0,2,,,,0,
heisenberg,tebd_swap,96,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,96,1,0.1,0.03268589665893129,0.9673141033410687,0.9810582984953431,0.018941701504656905,0.1815418545498403,96,96,72360,1157760,72360,1157760,21.508924560330343,21.508924560330343,0.2633568476223253,0.0,2,,,,0,
heisenberg,mpo_zipup,96,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,96,1,0.1,1.5649274431872584e-08,0.9999999843507256,0.9999999919006478,8.099352188928322e-09,0.00012509705599173692,96,96,72360,1157760,72360,1157760,33.28877930151066,33.28877930151066,3.104211756434099e-06,0.0,2,,,,0,
heisenberg,mpo_zipup,96,2,0.2,7.301514620805527e-06,0.9999926984853792,0.9999977516985744,2.248301425589183e-06,0.002702133962033921,96,96,72360,1157760,72360,1157760,63.482401029381435,96.7711803308921,8.037001720255385e-05,0.0,2,,,,0,
heisenberg,mpo_zipup,96,3,0.30000000000000004,0.00044306121247084107,0.9995569387875292,0.9999319543110448,6.804568895524277e-05,0.02105018525226816,96,96,72360,1157760,72360,1157760,57.06426664808532,153.83544697897742,0.00039116941635520186,0.0,2,,,,0,
heisenberg,mpo_zipup,96,4,0.4,0.004504204155596048,0.995495795844404,0.9994186656932212,0.000581334306778758,0.06715122913397191,96,96,72360,1157760,72360,1157760,59.84239372960292,213.67784070858033,0.0015012641331039113,0.0,2,,,,0,
heisenberg,mpo_zipup,96,5,0.5,0.014709436780092178,0.9852905632199078,0.9980583796610498,0.0019416203389501785,0.12150691416025008,96,96,72360,1157760,72360,1157760,72.05821428098716,285.7360549895675,0.003250196417354988,0.0,2,,,,0,
heisenberg,hybrid_tdvp,128,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,hybrid_tdvp,128,1,0.1,0.017760142984314387,0.9822398570156856,0.9999999849293435,1.5070656500526525e-08,0.13356536515396505,120,126,88200,1411200,90048,1440768,178.76297711208463,178.76297711208463,1.4224306440744923e-11,0.0,2,,,,0,
heisenberg,tebd_swap,128,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,tebd_swap,128,1,0.1,0.0010222780159344635,0.9989777219840655,0.9994941757570448,0.0005058242429551996,0.03197717017885841,128,128,109224,1747584,109224,1747584,22.436072653741576,22.436072653741576,0.11305417798478647,0.0,2,,,,0,
heisenberg,tebd_swap,128,2,0.2,0.013854319857339537,0.9861456801426605,0.99536431886842,0.004635681131579972,0.11790945980722166,128,128,109224,1747584,109224,1747584,32.62860149121843,55.06467414496001,0.2779270172355441,0.0,2,,,,0,
heisenberg,mpo_zipup,128,0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,32,512,0,0,0.0,0.0,0.0,0.0,2,,,,0,
heisenberg,mpo_zipup,128,1,0.1,3.7346126191550866e-11,0.9999999999626539,0.999999999990746,9.254041977158067e-12,6.111149950697568e-06,128,128,103080,1649280,103080,1649280,26.633414052426815,26.633414052426815,1.8628295601018673e-11,0.0,2,,,,0,
heisenberg,mpo_zipup,128,2,0.2,5.23018987674817e-07,0.9999994769810123,0.9999998961317687,1.0386823134922452e-07,0.0007232005643547257,128,128,109224,1747584,109224,1747584,51.9345290408819,78.56794309330871,2.0771796207636135e-07,0.0,2,,,,0,
heisenberg,mpo_zipup,128,3,0.30000000000000004,6.717805697376011e-05,0.9999328219430262,0.9999905945190435,9.405480956514722e-06,0.008196290943744399,128,128,109224,1747584,109224,1747584,63.640282072126865,142.20822516543558,1.8603299440215416e-05,0.0,2,,,,0,
heisenberg,mpo_zipup,128,4,0.4,0.0009895762854801315,0.9990104237145199,0.9998838848108235,0.00011611518917653552,0.031461424347808915,128,128,109224,1747584,109224,1747584,57.785741025640164,199.99396619107574,0.0002134315321562577,0.0,2,,,,0,
heisenberg,mpo_zipup,128,5,0.5,0.003998350184757582,0.9960016498152424,0.9995211248418479,0.00047887515815214776,0.06326416755111645,128,128,109224,1747584,109224,1747584,61.92876244074432,261.92272863182006,0.0007257237921377791,0.0,2,,,,0,
heisenberg,mpo_zipup,128,6,0.6000000000000001,0.008368237568619374,0.9916317624313806,0.9989534739590716,0.0010465260409283639,0.09157411236114912,128,128,109224,1747584,109224,1747584,57.572495291009545,319.4952239228296,0.0011361405101552185,0.0,2,,,,0,
heisenberg,mpo_zipup,128,7,0.7000000000000001,0.013079172696922714,0.9869208273030773,0.9982480397450779,0.0017519602549220803,0.1145522626011575,128,128,109224,1747584,109224,1747584,72.0619836836704,391.5572076065,0.001412802432054441,0.0,2,,,,0,
