task_type,method,chi_max,theta,x_fraction,special_angle,substeps,infidelity,fidelity,overlap_squared_raw,norm_squared_exact,norm_squared_approx,fidelity_normalized,infidelity_normalized,norm_loss,fidelity_definition,max_bond,param_count,runtime_s,peak_memory_mb,norm_before,norm_after,discarded_weight,variational_converged,variational_failed,failure_message
angle_sweep,hybrid_tdvp,8,0.0019869176531592202,0.00031622776601683794,0,1,6.248034092326549e-07,0.9999993751965908,0.9999992800912775,0.9999999999999991,0.9999999048946282,0.9999993751965908,6.248034092326549e-07,4.755268656619904e-08,normalized_state_fidelity_v2,8,936,0.033024912991095334,257.48828125,0.9999999999999996,0.9999999524473132,1.9021074873286216e-07,,,
angle_sweep,mpo_zipup,8,0.0019869176531592202,0.00031622776601683794,0,1,6.249009406600337e-07,0.9999993750990593,0.9999987501985109,0.9999999999999991,0.999999375099062,0.9999993750990593,6.249009406600337e-07,3.124505173479619e-07,normalized_state_fidelity_v2,8,936,0.006667491979897022,257.48828125,0.9999999999999996,0.9999996875494821,1.2498021185031585e-06,,,
angle_sweep,no_update,8,0.0019869176531592202,0.00031622776601683794,0,0,9.866028871652333e-07,0.9999990133971128,0.9999990133971106,0.9999999999999991,0.9999999999999987,0.9999990133971128,9.866028871652333e-07,2.220446049250313e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=9.8660288704075266e-07
angle_sweep,tebd_swap,8,0.0019869176531592202,0.00031622776601683794,0,1,0.2997703731723299,0.7002296268276701,0.4496564603030115,0.9999999999999991,0.6421557201744543,0.7002296268276701,0.2997703731723299,0.19865380753730733,normalized_state_fidelity_v2,8,936,0.007664106029551476,257.48828125,0.9999999999999996,0.8013461924626922,1.0547008546039245,,,
angle_sweep,ttsvd_candidate,8,0.0019869176531592202,0.00031622776601683794,0,0,6.249009397718552e-07,0.9999993750990602,0.9999993750990591,0.9999999999999991,0.9999999999999998,0.9999993750990602,6.249009397718552e-07,-4.440892098500626e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.0019869176531592202,0.00031622776601683794,0,1,6.249009399938998e-07,0.99999937509906,0.9999993750990591,0.9999999999999991,1.0,0.99999937509906,6.249009399938998e-07,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,1.4560504849650897,257.48828125,0.9999999999999996,1.0,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.0029163962761324636,0.00046415888336127773,0,1,1.3462450033641105e-06,0.9999986537549966,0.9999984488151181,0.9999999999999987,0.9999997950598469,0.9999986537549966,1.3462450033641105e-06,1.0247008108699163e-07,normalized_state_fidelity_v2,8,936,0.0664100960129872,257.48828125,0.9999999999999996,0.9999998975299179,4.098803494943132e-07,,,
angle_sweep,mpo_zipup,8,0.0029163962761324636,0.00046415888336127773,0,1,1.3466984269960847e-06,0.999998653301573,0.9999973066049573,0.9999999999999987,0.9999986533015721,0.999998653301573,1.3466984269960847e-06,6.733494399835394e-07,normalized_state_fidelity_v2,8,936,0.004211592022329569,257.48828125,0.9999999999999996,0.9999993266505596,2.6933979633943445e-06,,,
angle_sweep,no_update,8,0.0029163962761324636,0.00046415888336127773,0,0,2.1255706772471683e-06,0.9999978744293228,0.9999978744293201,0.9999999999999987,0.9999999999999987,0.9999978744293228,2.1255706772471683e-06,0.0,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=2.1255706778474233e-06
angle_sweep,tebd_swap,8,0.0029163962761324636,0.00046415888336127773,0,1,0.2997727216031093,0.7002272783968907,0.4496530200553919,0.9999999999999987,0.642152960799862,0.7002272783968907,0.2997727216031093,0.19865552925108243,normalized_state_fidelity_v2,8,936,0.002859153028111905,257.48828125,0.9999999999999996,0.8013444707489169,1.054695652021705,,,
angle_sweep,ttsvd_candidate,8,0.0029163962761324636,0.00046415888336127773,0,0,1.34669842677404e-06,0.9999986533015732,0.9999986533015719,0.9999999999999987,1.0,0.9999986533015732,1.34669842677404e-06,-6.661338147750939e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,independent_ttsvd_candidate
angle_sweep,variational_mpo,8,0.0029163962761324636,0.00046415888336127773,0,1,1.3466984263299508e-06,0.9999986533015737,0.9999986533015717,0.9999999999999987,0.9999999999999993,0.9999986533015737,1.3466984263299508e-06,-4.440892098500626e-16,normalized_state_fidelity_v2,8,936,0.9546208579558879,257.48828125,0.9999999999999996,0.9999999999999999,0.0,1,0,best_init=zipup
angle_sweep,hybrid_tdvp,8,0.0042806843182029595,0.0006812920690579609,0,1,2.9008319105683356e-06,0.9999970991680894,0.9999966575064019,0.9999999999999989,0.9999995583370324,0.9999970991680894,2.9008319105683356e-06,2.2083150763574366e-07,normalized_state_fidelity_v2,8,936,0.3207720009959303,257.48828125,0.9999999999999996,0.9999997791684911,8.833261045726775e-07,,,
angle_sweep,mpo_zipup,8,0.0042806843182029595,0.0006812920690579609,0,1,2.9029425093751726e-06,0.9999970970574906,0.9999941941234045,0.9999999999999989,0.999997097057488,0.9999970970574906,2.9029425093751726e-06,1.4514723088998593e-06,normalized_state_fidelity_v2,8,936,0.004679209960158914,257.48828125,0.9999999999999996,0.9999985485276907,5.805890171604346e-06,,,
angle_sweep,no_update,8,0.0042806843182029595,0.0006812920690579609,0,0,4.5793994574161445e-06,0.9999954206005426,0.9999954206005401,0.9999999999999989,0.9999999999999987,0.9999954206005426,4.5793994574161445e-06,1.1102230246251565e-16,normalized_state_fidelity_v2,8,0,0.0,0.0,1.0,1.0,0.0,,,analytic=4.5793994574146935e-06
angle_sweep,tebd_swap,8,0.0042806843182029595,0.0006812920690579609,0,1,0.2997764987907845,0.7002235012092155,0.449647554833228,0.9999999999999989,0.6421486197717334,0.7002235012092155,0.2997764987907845,0.1986582378462145,normalized_state_fidelity_v2,8,936,0.007451540033798665,257.48828125,0.9999999999999996,0.8013417621537852,1.0546885492017997,,,
