section,circuit,target_label,target_gate,sites,theta,theta_relative_to_original,method,tdvp_config,fidelity_error,phase_aligned_l2_error,state_delta_norm,tebd_error,enrichment_error,dense_exact_error,max_bond_before,max_bond_after,wall_time_s,window_size,tdvp_sweeps,tdvp_circuit_full_sweep,tdvp_error,estimated_order_p,error_at_original_theta,error_at_smallest_theta,monotonic_decrease,m,theta_per_substep
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,2tdvp,local_many_sweeps,5.466080921223693e-10,0.00031026234455808807,0.00031026234455830567,0.0,1.942002114674324e-12,0.0,8,6,0.10247309997794218,1,8,True,5.466080921223693e-10,,,,,,
angle_sweep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.0015625,0.0078125,2tdvp,full_chain_many_sweeps,5.466060937209249e-10,0.0003102623445935426,0.0003102623445938173,0.0,1.942002114674324e-12,0.0,8,4,0.12728270000661723,full,8,True,5.466060937209249e-10,,,,,,
scaling_summary,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,,,,,,current_local,,,,,,,,,,,,,,1.0637972703915501,1.0082867429872522e-08,6.021316778515029e-11,True,,
scaling_summary,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,,,,,,local_full_sweep,,,,,,,,,,,,,,1.999498108789609,0.00016029586364996184,9.817421986468844e-09,True,,
scaling_summary,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,,,,,,local_many_sweeps,,,,,,,,,,,,,,1.9824615999900481,7.950562911807069e-06,5.466080921223693e-10,True,,
scaling_summary,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,,,,,,full_chain_many_sweeps,,,,,,,,,,,,,,1.9815436382076927,7.95064840020121e-06,5.466060937209249e-10,True,,
substep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,,,,7.95064840020121e-06,,,,9.547918011776346e-13,,8,5,0.13591809998615645,,,,,,,,,1,0.2
substep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,,,,7.942715897768515e-06,,,,9.547918011776346e-13,,8,4,0.4830523999989964,,,,,,,,,2,0.1
substep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,,,,7.937828241377787e-06,,,,9.547918011776346e-13,,8,4,1.2031707999994978,,,,,,,,,4,0.05
substep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,,,,7.93529800469095e-06,,,,9.547918011776346e-13,,8,4,1.9604554999968968,,,,,,,,,8,0.025
substep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,,,,7.934035842205311e-06,,,,9.547918011776346e-13,,8,4,3.608559600019362,,,,,,,,,16,0.0125
substep,ising2d_3x3_h0.5_dt0.1_L2_all_zero,control_rzz_2_5,rzz,"(2, 5)",0.2,,,,7.93340864102543e-06,,,,9.547918011776346e-13,,8,4,8.187170299992431,,,,,,,,,32,0.00625
