section,circuit_name,method,fidelity_error,statevector_norm_error,phase_aligned_l2_error,pauli_obs_max_error,max_bond,mean_bond,wall_time,defect_tol,svd_threshold,tdvp_lr_pauli_count,enriched_lr_pauli_count,tebd_fidelity_error,gate_order,prefix_index,gate_index_1based,gate_name,sites,is_nearest_neighbor,is_long_range,route_used,route_reason,projected_ratio,projection_defect,tdvp_projection_defect_tol,fidelity_error_after_gate,phase_aligned_l2_error_after_gate,max_bond_after_gate,mean_bond_after_gate,first_exceeds_1e_6,first_exceeds_1e_4,fid_before,fid_after,input_fidelity_to_qiskit_before_gate,projected_ratio_before_gate,projection_defect_before_gate,route_chosen_by_current_router,tdvp_fidelity_error_after_gate,enrichment_fidelity_error_after_gate,tebd_fidelity_error_after_gate,dense_exact_fidelity_error_after_gate,tdvp_sweeps,window_size,nontrivial_mpo_sites_in_window,max_bond_before,max_bond_after,gate,route,reason,fidelity_error_before,fidelity_error_after,delta_fidelity_error,first_bad_gate,index,qiskit_gate_name,qiskit_qargs,internal_gate_name,internal_sites,parameters,dag_matches_data
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,3,4,ry,[2],True,False,,,nan,nan,0.0001,0.0,1.9552419133213832e-16,2,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,4,5,rzz,"(1, 2)",True,False,,,nan,nan,0.0001,0.0,3.203637084000316e-16,2,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,5,6,rzz,"(2, 0)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.0000000000000009,0.0,0.0001,0.0,3.976416080268664e-16,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,6,7,ry,[3],True,False,,,nan,nan,0.0001,0.0,4.0892403624808086e-16,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,7,8,ry,[4],True,False,,,nan,nan,0.0001,0.0,4.3720538306433645e-16,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,8,9,rzz,"(3, 4)",True,False,,,nan,nan,0.0001,0.0,4.305718437321126e-16,2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,9,10,ry,[5],True,False,,,nan,nan,0.0001,0.0,4.1078766499300778e-16,2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,10,11,rzz,"(4, 5)",True,False,,,nan,nan,0.0001,0.0,4.840500222729029e-16,2,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,11,12,rzz,"(1, 4)",False,True,pauli_enriched,projection-incomplete: projection defect 0.510804 above defect tol 0.0001,0.48919610254239326,0.5108038974576068,0.0001,0.0,1.1744670551493472e-15,4,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,12,13,rx,[1],True,False,,,nan,nan,0.0001,0.0,1.1829291037916803e-15,4,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,13,14,rzz,"(5, 3)",False,True,pauli_enriched,projection-incomplete: projection defect 0.00991654 above defect tol 0.0001,0.990083455321177,0.00991654467882297,0.0001,0.0,1.2599951144034735e-15,4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,14,15,rzz,"(0, 3)",False,True,pauli_enriched,projection-incomplete: projection defect 0.863629 above defect tol 0.0001,0.136371235483281,0.863628764516719,0.0001,0.0,1.4195161249929783e-15,4,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,15,16,rx,[0],True,False,,,nan,nan,0.0001,0.0,1.4168868397988854e-15,4,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,16,17,rzz,"(2, 5)",False,True,pauli_enriched,projection-incomplete: projection defect 0.0385037 above defect tol 0.0001,0.9614962924184063,0.038503707581593716,0.0001,0.0,2.0810631036053994e-15,8,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,17,18,rx,[2],True,False,,,nan,nan,0.0001,0.0,2.088475601882133e-15,8,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,18,19,ry,[6],True,False,,,nan,nan,0.0001,0.0,2.0391842467008434e-15,8,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,19,20,ry,[7],True,False,,,nan,nan,0.0001,0.0,2.1054634183248936e-15,8,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,20,21,rzz,"(6, 7)",True,False,,,nan,nan,0.0001,0.0,2.095166114523804e-15,8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,21,22,ry,[8],True,False,,,nan,nan,0.0001,0.0,2.0585562293244786e-15,8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,22,23,rzz,"(7, 8)",True,False,,,nan,nan,0.0001,0.0,2.117607474119374e-15,8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,23,24,rzz,"(4, 7)",False,True,pauli_enriched,projection-incomplete: projection defect 0.981044 above defect tol 0.0001,0.018955830665802153,0.9810441693341978,0.0001,0.0,2.9429783482312755e-15,8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,24,25,rx,[4],True,False,,,nan,nan,0.0001,0.0,2.9352582895993326e-15,8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,25,26,rx,[7],True,False,,,nan,nan,0.0001,0.0,2.96726473336011e-15,8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,26,27,rzz,"(8, 6)",False,True,pauli_enriched,projection-incomplete: projection defect 0.00991654 above defect tol 0.0001,0.990083455321176,0.009916544678823969,0.0001,0.0,4.123755607228447e-15,8,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,27,28,rzz,"(3, 6)",False,True,pauli_enriched,projection-incomplete: projection defect 0.866347 above defect tol 0.0001,0.13365289007608294,0.8663471099239171,0.0001,0.0,6.634402343052926e-15,8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,28,29,rx,[3],True,False,,,nan,nan,0.0001,0.0,6.603482876031081e-15,8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,29,30,rzz,"(5, 8)",False,True,pauli_enriched,projection-incomplete: projection defect 0.0476607 above defect tol 0.0001,0.9523392585473719,0.04766074145262811,0.0001,0.0,1.408148072273101e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,30,31,rx,[5],True,False,,,nan,nan,0.0001,0.0,1.413110941138249e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,31,32,rx,[6],True,False,,,nan,nan,0.0001,0.0,1.4037419173084591e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,32,33,rx,[8],True,False,,,nan,nan,0.0001,0.0,1.4121863441904731e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,33,34,rzz,"(0, 1)",True,False,,,nan,nan,0.0001,0.0,1.4112592943188667e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,34,35,rzz,"(1, 2)",True,False,,,nan,nan,0.0001,0.0,1.4063522612537963e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,35,36,rzz,"(2, 0)",False,True,tdvp,projection-complete: projection defect 5.55112e-16 below defect tol 0.0001,0.9999999999999994,5.551115123125783e-16,0.0001,0.0,1.4483806260167426e-14,8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,36,37,rzz,"(3, 4)",True,False,,,nan,nan,0.0001,1.213029676705446e-12,7.810006046235045e-07,12,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,37,38,rzz,"(4, 5)",True,False,,,nan,nan,0.0001,2.433386825373418e-12,1.1044736965367625e-06,12,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,38,39,rzz,"(1, 4)",False,True,tdvp,projection-complete: projection defect 8.49375e-06 below defect tol 0.0001,0.9999915062518883,8.493748111737531e-06,0.0001,2.432942736163568e-12,1.104473696541617e-06,16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,39,40,rx,[1],True,False,,,nan,nan,0.0001,2.432720691558643e-12,1.1044736965446543e-06,16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,40,41,rzz,"(5, 3)",False,True,tdvp,projection-complete: projection defect 6.08291e-13 below defect tol 0.0001,0.9999999999993917,6.082911951921233e-13,0.0001,3.347988553059622e-12,1.2409877351165633e-06,16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,41,42,rzz,"(0, 3)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,4.369804272705544,0.0,0.0001,3.596900555180582e-12,1.2409877351074027e-06,16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,42,43,rx,[0],True,False,,,nan,nan,0.0001,3.597122599785507e-12,1.2409877351051764e-06,16,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,43,44,rzz,"(2, 5)",False,True,tdvp,projection-complete: projection defect 5.85461e-05 below defect tol 0.0001,0.99994145391151,5.854608848998577e-05,0.0001,7.529810985840157e-08,0.00027440135348500815,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,44,45,rx,[2],True,False,,,nan,nan,0.0001,7.529810985840157e-08,0.000274401353485018,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,45,46,rzz,"(6, 7)",True,False,,,nan,nan,0.0001,7.529811008044618e-08,0.0002744013534850155,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,46,47,rzz,"(7, 8)",True,False,,,nan,nan,0.0001,7.529810963635697e-08,0.00027440135348500935,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,47,48,rzz,"(4, 7)",False,True,pauli_enriched,projection-incomplete: projection defect 0.0560655 above defect tol 0.0001,0.9439344501483717,0.05606554985162826,0.0001,7.529737489075927e-08,0.00027440367920238736,15,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,48,49,rx,[4],True,False,,,nan,nan,0.0001,7.529737444667006e-08,0.0002744036792023923,15,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,49,50,rx,[7],True,False,,,nan,nan,0.0001,7.529737489075927e-08,0.0002744036792023749,15,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,50,51,rzz,"(8, 6)",False,True,tdvp,projection-complete: projection defect 4.44089e-16 below defect tol 0.0001,0.9999999999999996,4.440892098500626e-16,0.0001,7.529737111600099e-08,0.0002744036792023662,15,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,51,52,rzz,"(3, 6)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.4760250430226132,0.0,0.0001,5.718328814907636e-07,0.0007584448771019037,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,52,53,rx,[3],True,False,,,nan,nan,0.0001,5.718328814907636e-07,0.0007584448771019037,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,53,54,rzz,"(5, 8)",False,True,pauli_enriched,projection-incomplete: projection defect 0.45458 above defect tol 0.0001,0.5454199736063703,0.4545800263936297,0.0001,5.752384947266265e-07,0.0007584447917580433,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,54,55,rx,[5],True,False,,,nan,nan,0.0001,5.752384945045819e-07,0.0007584447917580526,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,55,56,rx,[6],True,False,,,nan,nan,0.0001,5.752384942825373e-07,0.0007584447917580287,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,56,57,rx,[8],True,False,,,nan,nan,0.0001,5.752384945045819e-07,0.0007584447917580395,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,57,58,rzz,"(0, 1)",True,False,,,nan,nan,0.0001,5.752384945045819e-07,0.0007584447917580436,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,58,59,rzz,"(1, 2)",True,False,,,nan,nan,0.0001,5.752384940604927e-07,0.000758444791758038,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,59,60,rzz,"(2, 0)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.0000000000000004,0.0,0.0001,5.752384945045819e-07,0.0007584447917580966,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,60,61,rzz,"(3, 4)",True,False,,,nan,nan,0.0001,5.75238492728225e-07,0.0007584447917580914,16,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,61,62,rzz,"(4, 5)",True,False,,,nan,nan,0.0001,5.752384929502696e-07,0.0007584447917581089,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,62,63,rzz,"(1, 4)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.0000000000000009,0.0,0.0001,5.752384913959574e-07,0.000758444791758061,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,63,64,rx,[1],True,False,,,nan,nan,0.0001,5.752384913959574e-07,0.0007584447917580581,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,64,65,rzz,"(5, 3)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.000000000000002,0.0,0.0001,5.752384878432437e-07,0.0007584447917580012,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,65,66,rzz,"(0, 3)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,5.030664291473297,0.0,0.0001,5.752385007218308e-07,0.0007584447917582375,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,66,67,rx,[0],True,False,,,nan,nan,0.0001,5.752385002777416e-07,0.0007584447917582365,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,67,68,rzz,"(2, 5)",False,True,pauli_enriched,projection-incomplete: projection defect 0.000457143 above defect tol 0.0001,0.9995428572355242,0.00045714276447583746,0.0001,5.752384945045819e-07,0.0007584447917583239,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,68,69,rx,[2],True,False,,,nan,nan,0.0001,5.752384945045819e-07,0.0007584447917583185,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,69,70,rzz,"(6, 7)",True,False,,,nan,nan,0.0001,5.752384945045819e-07,0.0007584447917583234,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,70,71,rzz,"(7, 8)",True,False,,,nan,nan,0.0001,5.752384945045819e-07,0.0007584447917583201,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,71,72,rzz,"(4, 7)",False,True,tdvp,projection-complete: projection defect 6.66134e-16 below defect tol 0.0001,0.9999999999999993,6.661338147750939e-16,0.0001,0.01791771309311685,0.13385755626323415,16,7.5,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,72,73,rx,[4],True,False,,,nan,nan,0.0001,0.017917713093117293,0.13385755626323412,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,73,74,rx,[7],True,False,,,nan,nan,0.0001,0.01791771309311685,0.13385755626323412,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,74,75,rzz,"(8, 6)",False,True,pauli_enriched,projection-incomplete: projection defect 0.30494 above defect tol 0.0001,0.6950604933539231,0.30493950664607694,0.0001,0.01791771309314527,0.13385755626323184,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,75,76,rzz,"(3, 6)",False,True,pauli_enriched,projection-incomplete: projection defect 0.000697278 above defect tol 0.0001,0.9993027215149066,0.0006972784850933778,0.0001,0.017917713093144827,0.13385755626323176,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,76,77,rx,[3],True,False,,,nan,nan,0.0001,0.017917713093144827,0.13385755626323173,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,77,78,rzz,"(5, 8)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.0000000000000002,0.0,0.0001,0.01791771309314527,0.13385755626323195,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,78,79,rx,[5],True,False,,,nan,nan,0.0001,0.01791771309314527,0.13385755626323195,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,79,80,rx,[6],True,False,,,nan,nan,0.0001,0.017917713093144827,0.13385755626323198,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,80,81,rx,[8],True,False,,,nan,nan,0.0001,0.017917713093144827,0.13385755626323198,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,81,82,rzz,"(0, 1)",True,False,,,nan,nan,0.0001,0.01791771309314527,0.1338575562632319,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,82,83,rzz,"(1, 2)",True,False,,,nan,nan,0.0001,0.01791771309314505,0.13385755626323192,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,83,84,rzz,"(2, 0)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,5.656854249492376,0.0,0.0001,0.01791771309314394,0.133857556263232,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,84,85,rzz,"(3, 4)",True,False,,,nan,nan,0.0001,0.01791771309314527,0.13385755626323187,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
