case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tdvp_sweeps,tdvp_padding_dim,tdvp_mean_obs_error,tebd_mean_obs_error,tdvp_error_over_tebd_error,tebd_error_over_tdvp_error,tdvp_peak_chi,tebd_peak_chi,tdvp_peak_chi_over_tebd_peak_chi,tdvp_time_over_tebd_time,tdvp_hit_chi_max,tebd_hit_chi_max,outcome
flattened_2d_grid_n8_d4_s2_small,flattened_2d_grid,8,4,2,small,32,1,,0.006751184642921186,2.150201795164058e-15,3.1849251781590764e-13,3139791185229.7,16,16,1.0,1.6346877664443504,False,False,tebd_wins
flattened_2d_grid_n8_d4_s2_small,flattened_2d_grid,8,4,2,small,64,1,,0.006751184642921186,2.150201795164058e-15,3.1849251781590764e-13,3139791185229.7,16,16,1.0,1.8508112148358127,False,False,tebd_wins
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,16,1,,0.08809693384118301,2.8952504697325893e-15,3.2864372725525384e-14,30428087228432.367,16,16,1.0,0.7287157111447249,True,True,tebd_wins
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,32,1,,0.08809693384118301,2.8952504697325893e-15,3.2864372725525384e-14,30428087228432.367,16,16,1.0,3.938787036370985,False,False,tebd_wins
flattened_2d_grid_n8_d4_s2_medium,flattened_2d_grid,8,4,2,medium,64,1,,0.08809693384118301,2.8952504697325893e-15,3.2864372725525384e-14,30428087228432.367,16,16,1.0,3.4371534313502097,False,False,tebd_wins
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,16,1,,0.018441884515288498,3.5661969374844385e-15,1.9337486548774489e-13,5171302886120.817,16,16,1.0,4.2457330281276455,True,True,tebd_wins
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,32,1,,0.018441884515288498,3.5661969374844385e-15,1.9337486548774489e-13,5171302886120.817,16,16,1.0,3.2018261652682964,False,False,tebd_wins
flattened_2d_grid_n8_d8_s0_small,flattened_2d_grid,8,8,0,small,64,1,,0.018441884515288498,3.5661969374844385e-15,1.9337486548774489e-13,5171302886120.817,16,16,1.0,3.0365892414135645,False,False,tebd_wins
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,16,1,,0.041322520118258516,7.1022018561378575e-15,1.7187242781448177e-13,5818268891153.355,16,16,1.0,4.373663130280293,True,True,tebd_wins
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,32,1,,0.041322520118258516,7.1022018561378575e-15,1.7187242781448177e-13,5818268891153.355,16,16,1.0,4.089368632062171,False,False,tebd_wins
flattened_2d_grid_n8_d8_s0_medium,flattened_2d_grid,8,8,0,medium,64,1,,0.041322520118258516,7.1022018561378575e-15,1.7187242781448177e-13,5818268891153.355,16,16,1.0,4.580721347153035,False,False,tebd_wins
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,16,1,,0.02099324495237241,3.2438184565139777e-15,1.5451724894713808e-13,6471769377295.283,16,16,1.0,2.415939288546883,True,True,tebd_wins
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,32,1,,0.02099324495237241,3.2438184565139777e-15,1.5451724894713808e-13,6471769377295.283,16,16,1.0,3.2667837264465174,False,False,tebd_wins
flattened_2d_grid_n8_d8_s1_small,flattened_2d_grid,8,8,1,small,64,1,,0.02099324495237241,3.2438184565139777e-15,1.5451724894713808e-13,6471769377295.283,16,16,1.0,2.148942250594161,False,False,tebd_wins
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,16,1,,0.050902695400624615,4.1580749501350814e-15,8.168673421730155e-14,12241889819463.443,16,16,1.0,3.761718561912051,True,True,tebd_wins
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,32,1,,0.050902695400624615,4.1580749501350814e-15,8.168673421730155e-14,12241889819463.443,16,16,1.0,3.2470910431708733,False,False,tebd_wins
flattened_2d_grid_n8_d8_s1_medium,flattened_2d_grid,8,8,1,medium,64,1,,0.050902695400624615,4.1580749501350814e-15,8.168673421730155e-14,12241889819463.443,16,16,1.0,3.555478742472291,False,False,tebd_wins
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,16,1,,0.014932232928075972,2.8396098165751742e-15,1.901664560319084e-13,5258550960387.083,16,16,1.0,2.137379106041455,True,True,tebd_wins
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,32,1,,0.014932232928075972,2.8396098165751742e-15,1.901664560319084e-13,5258550960387.083,16,16,1.0,4.623952271644004,False,False,tebd_wins
flattened_2d_grid_n8_d8_s2_small,flattened_2d_grid,8,8,2,small,64,1,,0.014932232928075972,2.8396098165751742e-15,1.901664560319084e-13,5258550960387.083,16,16,1.0,2.76070052587129,False,False,tebd_wins
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,16,1,,0.04332593086907352,1.511669960696824e-14,3.489065163458193e-13,2866097229920.6016,16,16,1.0,2.5619476212835934,True,True,tebd_wins
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,32,1,,0.04332593086907352,1.511669960696824e-14,3.489065163458193e-13,2866097229920.6016,16,16,1.0,2.502092329484631,False,False,tebd_wins
flattened_2d_grid_n8_d8_s2_medium,flattened_2d_grid,8,8,2,medium,64,1,,0.04332593086907352,1.511669960696824e-14,3.489065163458193e-13,2866097229920.6016,16,16,1.0,3.71489049235001,False,False,tebd_wins
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,16,1,,0.011756901472796837,6.153485803467923e-15,5.233934993591536e-13,1910608368702.337,16,16,1.0,2.47475519651479,True,True,tebd_wins
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,32,1,,0.011773387593520444,6.153485803467923e-15,5.226605982847733e-13,1913287520202.8271,32,16,2.0,2.6047140646753957,True,False,tebd_wins
flattened_2d_grid_n12_d4_s0_small,flattened_2d_grid,12,4,0,small,64,1,,0.011773387593520444,6.153485803467923e-15,5.226605982847733e-13,1913287520202.8271,32,16,2.0,2.1663515794879977,False,False,tebd_wins
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,16,1,,0.0473239415740793,2.0911139061408608e-15,4.4187230323313234e-14,22630972629040.27,16,16,1.0,3.0888578771523463,True,True,tebd_wins
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,32,1,,0.045208847944548096,2.0911139061408608e-15,4.6254527624896845e-14,21619505188974.03,32,16,2.0,3.8291694139264965,True,False,tebd_wins
flattened_2d_grid_n12_d4_s0_medium,flattened_2d_grid,12,4,0,medium,64,1,,0.045208847944548096,2.0911139061408608e-15,4.6254527624896845e-14,21619505188974.03,32,16,2.0,3.978432168796012,False,False,tebd_wins
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,16,1,,0.012100279442985985,3.9460968612143075e-15,3.261161760608505e-13,3066391897755.506,16,16,1.0,2.8942100493669733,True,True,tebd_wins
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,32,1,,0.012042430283666937,3.9460968612143075e-15,3.2768276570937435e-13,3051732055041.6484,32,16,2.0,2.329925187517162,True,False,tebd_wins
flattened_2d_grid_n12_d4_s1_small,flattened_2d_grid,12,4,1,small,64,1,,0.012042430283666937,3.9460968612143075e-15,3.2768276570937435e-13,3051732055041.6484,32,16,2.0,3.3289384311275367,False,False,tebd_wins
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,16,1,,0.08589389915245081,2.8450172749104457e-15,3.312246041899786e-14,30190993886022.906,16,16,1.0,1.007391225023319,True,True,tebd_wins
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,32,1,,0.08589849193458093,2.8450172749104457e-15,3.312068944210534e-14,30192608210888.566,32,16,2.0,2.933414804736651,True,False,tebd_wins
flattened_2d_grid_n12_d4_s1_medium,flattened_2d_grid,12,4,1,medium,64,1,,0.08589849193458093,2.8450172749104457e-15,3.312068944210534e-14,30192608210888.566,32,16,2.0,3.437964740071273,False,False,tebd_wins
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,16,1,,0.009125048928585363,5.180953066616638e-15,5.677726341155992e-13,1761268402020.9377,16,16,1.0,2.512896950511115,True,True,tebd_wins
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,32,1,,0.009125929761701701,5.180953066616638e-15,5.677178328020083e-13,1761438415743.319,32,16,2.0,1.807178141901049,False,False,tebd_wins
flattened_2d_grid_n12_d4_s2_small,flattened_2d_grid,12,4,2,small,64,1,,0.009125929761701701,5.180953066616638e-15,5.677178328020083e-13,1761438415743.319,32,16,2.0,2.9218557251008686,False,False,tebd_wins
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,16,1,,0.11784537904972336,3.0793001883164944e-15,2.6130003680646848e-14,38270182133217.555,16,16,1.0,2.1266864008797595,True,True,tebd_wins
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,32,1,,0.11857176080948088,3.0793001883164944e-15,2.596992882027165e-14,38506073964262.016,32,16,2.0,1.532992667445156,True,False,tebd_wins
flattened_2d_grid_n12_d4_s2_medium,flattened_2d_grid,12,4,2,medium,64,1,,0.11857176080948088,3.0793001883164944e-15,2.596992882027165e-14,38506073964262.016,32,16,2.0,2.784239241431951,False,False,tebd_wins
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,16,1,,0.008011130433858264,6.687224980455382e-15,8.3474174283725e-13,1197975312221.771,16,16,1.0,4.177058711254047,True,True,tebd_wins
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,32,1,,0.007331191328531147,6.687224980455382e-15,9.121607499766635e-13,1096297993556.0522,32,16,2.0,2.776011039190597,True,False,tebd_wins
flattened_2d_grid_n12_d8_s0_small,flattened_2d_grid,12,8,0,small,64,1,,0.007332666560339144,6.687224980455382e-15,9.119772357610231e-13,1096518598038.8248,59,16,3.6875,5.743324757387435,False,False,tebd_wins
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,16,1,,0.0759513381952961,6.371068238826819e-15,8.388355478931375e-14,11921287819902.857,16,16,1.0,3.0096441916275634,True,True,tebd_wins
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,32,1,,0.051457254583988865,6.371068238826819e-15,1.2381282853767333e-13,8076707493163.55,32,16,2.0,2.7539461643486285,True,False,tebd_wins
flattened_2d_grid_n12_d8_s0_medium,flattened_2d_grid,12,8,0,medium,64,1,,0.051457254583988865,6.371068238826819e-15,1.2381282853767333e-13,8076707493163.55,32,16,2.0,3.0133794028630443,False,False,tebd_wins
flattened_2d_grid_n12_d8_s1_small,flattened_2d_grid,12,8,1,small,16,1,,0.010287620755578526,5.93505520578451e-15,5.769123247050286e-13,1733365638377.189,16,16,1.0,2.4233098125246957,True,True,tebd_wins
flattened_2d_grid_n12_d8_s1_small,flattened_2d_grid,12,8,1,small,32,1,,0.009569567513328102,5.93505520578451e-15,6.202009858354005e-13,1612380539274.7266,32,16,2.0,1.4455267059760022,True,False,tebd_wins
flattened_2d_grid_n12_d8_s1_small,flattened_2d_grid,12,8,1,small,64,1,,0.009571763665455276,5.93505520578451e-15,6.200586864889139e-13,1612750569889.6118,60,16,3.75,3.5555181820330404,False,False,tebd_wins
flattened_2d_grid_n12_d8_s1_medium,flattened_2d_grid,12,8,1,medium,16,1,,0.0226578554352021,0.01056025461775908,0.4660747636933136,2.1455785163644254,16,16,1.0,1.1339336346355662,True,True,tebd_wins
flattened_2d_grid_n12_d8_s1_medium,flattened_2d_grid,12,8,1,medium,32,1,,0.037409272631048936,1.2740428315543885e-07,3.4056872586636685e-06,293626.4912334852,32,16,2.0,4.557416709870167,True,False,tebd_wins
flattened_2d_grid_n12_d8_s1_medium,flattened_2d_grid,12,8,1,medium,64,1,,0.037409272631048936,1.2740428315543885e-07,3.4056872586636685e-06,293626.4912334852,32,16,2.0,3.045244642937218,False,False,tebd_wins
flattened_2d_grid_n12_d8_s2_small,flattened_2d_grid,12,8,2,small,16,1,,0.009144227124326812,4.305669123587336e-15,4.708620056180324e-13,2123764474662.6873,16,16,1.0,1.514509603562246,True,True,tebd_wins
flattened_2d_grid_n12_d8_s2_small,flattened_2d_grid,12,8,2,small,32,1,,0.008061901898901297,4.305669123587336e-15,5.34076099856056e-13,1872392343094.0269,32,16,2.0,3.39114269251657,True,False,tebd_wins
flattened_2d_grid_n12_d8_s2_small,flattened_2d_grid,12,8,2,small,64,1,,0.0080619456576357,4.305669123587336e-15,5.340732009907948e-13,1872402506144.9133,55,16,3.4375,4.73749262133693,False,False,tebd_wins
flattened_2d_grid_n12_d8_s2_medium,flattened_2d_grid,12,8,2,medium,16,1,,0.018190864246163965,8.542436446195042e-15,4.696003626103936e-13,2129470246660.8938,16,16,1.0,2.9685978044300967,True,True,tebd_wins
flattened_2d_grid_n12_d8_s2_medium,flattened_2d_grid,12,8,2,medium,32,1,,0.02087614352081361,8.542436446195042e-15,4.0919609685946995e-13,2443816076631.419,32,16,2.0,4.0884344909628645,True,False,tebd_wins
flattened_2d_grid_n12_d8_s2_medium,flattened_2d_grid,12,8,2,medium,64,1,,0.02087614352081361,8.542436446195042e-15,4.0919609685946995e-13,2443816076631.419,32,16,2.0,1.9215658974951546,False,False,tebd_wins
flattened_2d_grid_n16_d4_s0_small,flattened_2d_grid,16,4,0,small,16,1,,0.006656968293663011,8.529462142551113e-15,1.2812832758525516e-12,780467535045.762,16,16,1.0,2.4842141697592033,True,True,tebd_wins
flattened_2d_grid_n16_d4_s0_small,flattened_2d_grid,16,4,0,small,32,1,,0.006802339634907623,8.529462142551113e-15,1.2539012457979017e-12,797510970940.6697,32,16,2.0,2.5701932183389427,True,False,tebd_wins
flattened_2d_grid_n16_d4_s0_small,flattened_2d_grid,16,4,0,small,64,1,,0.006806509676460598,8.529462142551113e-15,1.2531330370467429e-12,797999869476.5072,64,16,4.0,3.9210602197259448,True,False,tebd_wins
flattened_2d_grid_n16_d4_s0_medium,flattened_2d_grid,16,4,0,medium,16,1,,0.07039909487091582,1.5906999287384897e-15,2.259545995094406e-14,44256678207527.22,16,16,1.0,3.024697391041894,True,True,tebd_wins
flattened_2d_grid_n16_d4_s0_medium,flattened_2d_grid,16,4,0,medium,32,1,,0.07078132643714867,1.5906999287384897e-15,2.2473440507659537e-14,44496969641082.5,32,16,2.0,3.082381402603562,True,False,tebd_wins
flattened_2d_grid_n16_d4_s0_medium,flattened_2d_grid,16,4,0,medium,64,1,,0.06992114758311944,1.5906999287384897e-15,2.274991163220726e-14,43956214695106.36,64,16,4.0,4.28773204990208,True,False,tebd_wins
flattened_2d_grid_n16_d4_s1_small,flattened_2d_grid,16,4,1,small,16,1,,0.008153948099126897,1.1728929077503042e-14,1.4384355817470735e-12,695199710497.5914,16,16,1.0,2.1784509557041,True,True,tebd_wins
flattened_2d_grid_n16_d4_s1_small,flattened_2d_grid,16,4,1,small,32,1,,0.008142982355216022,1.1728929077503042e-14,1.440372650444223e-12,694264779112.2607,32,16,2.0,2.2264960900201345,True,False,tebd_wins
flattened_2d_grid_n16_d4_s1_small,flattened_2d_grid,16,4,1,small,64,1,,0.008133703839811447,1.1728929077503042e-14,1.4420157542612148e-12,693473699607.622,58,16,3.625,2.973249778548533,False,False,tebd_wins
flattened_2d_grid_n16_d4_s1_medium,flattened_2d_grid,16,4,1,medium,16,1,,0.12619320805795978,1.840244846489018e-15,1.458275666978689e-14,68574140174185.164,16,16,1.0,2.6345027994913943,True,True,tebd_wins
flattened_2d_grid_n16_d4_s1_medium,flattened_2d_grid,16,4,1,medium,32,1,,0.12618447376893713,1.840244846489018e-15,1.45837660650611e-14,68569393909556.67,32,16,2.0,2.371527342927677,True,False,tebd_wins
flattened_2d_grid_n16_d4_s1_medium,flattened_2d_grid,16,4,1,medium,64,1,,0.12563251578860576,1.840244846489018e-15,1.4647838857143374e-14,68269456658606.38,64,16,4.0,1.7409718447618316,True,False,tebd_wins
flattened_2d_grid_n16_d4_s2_small,flattened_2d_grid,16,4,2,small,16,1,,0.009236092658059962,1.040459938192501e-14,1.1265152664796342e-12,887693251707.9906,16,16,1.0,3.1117373162328943,True,True,tebd_wins
flattened_2d_grid_n16_d4_s2_small,flattened_2d_grid,16,4,2,small,32,1,,0.008981044347271063,1.040459938192501e-14,1.158506625689528e-12,863180216517.8063,32,16,2.0,3.6738696941768487,True,False,tebd_wins
flattened_2d_grid_n16_d4_s2_small,flattened_2d_grid,16,4,2,small,64,1,,0.009023872943638659,1.040459938192501e-14,1.1530081869403634e-12,867296530351.2825,60,16,3.75,2.049320476178899,False,False,tebd_wins
flattened_2d_grid_n16_d4_s2_medium,flattened_2d_grid,16,4,2,medium,16,1,,0.06581014822570472,2.167872502394905e-15,3.2941310129858635e-14,30357019683123.68,16,16,1.0,3.205092892288361,True,True,tebd_wins
flattened_2d_grid_n16_d4_s2_medium,flattened_2d_grid,16,4,2,medium,32,1,,0.06486774458960115,2.167872502394905e-15,3.341988404422548e-14,29922306094080.75,32,16,2.0,4.721410291852081,True,False,tebd_wins
flattened_2d_grid_n16_d4_s2_medium,flattened_2d_grid,16,4,2,medium,64,1,,0.06472806902855137,2.167872502394905e-15,3.349200022386984e-14,29857876308244.414,64,16,4.0,2.858383679840429,True,False,tebd_wins
flattened_2d_grid_n16_d8_s0_small,flattened_2d_grid,16,8,0,small,16,1,,0.010964408789029566,7.361404867075562e-15,6.71390953102826e-13,1489445151708.5698,16,16,1.0,3.20891631995096,True,True,tebd_wins
flattened_2d_grid_n16_d8_s0_small,flattened_2d_grid,16,8,0,small,32,1,,0.00900341973727644,7.361404867075562e-15,8.176232011707152e-13,1223057269617.7754,32,16,2.0,4.044090733401555,True,False,tebd_wins
flattened_2d_grid_n16_d8_s0_small,flattened_2d_grid,16,8,0,small,64,1,,0.008242417932109941,7.361404867075562e-15,8.931123036600436e-13,1119680017733.4053,64,16,4.0,6.71585320606476,True,False,tebd_wins
flattened_2d_grid_n16_d8_s0_medium,flattened_2d_grid,16,8,0,medium,16,1,,0.04201570961607693,5.373793045487653e-14,1.27899614086999e-12,781863187890.2987,16,16,1.0,2.315063689639416,True,True,tebd_wins
flattened_2d_grid_n16_d8_s0_medium,flattened_2d_grid,16,8,0,medium,32,1,,0.06159857670442485,5.373793045487653e-14,8.723891578328683e-13,1146277427936.0994,32,16,2.0,3.6233575166194614,True,False,tebd_wins
flattened_2d_grid_n16_d8_s0_medium,flattened_2d_grid,16,8,0,medium,64,1,,0.0732432451274511,5.373793045487653e-14,7.336912825389805e-13,1362971080342.4612,64,16,4.0,4.157094889026751,True,False,tebd_wins
flattened_2d_grid_n16_d8_s1_small,flattened_2d_grid,16,8,1,small,16,1,,0.010638531292453917,6.746767455591285e-15,6.341822259221887e-13,1576833848576.9788,16,16,1.0,2.112797601167701,True,True,tebd_wins
flattened_2d_grid_n16_d8_s1_small,flattened_2d_grid,16,8,1,small,32,1,,0.007398796152153453,6.746767455591285e-15,9.118736773992086e-13,1096643125890.1342,32,16,2.0,4.257557748765928,True,False,tebd_wins
flattened_2d_grid_n16_d8_s1_small,flattened_2d_grid,16,8,1,small,64,1,,0.006714549115948359,6.746767455591285e-15,1.0047982878800307e-12,995224625740.4017,64,16,4.0,9.023265360657327,True,False,tebd_wins
flattened_2d_grid_n16_d8_s1_medium,flattened_2d_grid,16,8,1,medium,16,1,,0.049815068946030334,1.1402829937254993e-13,2.2890322503836786e-12,436865841375.7097,16,16,1.0,2.622890616607371,True,True,tebd_wins
flattened_2d_grid_n16_d8_s1_medium,flattened_2d_grid,16,8,1,medium,32,1,,0.04649842851357789,1.1402829937254993e-13,2.452304368506837e-12,407779724589.7668,32,16,2.0,3.453723118004,True,False,tebd_wins
flattened_2d_grid_n16_d8_s1_medium,flattened_2d_grid,16,8,1,medium,64,1,,0.046406660194317606,1.1402829937254993e-13,2.4571537554110056e-12,406974939113.133,64,16,4.0,7.430943599957669,True,False,tebd_wins
flattened_2d_grid_n16_d8_s2_small,flattened_2d_grid,16,8,2,small,16,1,,0.008225060602078423,9.134950033546961e-15,1.110624039808122e-12,900394700778.1013,16,16,1.0,3.7421044054694375,True,True,tebd_wins
flattened_2d_grid_n16_d8_s2_small,flattened_2d_grid,16,8,2,small,32,1,,0.008868397173917738,9.134950033546961e-15,1.0300564864655775e-12,970820545416.1937,32,16,2.0,3.7376531462444307,True,False,tebd_wins
flattened_2d_grid_n16_d8_s2_small,flattened_2d_grid,16,8,2,small,64,1,,0.008050380144669645,9.134950033546961e-15,1.134722816734988e-12,881272488093.0526,64,16,4.0,5.033092998459757,True,False,tebd_wins
flattened_2d_grid_n16_d8_s2_medium,flattened_2d_grid,16,8,2,medium,16,1,,0.025436094376971845,1.0092550902438917e-13,3.967806831058169e-12,252028398200.35074,16,16,1.0,2.8655658241184367,True,True,tebd_wins
flattened_2d_grid_n16_d8_s2_medium,flattened_2d_grid,16,8,2,medium,32,1,,0.04359920602714117,1.0092550902438917e-13,2.314847407119329e-12,431993917579.40204,32,16,2.0,3.9205380101812937,True,False,tebd_wins
flattened_2d_grid_n16_d8_s2_medium,flattened_2d_grid,16,8,2,medium,64,1,,0.03638577543948393,1.0092550902438917e-13,2.7737627632052636e-12,360521099087.9533,64,16,4.0,7.372777914679628,True,False,tebd_wins
dense_long_range_n8_d4_s0_small,dense_long_range,8,4,0,small,16,1,,0.0032135369720180636,1.3105691300715113e-15,4.078276184413989e-13,2452016378443.7046,5,8,0.625,2.2363592551408744,False,False,tebd_wins
dense_long_range_n8_d4_s0_small,dense_long_range,8,4,0,small,32,1,,0.0032135369720180636,1.3105691300715113e-15,4.078276184413989e-13,2452016378443.7046,5,8,0.625,2.157973076290112,False,False,tebd_wins
dense_long_range_n8_d4_s0_small,dense_long_range,8,4,0,small,64,1,,0.0032135369720180636,1.3105691300715113e-15,4.078276184413989e-13,2452016378443.7046,5,8,0.625,2.7748385600217786,False,False,tebd_wins
dense_long_range_n8_d4_s0_medium,dense_long_range,8,4,0,medium,16,1,,0.02706787501937531,2.6301596551338336e-15,9.716904829991838e-14,10291342948151.938,12,8,1.5,4.268548020224035,False,False,tebd_wins
dense_long_range_n8_d4_s0_medium,dense_long_range,8,4,0,medium,32,1,,0.02706787501937531,2.6301596551338336e-15,9.716904829991838e-14,10291342948151.938,12,8,1.5,3.1285276317008672,False,False,tebd_wins
dense_long_range_n8_d4_s0_medium,dense_long_range,8,4,0,medium,64,1,,0.02706787501937531,2.6301596551338336e-15,9.716904829991838e-14,10291342948151.938,12,8,1.5,2.659341278946272,False,False,tebd_wins
dense_long_range_n8_d4_s1_small,dense_long_range,8,4,1,small,16,1,,0.001897094042027272,1.3622060655397542e-15,7.180487816429353e-13,1392663041237.8735,7,16,0.4375,0.9722523208355597,False,True,tebd_wins
dense_long_range_n8_d4_s1_small,dense_long_range,8,4,1,small,32,1,,0.001897094042027272,1.3622060655397542e-15,7.180487816429353e-13,1392663041237.8735,7,16,0.4375,1.8834311045978127,False,False,tebd_wins
dense_long_range_n8_d4_s1_small,dense_long_range,8,4,1,small,64,1,,0.001897094042027272,1.3622060655397542e-15,7.180487816429353e-13,1392663041237.8735,7,16,0.4375,2.4971618956854766,False,False,tebd_wins
dense_long_range_n8_d4_s1_medium,dense_long_range,8,4,1,medium,16,1,,0.03607244577765707,1.4773880903373726e-15,4.095613863954999e-14,24416364267170.76,8,16,0.5,2.6220692133842234,False,True,tebd_wins
dense_long_range_n8_d4_s1_medium,dense_long_range,8,4,1,medium,32,1,,0.03607244577765707,1.4773880903373726e-15,4.095613863954999e-14,24416364267170.76,8,16,0.5,2.5332240476362378,False,False,tebd_wins
dense_long_range_n8_d4_s1_medium,dense_long_range,8,4,1,medium,64,1,,0.03607244577765707,1.4773880903373726e-15,4.095613863954999e-14,24416364267170.76,8,16,0.5,2.5605866264886292,False,False,tebd_wins
dense_long_range_n8_d4_s2_small,dense_long_range,8,4,2,small,16,1,,0.008017200278247583,3.967023468979629e-14,4.948140661700857e-12,202096114150.53497,2,8,0.25,2.4564489422088553,False,False,tebd_wins
dense_long_range_n8_d4_s2_small,dense_long_range,8,4,2,small,32,1,,0.008017200278247583,3.967023468979629e-14,4.948140661700857e-12,202096114150.53497,2,8,0.25,1.938220083106185,False,False,tebd_wins
dense_long_range_n8_d4_s2_small,dense_long_range,8,4,2,small,64,1,,0.008017200278247583,3.967023468979629e-14,4.948140661700857e-12,202096114150.53497,2,8,0.25,2.2315189903751245,False,False,tebd_wins
dense_long_range_n8_d4_s2_medium,dense_long_range,8,4,2,medium,16,1,,0.049116636573276605,2.33761001820678e-15,4.75930393710759e-14,21011475905187.473,3,8,0.375,1.3641985954014983,False,False,tebd_wins
dense_long_range_n8_d4_s2_medium,dense_long_range,8,4,2,medium,32,1,,0.049116636573276605,2.33761001820678e-15,4.75930393710759e-14,21011475905187.473,3,8,0.375,2.4653337919369442,False,False,tebd_wins
dense_long_range_n8_d4_s2_medium,dense_long_range,8,4,2,medium,64,1,,0.049116636573276605,2.33761001820678e-15,4.75930393710759e-14,21011475905187.473,3,8,0.375,1.5841753757251702,False,False,tebd_wins
dense_long_range_n8_d8_s0_small,dense_long_range,8,8,0,small,16,1,,0.013649957908097574,5.472586359772657e-15,4.0092331394854715e-13,2494242577592.6216,16,16,1.0,3.296792880619365,True,True,tebd_wins
dense_long_range_n8_d8_s0_small,dense_long_range,8,8,0,small,32,1,,0.013649957908097574,5.472586359772657e-15,4.0092331394854715e-13,2494242577592.6216,16,16,1.0,2.4121861232045605,False,False,tebd_wins
dense_long_range_n8_d8_s0_small,dense_long_range,8,8,0,small,64,1,,0.013649957908097574,5.472586359772657e-15,4.0092331394854715e-13,2494242577592.6216,16,16,1.0,2.839039431779024,False,False,tebd_wins
dense_long_range_n8_d8_s0_medium,dense_long_range,8,8,0,medium,16,1,,0.1200422963581711,3.9001571069952055e-15,3.248985753619939e-14,30778836099414.254,16,16,1.0,1.6975431290595628,True,True,tebd_wins
dense_long_range_n8_d8_s0_medium,dense_long_range,8,8,0,medium,32,1,,0.1200422963581711,3.9001571069952055e-15,3.248985753619939e-14,30778836099414.254,16,16,1.0,1.5323381430739915,False,False,tebd_wins
dense_long_range_n8_d8_s0_medium,dense_long_range,8,8,0,medium,64,1,,0.1200422963581711,3.9001571069952055e-15,3.248985753619939e-14,30778836099414.254,16,16,1.0,3.1604530813329648,False,False,tebd_wins
dense_long_range_n8_d8_s1_small,dense_long_range,8,8,1,small,16,1,,0.009256991497159675,3.0414509163504778e-15,3.28557168631265e-13,3043610353004.611,16,16,1.0,2.5753830075187807,True,True,tebd_wins
dense_long_range_n8_d8_s1_small,dense_long_range,8,8,1,small,32,1,,0.009256991497159675,3.0414509163504778e-15,3.28557168631265e-13,3043610353004.611,16,16,1.0,3.6746835790204493,False,False,tebd_wins
dense_long_range_n8_d8_s1_small,dense_long_range,8,8,1,small,64,1,,0.009256991497159675,3.0414509163504778e-15,3.28557168631265e-13,3043610353004.611,16,16,1.0,2.7371250519350125,False,False,tebd_wins
dense_long_range_n8_d8_s1_medium,dense_long_range,8,8,1,medium,16,1,,0.08598844392796128,2.1232129914181923e-15,2.4691841071074168e-14,40499207698670.69,16,16,1.0,3.483653063604987,True,True,tebd_wins
dense_long_range_n8_d8_s1_medium,dense_long_range,8,8,1,medium,32,1,,0.08598844392796128,2.1232129914181923e-15,2.4691841071074168e-14,40499207698670.69,16,16,1.0,3.230720634966117,False,False,tebd_wins
