case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tebd_error,unpadded_tdvp_error,padded4_tdvp_error,tebd_fidelity,unpadded_tdvp_fidelity,padded4_tdvp_fidelity,tebd_peak_chi,unpadded_tdvp_peak_chi,padded4_tdvp_peak_chi,tebd_wall_time,unpadded_tdvp_wall_time,padded4_tdvp_wall_time,tebd_hit_chi_max,unpadded_tdvp_hit_chi_max,padded4_tdvp_hit_chi_max,padded4_error_over_tebd_error,padded4_peak_chi_over_tebd_peak_chi,padded4_time_over_tebd_time,unpadded_error_over_padded4_error,outcome
dense_long_range_n12_d4_s2_medium,dense_long_range,12,4,2,medium,32,0.009565762550830454,0.0641137969860268,0.049049449131944894,0.9497179539567796,0.5689516814625156,0.6677158911933511,32,4,11,0.21826240001246333,0.33578749996377155,0.34637230000225827,False,False,False,5.127604712254398,0.34375,1.5869535933925383,1.3071257296602503,tebd_wins
dense_long_range_n12_d4_s2_medium,dense_long_range,12,4,2,medium,64,3.670118318051715e-15,0.0641137969860268,0.049049449131944894,1.0,0.5689516814625156,0.6677158911933511,32,4,11,0.253309799998533,0.2883759999531321,0.4350747999851592,False,False,False,13364541652701.494,0.34375,1.7175600785586618,1.3071257296602503,tebd_wins
dense_long_range_n12_d8_s0_small,dense_long_range,12,8,0,small,16,0.006170663072564969,0.03303078507648466,0.01617678640174095,0.9234709285810296,0.887208253023529,0.8919207779302513,16,4,4,0.7753621999872848,1.2130644000135362,1.0564019000157714,True,False,False,2.6215637139003154,0.25,1.3624624724201093,2.0418632141257596,tebd_wins
dense_long_range_n12_d8_s0_small,dense_long_range,12,8,0,small,32,0.005768715130254271,0.03303078507648466,0.01617678640174095,0.9492962980066729,0.887208253023529,0.8919207779302513,32,4,4,1.0364490999490954,0.9646625999594107,0.8894468999933451,True,False,False,2.804226944211738,0.125,0.8581674681728507,2.0418632141257596,tebd_wins
dense_long_range_n12_d8_s0_small,dense_long_range,12,8,0,small,64,9.847465905499693e-15,0.03303078507648466,0.01617678640174095,1.0,0.887208253023529,0.8919207779302513,64,4,4,0.9567088999901898,0.8114446999970824,0.8903802999993786,True,False,False,1642735964458.2683,0.0625,0.9306700293145685,2.0418632141257596,tebd_wins
dense_long_range_n12_d8_s0_medium,dense_long_range,12,8,0,medium,16,0.06423434918277954,0.15403513274279707,0.14290754138466702,0.248224469764459,0.18090115146180086,0.14819920838360545,16,14,7,0.8866751000168733,0.8609808000037447,0.9825177000020631,True,False,False,2.2247838298792764,0.4375,1.1080921297816595,1.077865669301368,tebd_wins
dense_long_range_n12_d8_s0_medium,dense_long_range,12,8,0,medium,32,0.0560419096514015,0.15403513274279707,0.14290754138466702,0.5029115799697333,0.18090115146180086,0.14819920838360545,32,14,7,0.8618241000222042,1.0419973999960348,0.9896864000475034,True,False,False,2.550011986986121,0.21875,1.1483624094777634,1.077865669301368,tebd_wins
dense_long_range_n12_d8_s0_medium,dense_long_range,12,8,0,medium,64,2.2652750985771573e-15,0.15403513274279707,0.14290754138466702,0.9999999999999976,0.18090115146180086,0.14819920838360545,64,14,7,0.9840219999896362,1.333729600009974,1.6606901999912225,True,False,False,63086175040916.1,0.109375,1.687655560555265,1.077865669301368,tebd_wins
dense_long_range_n12_d8_s1_small,dense_long_range,12,8,1,small,16,0.03363882732173691,0.006857337170198555,0.008694003879721688,0.8430152171444227,0.9422905232185574,0.9329984345350928,16,16,16,1.153314399998635,1.4330096000339836,1.073412899975665,True,True,True,0.2584514554139571,1.0,0.9307201054430043,0.788743283884763,padded4_tdvp_wins
dense_long_range_n12_d8_s1_small,dense_long_range,12,8,1,small,32,0.0008445618244972407,0.00686060566554812,0.008471420269211622,0.9961332574452836,0.9422738747860099,0.9350199113326794,32,19,26,0.7070115000242367,1.089259000029415,1.487089600006584,True,False,False,10.030550782063319,0.8125,2.1033457022348374,0.8098530644834352,tebd_wins
dense_long_range_n12_d8_s1_small,dense_long_range,12,8,1,small,64,8.666310273123367e-11,0.00686060566554812,0.008471420269211622,0.9999999999303699,0.9422738747860099,0.9350199113326794,64,19,26,0.9324148000450805,1.028878299985081,1.3796234999899752,True,False,False,97751176.70877591,0.40625,1.4796241972170252,0.8098530644834352,tebd_wins
dense_long_range_n12_d8_s1_medium,dense_long_range,12,8,1,medium,16,0.0697477005914277,0.09332869153714188,0.08436932335124654,0.3444154440596654,0.35741518862296684,0.40269040340194007,16,16,16,0.5158097999519669,1.0820177999557927,1.1699397999909706,True,True,True,1.2096359110886004,1.0,2.268161248777975,1.1061922489125067,similar
dense_long_range_n12_d8_s1_medium,dense_long_range,12,8,1,medium,32,0.007104434406147983,0.08878103893885687,0.07925766688426682,0.9242178469846145,0.36515874660085546,0.4151105755494776,32,32,32,0.5963574000052176,1.1768248000298627,1.8993522999808192,True,True,True,11.156083982657282,1.0,3.1849228331269157,1.120157108188615,tebd_wins
dense_long_range_n12_d8_s1_medium,dense_long_range,12,8,1,medium,64,2.516485080755228e-15,0.0887804073894208,0.07923203907720142,0.9999999999999898,0.36515809265782595,0.4148841707428932,64,36,48,0.8980711999465711,1.9308587000123225,1.3801252000266686,True,False,False,31485201197148.727,0.75,1.5367659046507407,1.120511455005162,tebd_wins
dense_long_range_n12_d8_s2_small,dense_long_range,12,8,2,small,16,0.006394394179679211,0.009713712341172449,0.014030603009020726,0.9267033833569921,0.922634712300484,0.9039322299071205,16,14,8,0.42058720003115013,0.9263404000084847,0.863634200009983,True,False,False,2.194203643811743,0.5,2.0534010543973267,0.6923232262310601,tebd_wins
dense_long_range_n12_d8_s2_small,dense_long_range,12,8,2,small,32,0.0015382682051445066,0.009713712341172449,0.014030603009020726,0.9932568244341091,0.922634712300484,0.9039322299071205,32,14,8,0.7495367000228725,0.9588010999723338,0.8023057000245899,True,False,False,9.121038166229715,0.25,1.0704021564255721,0.6923232262310601,tebd_wins
dense_long_range_n12_d8_s2_small,dense_long_range,12,8,2,small,64,1.6110623714709573e-08,0.009713712341172449,0.014030603009020726,0.9999999999824107,0.922634712300484,0.9039322299071205,63,14,8,0.4294491999899037,0.9935887000174262,0.8593669999972917,False,False,False,870891.3607243081,0.12698412698412698,2.0010911651890266,0.6923232262310601,tebd_wins
dense_long_range_n12_d8_s2_medium,dense_long_range,12,8,2,medium,16,0.050244749716840106,0.046644985252622465,0.1416659389597067,0.3185410944781093,0.4681522281104611,0.18157826041780878,16,16,11,0.5431318000191823,1.6550475000403821,1.3620945999864489,True,True,False,2.819517258182813,0.6875,2.5078527899459075,0.3292604107603413,tebd_wins
dense_long_range_n12_d8_s2_medium,dense_long_range,12,8,2,medium,32,0.014153216500974935,0.05343889195824118,0.1416659389597067,0.7422687929400669,0.5129845464112486,0.18157826041780878,32,32,11,1.1648720999946818,2.6531070999917574,0.9597591999918222,True,True,False,10.009451840855267,0.34375,0.8239180936655656,0.3772176456151576,tebd_wins
dense_long_range_n12_d8_s2_medium,dense_long_range,12,8,2,medium,64,1.6208456560425078e-15,0.05285999844140339,0.1416659389597067,0.9999999999999987,0.5308568601364443,0.18157826041780878,64,64,11,0.580160400015302,1.873195799998939,1.1890170000260696,True,True,False,87402485505992.81,0.171875,2.049462527940047,0.37313131744701233,tebd_wins
dense_long_range_n16_d4_s0_small,dense_long_range,16,4,0,small,16,6.825300482343577e-15,0.010271153541876075,0.005687711547080129,0.9999999999999889,0.9588750186556027,0.9597892555477955,16,4,7,0.2546297999797389,0.5792356000165455,0.7363786000059918,True,False,False,833327640562.3041,0.4375,2.8919576579983413,1.805849937511146,tebd_wins
dense_long_range_n16_d4_s0_small,dense_long_range,16,4,0,small,32,6.825300482343577e-15,0.010271153541876075,0.005687711547080129,0.9999999999999889,0.9588750186556027,0.9597892555477955,16,4,7,0.3419556999579072,1.0764397999737412,0.9032408999628387,False,False,False,833327640562.3041,0.4375,2.6413974092960655,1.805849937511146,tebd_wins
dense_long_range_n16_d4_s0_small,dense_long_range,16,4,0,small,64,6.825300482343577e-15,0.010271153541876075,0.005687711547080129,0.9999999999999889,0.9588750186556027,0.9597892555477955,16,4,7,0.34882529999595135,0.60529790003784,0.7951586000272073,False,False,False,833327640562.3041,0.4375,2.279532476676538,1.805849937511146,tebd_wins
dense_long_range_n16_d4_s0_medium,dense_long_range,16,4,0,medium,16,2.314084271019855e-15,0.09286785827124777,0.07731949529358002,0.9999999999999949,0.43000468685690274,0.4448060300465102,16,4,4,0.26808000000892207,0.6705033000325784,0.7484492000075988,True,False,False,33412566803154.516,0.25,2.791887496205198,1.2010924013229916,tebd_wins
dense_long_range_n16_d4_s0_medium,dense_long_range,16,4,0,medium,32,2.314084271019855e-15,0.09286785827124777,0.07731949529358002,0.9999999999999949,0.43000468685690274,0.4448060300465102,16,4,4,0.33586140000261366,0.5544729999965057,0.642248300020583,False,False,False,33412566803154.516,0.25,1.9122420737113137,1.2010924013229916,tebd_wins
dense_long_range_n16_d4_s0_medium,dense_long_range,16,4,0,medium,64,2.314084271019855e-15,0.09286785827124777,0.07731949529358002,0.9999999999999949,0.43000468685690274,0.4448060300465102,16,4,4,0.48968590004369617,0.8676439999835566,0.7530748000135645,False,False,False,33412566803154.516,0.25,1.5378731549067788,1.2010924013229916,tebd_wins
dense_long_range_n16_d4_s1_small,dense_long_range,16,4,1,small,16,0.0013864888433345846,0.0034170226455949573,0.0034934481079809286,0.9845313954107398,0.9600699115527711,0.9556213217390718,16,4,4,0.2523578999680467,0.40981060004560277,0.4896978000178933,True,False,False,2.5196366525236416,0.25,1.9404892816111496,0.97812320091105,tebd_wins
dense_long_range_n16_d4_s1_small,dense_long_range,16,4,1,small,32,5.66469642064805e-15,0.0034170226455949573,0.0034934481079809286,1.0,0.9600699115527711,0.9556213217390718,32,4,4,0.45853289996739477,0.8188244999619201,0.9223919000360183,True,False,False,616705265130.7434,0.125,2.011615524429343,0.97812320091105,tebd_wins
dense_long_range_n16_d4_s1_small,dense_long_range,16,4,1,small,64,5.66469642064805e-15,0.0034170226455949573,0.0034934481079809286,1.0,0.9600699115527711,0.9556213217390718,32,4,4,0.32330889999866486,1.2141816999646835,0.7091701999888755,False,False,False,616705265130.7434,0.125,2.1934756512790217,0.97812320091105,tebd_wins
dense_long_range_n16_d4_s1_medium,dense_long_range,16,4,1,medium,16,0.015999076047861393,0.04818614900174582,0.045960073172635625,0.8011182865673839,0.4847421706597621,0.4920660808611015,16,6,4,0.41840680001769215,0.549027599976398,0.5420134000014514,True,False,False,2.8726704614157477,0.25,1.295422062878836,1.0484349931460857,tebd_wins
dense_long_range_n16_d4_s1_medium,dense_long_range,16,4,1,medium,32,2.019831479141169e-15,0.04818614900174582,0.045960073172635625,1.0,0.4847421706597621,0.4920660808611015,32,6,4,0.5130756999715231,1.097236800007522,0.7479467000230215,True,False,False,22754409784809.28,0.125,1.4577706565805675,1.0484349931460857,tebd_wins
dense_long_range_n16_d4_s1_medium,dense_long_range,16,4,1,medium,64,2.019831479141169e-15,0.04818614900174582,0.045960073172635625,1.0,0.4847421706597621,0.4920660808611015,32,6,4,0.36395959998480976,0.4563011999707669,1.0056020999909379,False,False,False,22754409784809.28,0.125,2.762949789023034,1.0484349931460857,tebd_wins
dense_long_range_n16_d4_s2_small,dense_long_range,16,4,2,small,16,0.001656698341259547,0.00630198893013155,0.007701032219299802,0.9819956504755109,0.9591393426883282,0.9562772402671368,16,3,4,0.352128200000152,0.6084545999765396,0.5224607000127435,True,False,False,4.648421518575854,0.25,1.4837229736570885,0.8183304199582407,tebd_wins
dense_long_range_n16_d4_s2_small,dense_long_range,16,4,2,small,32,3.244937608207015e-15,0.00630198893013155,0.007701032219299802,0.9999999999999927,0.9591393426883282,0.9562772402671368,32,3,4,0.46245320001617074,0.5157775999978185,0.46729319996666163,True,False,False,2373245081761.37,0.125,1.0104659237957951,0.8183304199582407,tebd_wins
dense_long_range_n16_d4_s2_small,dense_long_range,16,4,2,small,64,3.244937608207015e-15,0.00630198893013155,0.007701032219299802,0.9999999999999927,0.9591393426883282,0.9562772402671368,32,3,4,0.30112880002707243,0.5413661999627948,0.529123599990271,False,False,False,2373245081761.37,0.125,1.7571338242728731,0.8183304199582407,tebd_wins
dense_long_range_n16_d4_s2_medium,dense_long_range,16,4,2,medium,16,0.01928635058774082,0.07811461361349267,0.08219764697043677,0.7951400780076039,0.4800801978409508,0.46835723387964223,16,6,6,0.3398243999690749,0.4810276000062004,0.6111540999845602,True,False,False,4.261959596580439,0.375,1.7984409007716256,0.9503266394181259,tebd_wins
dense_long_range_n16_d4_s2_medium,dense_long_range,16,4,2,medium,32,2.0457779734754248e-15,0.07811461361349267,0.08219764697043677,1.0,0.4800801978409508,0.46835723387964223,32,6,6,0.3685078999842517,0.6216116999858059,0.5223745999974199,True,False,False,40179163152684.21,0.1875,1.4175397597168031,0.9503266394181259,tebd_wins
dense_long_range_n16_d4_s2_medium,dense_long_range,16,4,2,medium,64,2.0457779734754248e-15,0.07811461361349267,0.08219764697043677,1.0,0.4800801978409508,0.46835723387964223,32,6,6,0.29211690003285185,0.5464705999474972,0.6580013000057079,False,False,False,40179163152684.21,0.1875,2.2525273270108928,0.9503266394181259,tebd_wins
dense_long_range_n16_d8_s0_small,dense_long_range,16,8,0,small,16,0.009970823302737226,0.012377842510253983,0.004817406709468783,0.9231253085459219,0.9335126068745562,0.9382391037538709,16,5,4,0.5905337000149302,0.9950500999693759,1.019792899955064,True,False,False,0.48315034407903823,0.25,1.7269004291021512,2.5693995248366504,padded4_tdvp_wins
dense_long_range_n16_d8_s0_small,dense_long_range,16,8,0,small,32,0.007635614598698824,0.012377842510253983,0.004817406709468783,0.9480255767264721,0.9335126068745562,0.9382391037538709,32,5,4,1.1337431999854743,0.5357586999889463,0.7135156000149436,True,False,False,0.6309127637596732,0.125,0.6293449874928337,2.5693995248366504,padded4_tdvp_wins
dense_long_range_n16_d8_s0_small,dense_long_range,16,8,0,small,64,0.0043439412051619105,0.012377842510253983,0.004817406709468783,0.9811926582313356,0.9335126068745562,0.9382391037538709,64,5,4,5.233768599980976,0.7533801000099629,0.6924424999742769,True,False,False,1.1089944550226079,0.0625,0.13230284960951344,2.5693995248366504,padding_required
dense_long_range_n16_d8_s0_medium,dense_long_range,16,8,0,medium,16,0.07966945928880508,0.06564083044439158,0.07959847856979063,0.38659298730524205,0.2378758047853915,0.22084160467484049,16,12,14,0.3971824999898672,0.4878961000358686,0.8452669999678619,True,False,False,0.9991090598624859,0.875,2.1281577108493606,0.8246493101854803,padded4_tdvp_wins
dense_long_range_n16_d8_s0_medium,dense_long_range,16,8,0,medium,32,0.0734736432750645,0.06564083044439158,0.07959847856979063,0.40975409878762514,0.2378758047853915,0.22084160467484049,32,12,14,1.4185704999836162,0.5765245999791659,0.8608149000210688,True,False,False,1.0833609852691866,0.4375,0.6068185543341066,0.8246493101854803,similar
dense_long_range_n16_d8_s0_medium,dense_long_range,16,8,0,medium,64,0.03286977014992322,0.06564083044439158,0.07959847856979063,0.6943264027783806,0.2378758047853915,0.22084160467484049,64,12,14,4.927013000007719,0.7343340000370517,0.5695793000049889,True,False,False,2.421631736599672,0.21875,0.11560336861382274,0.8246493101854803,tebd_wins
dense_long_range_n16_d8_s1_small,dense_long_range,16,8,1,small,16,0.0055863757311953475,0.02611786129527836,0.005138977706261408,0.952944514303861,0.941887415132628,0.9645286460947542,16,8,8,0.3094384000287391,0.492122899973765,0.6593190000276081,True,False,False,0.9199126506232679,0.5,2.1306954791854333,5.08230679098996,padded4_tdvp_wins
dense_long_range_n16_d8_s1_small,dense_long_range,16,8,1,small,32,0.0014830720871329243,0.02611786129527836,0.005138977706261408,0.9833935434431625,0.941887415132628,0.9645286460947542,32,8,8,0.6364903999492526,0.5933294999995269,0.5986868999898434,True,False,False,3.4650896277038576,0.25,0.9406063312778585,5.08230679098996,tebd_wins
dense_long_range_n16_d8_s1_small,dense_long_range,16,8,1,small,64,5.1252101496195215e-06,0.02611786129527836,0.005138977706261408,0.999977129829784,0.941887415132628,0.9645286460947542,64,8,8,1.9350299999932759,0.5019206000142731,0.631509700033348,True,False,False,1002.6862423666488,0.125,0.3263565422941983,5.08230679098996,tebd_wins
dense_long_range_n16_d8_s1_medium,dense_long_range,16,8,1,medium,16,0.059733532621065864,0.06068120021936367,0.04728165363419208,0.41712645467075826,0.4915578193159804,0.6032837001454397,16,14,16,0.29549820005195215,0.4822715999907814,0.5867691999883391,True,False,True,0.7915428999341911,1.0,1.9856946671254783,1.2833984337527824,similar
dense_long_range_n16_d8_s1_medium,dense_long_range,16,8,1,medium,32,0.024829177330989768,0.06068120021936367,0.046730832608586924,0.7033594850117381,0.4915578193159804,0.6033991460462718,32,14,24,0.5836113000405021,0.6527363000204787,0.5928578000166453,True,False,False,1.8820934735627057,0.75,1.0158435931166883,1.2985259802157543,similar
dense_long_range_n16_d8_s1_medium,dense_long_range,16,8,1,medium,64,0.0006604423231223038,0.06068120021936367,0.046730832608586924,0.9922313734311132,0.4915578193159804,0.6033991460462718,64,14,24,1.724090999981854,0.3706182999885641,0.5977291000308469,True,False,False,70.75687152764904,0.375,0.34669231498635394,1.2985259802157543,tebd_wins
dense_long_range_n16_d8_s2_small,dense_long_range,16,8,2,small,16,0.006766529831721003,0.005857604477615,0.00493554566411252,0.9323117805760659,0.942069432292762,0.9490717651035147,16,6,6,0.43311079998966306,0.6377422000514343,0.733285199967213,True,False,False,0.7294057348236371,0.375,1.6930660698941566,1.1868200349572249,padded4_tdvp_wins
dense_long_range_n16_d8_s2_small,dense_long_range,16,8,2,small,32,0.0023664796848309553,0.005857604477615,0.00493554566411252,0.9872156134903735,0.942069432292762,0.9490717651035147,32,6,6,0.9552152999676764,0.9279735999880359,0.6602350000175647,True,False,False,2.085606606196191,0.1875,0.6911897244944741,1.1868200349572249,tebd_wins
dense_long_range_n16_d8_s2_small,dense_long_range,16,8,2,small,64,2.3027282444795883e-10,0.005857604477615,0.00493554566411252,0.9999999999999496,0.942069432292762,0.9490717651035147,64,6,6,1.2354259000276215,0.6784114000038244,1.0923133000032976,True,False,False,21433469.95436686,0.09375,0.8841593008361536,1.1868200349572249,tebd_wins
dense_long_range_n16_d8_s2_medium,dense_long_range,16,8,2,medium,16,0.07122158612856992,0.07534442369099323,0.049173198714455364,0.28351411618461286,0.36563630967696237,0.37624083125078256,16,16,9,0.47993630002019927,0.8418915999936871,0.4520901999785565,True,True,False,0.6904254929915126,0.5625,0.9419795917906797,1.5322253923018507,padded4_tdvp_wins
dense_long_range_n16_d8_s2_medium,dense_long_range,16,8,2,medium,32,0.0375699569946755,0.07534442369099323,0.049173198714455364,0.750892574061098,0.36563630967696237,0.37624083125078256,32,16,9,0.8531279000453651,0.8974049999960698,0.7222874000435695,True,False,False,1.3088436252781523,0.28125,0.8466343674906914,1.5322253923018507,similar
dense_long_range_n16_d8_s2_medium,dense_long_range,16,8,2,medium,64,2.322783312093651e-14,0.07534442369099323,0.049173198714455364,0.9999999999999709,0.36563630967696237,0.37624083125078256,64,16,9,0.8092058000038378,0.8875444000004791,0.767517400032375,True,False,False,2116994661466.415,0.140625,0.9484823267810673,1.5322253923018507,tebd_wins
random_all_to_all_n8_d4_s0_small,random_all_to_all,8,4,0,small,16,2.282335923263027e-15,0.0013293039749035238,0.0013126348859315558,1.0,0.9858475776261241,0.9951271722749527,8,8,8,0.18399869999848306,0.24380529997870326,0.355264600017108,False,False,False,575127820822.6676,1.0,1.9307995111923992,1.0126989531899713,tebd_wins
random_all_to_all_n8_d4_s0_small,random_all_to_all,8,4,0,small,32,2.282335923263027e-15,0.0013293039749035238,0.0013126348859315558,1.0,0.9858475776261241,0.9951271722749527,8,8,8,0.054033600026741624,0.2575720999739133,0.2238431999576278,False,False,False,575127820822.6676,1.0,4.142666782277067,1.0126989531899713,tebd_wins
random_all_to_all_n8_d4_s0_small,random_all_to_all,8,4,0,small,64,2.282335923263027e-15,0.0013293039749035238,0.0013126348859315558,1.0,0.9858475776261241,0.9951271722749527,8,8,8,0.12669950001873076,0.2889306000433862,0.24230179999722168,False,False,False,575127820822.6676,1.0,1.9124132294239578,1.0126989531899713,tebd_wins
random_all_to_all_n8_d4_s0_medium,random_all_to_all,8,4,0,medium,16,2.354079990354554e-15,0.03663095577026643,0.027186501704884528,0.9999999999999942,0.6868199105792634,0.7713581133385045,8,8,8,0.05298039998160675,0.2431878999923356,0.20387420000042766,False,False,False,11548673713840.07,1.0,3.848106093408257,1.3473949744584106,tebd_wins
random_all_to_all_n8_d4_s0_medium,random_all_to_all,8,4,0,medium,32,2.354079990354554e-15,0.03663095577026643,0.027186501704884528,0.9999999999999942,0.6868199105792634,0.7713581133385045,8,8,8,0.23842390003846958,0.2547585000284016,0.2951902999775484,False,False,False,11548673713840.07,1.0,1.2380902247212615,1.3473949744584106,tebd_wins
random_all_to_all_n8_d4_s0_medium,random_all_to_all,8,4,0,medium,64,2.354079990354554e-15,0.03663095577026643,0.027186501704884528,0.9999999999999942,0.6868199105792634,0.7713581133385045,8,8,8,0.09441180003341287,0.32282260002102703,0.24903420003829524,False,False,False,11548673713840.07,1.0,2.6377444339601683,1.3473949744584106,tebd_wins
random_all_to_all_n8_d4_s1_small,random_all_to_all,8,4,1,small,16,4.114116575386196e-15,0.008697588150415016,0.0059598967834723834,1.0,0.9554254270236242,0.9658413707343203,16,8,8,0.409360799996648,0.2644902000320144,0.2669294000370428,True,False,False,1448645577796.4731,0.5,0.6520639006940296,1.4593521442409252,tebd_wins
random_all_to_all_n8_d4_s1_small,random_all_to_all,8,4,1,small,32,4.114116575386196e-15,0.008697588150415016,0.0059598967834723834,1.0,0.9554254270236242,0.9658413707343203,16,8,8,0.15925049997167662,0.4064541000407189,0.3386018000310287,False,False,False,1448645577796.4731,0.5,2.1262212683241213,1.4593521442409252,tebd_wins
random_all_to_all_n8_d4_s1_small,random_all_to_all,8,4,1,small,64,4.114116575386196e-15,0.008697588150415016,0.0059598967834723834,1.0,0.9554254270236242,0.9658413707343203,16,8,8,0.22391200001584366,0.27167519996874034,0.34135850000893697,False,False,False,1448645577796.4731,0.5,1.5245207938153515,1.4593521442409252,tebd_wins
random_all_to_all_n8_d4_s1_medium,random_all_to_all,8,4,1,medium,16,1.943781748213623e-15,0.08623589190289589,0.08431189583063688,0.9999999999999951,0.5381824542093292,0.5452257751580794,16,8,8,0.10629970004083589,0.32077499997103587,0.4232105000410229,True,False,False,43375186493093.32,0.5,3.9812953364726633,1.0228199835065253,tebd_wins
random_all_to_all_n8_d4_s1_medium,random_all_to_all,8,4,1,medium,32,1.943781748213623e-15,0.08623589190289589,0.08431189583063688,0.9999999999999951,0.5381824542093292,0.5452257751580794,16,8,8,0.2224186999956146,0.39949260000139475,0.4280524000059813,False,False,False,43375186493093.32,0.5,1.9245342231315137,1.0228199835065253,tebd_wins
random_all_to_all_n8_d4_s1_medium,random_all_to_all,8,4,1,medium,64,1.943781748213623e-15,0.08623589190289589,0.08431189583063688,0.9999999999999951,0.5381824542093292,0.5452257751580794,16,8,8,0.11196879995986819,0.3332611999940127,0.4248346000094898,False,False,False,43375186493093.32,0.5,3.7942230350040265,1.0228199835065253,tebd_wins
random_all_to_all_n8_d4_s2_small,random_all_to_all,8,4,2,small,16,4.766020236647418e-15,0.011940041763352878,0.008631196622806037,0.9999999999999847,0.9773665610343812,0.9756093364061184,16,15,12,0.14652039995417,0.2848771999706514,0.45165390003239736,True,False,False,1810986146562.7173,0.75,3.0825325359040097,1.383358795442563,tebd_wins
random_all_to_all_n8_d4_s2_small,random_all_to_all,8,4,2,small,32,4.766020236647418e-15,0.011940041763352878,0.008631196622806037,0.9999999999999847,0.9773665610343812,0.9756093364061184,16,15,12,0.10165679996134713,0.27405810001073405,0.2284639000426978,False,False,False,1810986146562.7173,0.75,2.2474040116309624,1.383358795442563,tebd_wins
random_all_to_all_n8_d4_s2_small,random_all_to_all,8,4,2,small,64,4.766020236647418e-15,0.011940041763352878,0.008631196622806037,0.9999999999999847,0.9773665610343812,0.9756093364061184,16,15,12,0.10628890001680702,0.36063629999989644,0.28718889999436215,False,False,False,1810986146562.7173,0.75,2.7019651153502404,1.383358795442563,tebd_wins
random_all_to_all_n8_d4_s2_medium,random_all_to_all,8,4,2,medium,16,2.3272399632401353e-15,0.09682058175100511,0.07242866297486349,0.9999999999999907,0.5139594373229027,0.6071224048312586,16,8,16,0.10253129998454824,0.30713339999783784,0.4296147000277415,True,False,True,31122129268536.44,1.0,4.190083419331323,1.3367716284450382,tebd_wins
random_all_to_all_n8_d4_s2_medium,random_all_to_all,8,4,2,medium,32,2.3272399632401353e-15,0.09682058175100511,0.07242866297486349,0.9999999999999907,0.5139594373229027,0.6071224048312586,16,8,16,0.08165409998036921,0.33252230001380667,0.3234002999961376,False,False,False,31122129268536.44,1.0,3.9606131238221667,1.3367716284450382,tebd_wins
random_all_to_all_n8_d4_s2_medium,random_all_to_all,8,4,2,medium,64,2.3272399632401353e-15,0.09682058175100511,0.07242866297486349,0.9999999999999907,0.5139594373229027,0.6071224048312586,16,8,16,0.2542803999967873,0.28954130003694445,0.39244480000343174,False,False,False,31122129268536.44,1.0,1.5433545015989831,1.3367716284450382,tebd_wins
random_all_to_all_n8_d8_s0_small,random_all_to_all,8,8,0,small,16,2.5256507678086034e-15,0.04654079583091029,0.024844486836283344,1.0,0.8799158731520671,0.892509657187598,16,16,8,0.2645550000015646,0.43338800000492483,0.7071550999535248,True,True,False,9836865473622.0,0.5,2.6729984311365973,1.8732846501357903,tebd_wins
random_all_to_all_n8_d8_s0_small,random_all_to_all,8,8,0,small,32,2.5256507678086034e-15,0.04654079583091029,0.024844486836283344,1.0,0.8799158731520671,0.892509657187598,16,16,8,0.2726331999874674,0.4337902999832295,0.5836471999646164,False,False,False,9836865473622.0,0.5,2.1407781590482964,1.8732846501357903,tebd_wins
random_all_to_all_n8_d8_s0_small,random_all_to_all,8,8,0,small,64,2.5256507678086034e-15,0.04654079583091029,0.024844486836283344,1.0,0.8799158731520671,0.892509657187598,16,16,8,0.18425200000638142,0.46548720001010224,0.3875710000284016,False,False,False,9836865473622.0,0.5,2.103483272990135,1.8732846501357903,tebd_wins
random_all_to_all_n8_d8_s0_medium,random_all_to_all,8,8,0,medium,16,1.800962807704809e-15,0.1425119550130442,0.10600294731954346,1.0,0.11377836298355704,0.1708780820643282,16,16,16,0.1562675000168383,0.5773237000103109,0.5852739000110887,True,True,True,58859042988586.87,1.0,3.7453334823173314,1.344415024456303,tebd_wins
random_all_to_all_n8_d8_s0_medium,random_all_to_all,8,8,0,medium,32,1.800962807704809e-15,0.1425119550130442,0.10600294731954346,1.0,0.11377836298355704,0.1708780820643282,16,16,16,0.20116699999198318,0.631228199985344,0.564441499998793,False,False,False,58859042988586.87,1.0,2.805835450254201,1.344415024456303,tebd_wins
random_all_to_all_n8_d8_s0_medium,random_all_to_all,8,8,0,medium,64,1.800962807704809e-15,0.1425119550130442,0.10600294731954346,1.0,0.11377836298355704,0.1708780820643282,16,16,16,0.16986859997268766,0.5191479000495747,0.8828793999855407,False,False,False,58859042988586.87,1.0,5.1974255402557885,1.344415024456303,tebd_wins
random_all_to_all_n8_d8_s1_small,random_all_to_all,8,8,1,small,16,5.908587765607144e-15,0.006387723511995232,0.005538181779166791,0.9999999999999885,0.9820061753458835,0.9879195089779128,16,16,16,0.28380010003456846,0.7465931000187993,0.7984055000124499,True,True,True,937310572147.8114,1.0,2.813267154998182,1.153397227953802,tebd_wins
random_all_to_all_n8_d8_s1_small,random_all_to_all,8,8,1,small,32,5.908587765607144e-15,0.006387723511995232,0.005538181779166791,0.9999999999999885,0.9820061753458835,0.9879195089779128,16,16,16,0.21409459999995306,0.5092854999820702,0.5611718000145629,False,False,False,937310572147.8114,1.0,2.6211394402973545,1.153397227953802,tebd_wins
