case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tdvp_sweeps,method,padding_dim,fidelity_to_reference,infidelity_to_reference,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,wall_time_s,peak_bond_dim,mean_bond_dim,hit_chi_max,error_ratio_vs_unpadded,infidelity_ratio_vs_unpadded,fidelity_gain_vs_unpadded,time_ratio_vs_unpadded,peak_chi_ratio_vs_unpadded,classification
random_all_to_all_n8_d8_s1_medium,random_all_to_all,8,8,1,medium,64,1,hybrid_tdvp_unpadded,none,0.5187844194632241,0.48121558053677593,0.06980874059360807,0.6108395718672779,0.13949412756405677,0.6195296999649145,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n8_d8_s2_small,random_all_to_all,8,8,2,small,16,1,hybrid_tdvp_padded4,4,0.9660026327616454,0.03399736723835456,0.0075600045563814664,0.037631380927106245,0.013938961563165238,0.6303956999909133,16.0,6.285714285714286,True,0.7567668757221165,0.6082728009179281,0.021894277410313023,2.215655696256521,1.0,padding_neutral
random_all_to_all_n8_d8_s2_small,random_all_to_all,8,8,2,small,16,1,hybrid_tdvp_unpadded,none,0.9441083553513324,0.05589164464866758,0.009989872441453803,0.0700170100535624,0.021279749598889088,0.2845188000355847,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n8_d8_s2_small,random_all_to_all,8,8,2,small,32,1,hybrid_tdvp_padded4,4,0.9660026327616454,0.03399736723835456,0.0075600045563814664,0.037631380927106245,0.013938961563165238,0.6176090000080876,16.0,6.285714285714286,False,0.7567668757221165,0.6082728009179281,0.021894277410313023,1.3076278946791626,1.0,padding_neutral
random_all_to_all_n8_d8_s2_small,random_all_to_all,8,8,2,small,32,1,hybrid_tdvp_unpadded,none,0.9441083553513324,0.05589164464866758,0.009989872441453803,0.0700170100535624,0.021279749598889088,0.47231250000186265,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n8_d8_s2_small,random_all_to_all,8,8,2,small,64,1,hybrid_tdvp_padded4,4,0.9660026327616454,0.03399736723835456,0.0075600045563814664,0.037631380927106245,0.013938961563165238,0.5584803000092506,16.0,6.285714285714286,False,0.7567668757221165,0.6082728009179281,0.021894277410313023,0.9834451377796858,1.0,padding_neutral
random_all_to_all_n8_d8_s2_small,random_all_to_all,8,8,2,small,64,1,hybrid_tdvp_unpadded,none,0.9441083553513324,0.05589164464866758,0.009989872441453803,0.0700170100535624,0.021279749598889088,0.5678814999992028,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n8_d8_s2_medium,random_all_to_all,8,8,2,medium,16,1,hybrid_tdvp_padded4,4,0.3330088957701487,0.6669911042298513,0.07713130978557028,0.3532352615362221,0.13456394751931777,0.6802039999747649,16.0,6.285714285714286,True,0.9352480717784715,1.1494860546356305,-0.08673952001965635,0.9148411868194135,1.0,padding_neutral
random_all_to_all_n8_d8_s2_medium,random_all_to_all,8,8,2,medium,16,1,hybrid_tdvp_unpadded,none,0.41974841578980504,0.580251584210195,0.08247149832546255,0.4450375038574909,0.1426261525768527,0.743521399970632,16.0,6.285714285714286,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n8_d8_s2_medium,random_all_to_all,8,8,2,medium,32,1,hybrid_tdvp_padded4,4,0.3330088957701487,0.6669911042298513,0.07713130978557028,0.3532352615362221,0.13456394751931777,0.5606197000015527,16.0,6.285714285714286,False,0.9352480717784715,1.1494860546356305,-0.08673952001965635,0.9028385915882473,1.0,padding_neutral
random_all_to_all_n8_d8_s2_medium,random_all_to_all,8,8,2,medium,32,1,hybrid_tdvp_unpadded,none,0.41974841578980504,0.580251584210195,0.08247149832546255,0.4450375038574909,0.1426261525768527,0.6209523000288755,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n8_d8_s2_medium,random_all_to_all,8,8,2,medium,64,1,hybrid_tdvp_padded4,4,0.3330088957701487,0.6669911042298513,0.07713130978557028,0.3532352615362221,0.13456394751931777,0.6708165000309236,16.0,6.285714285714286,False,0.9352480717784715,1.1494860546356305,-0.08673952001965635,0.9449876597139852,1.0,padding_neutral
random_all_to_all_n8_d8_s2_medium,random_all_to_all,8,8,2,medium,64,1,hybrid_tdvp_unpadded,none,0.41974841578980504,0.580251584210195,0.08247149832546255,0.4450375038574909,0.1426261525768527,0.7098680000053719,16.0,6.285714285714286,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s0_small,random_all_to_all,12,4,0,small,16,1,hybrid_tdvp_padded4,4,0.9574308568816097,0.04256914311839033,0.015729337782714188,0.12249999406542271,0.037796003553377686,0.39886130002560094,8.0,2.5454545454545454,False,2.527480177569241,1.0582488895193025,-0.0023431211116704542,0.8415189488441959,2.0,padding_harmful
random_all_to_all_n12_d4_s0_small,random_all_to_all,12,4,0,small,16,1,hybrid_tdvp_unpadded,none,0.9597739779932801,0.040226022006719875,0.006223327851315376,0.0525464455607233,0.015917244861377147,0.4739777999930084,4.0,2.4545454545454546,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s0_small,random_all_to_all,12,4,0,small,32,1,hybrid_tdvp_padded4,4,0.9574308568816097,0.04256914311839033,0.015729337782714188,0.12249999406542271,0.037796003553377686,0.4330601000110619,8.0,2.5454545454545454,False,2.527480177569241,1.0582488895193025,-0.0023431211116704542,1.3834296436001572,2.0,padding_harmful
random_all_to_all_n12_d4_s0_small,random_all_to_all,12,4,0,small,32,1,hybrid_tdvp_unpadded,none,0.9597739779932801,0.040226022006719875,0.006223327851315376,0.0525464455607233,0.015917244861377147,0.31303369998931885,4.0,2.4545454545454546,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s0_small,random_all_to_all,12,4,0,small,64,1,hybrid_tdvp_padded4,4,0.9574308568816097,0.04256914311839033,0.015729337782714188,0.12249999406542271,0.037796003553377686,0.5025370999937877,8.0,2.5454545454545454,False,2.527480177569241,1.0582488895193025,-0.0023431211116704542,1.2865651297665388,2.0,padding_harmful
random_all_to_all_n12_d4_s0_small,random_all_to_all,12,4,0,small,64,1,hybrid_tdvp_unpadded,none,0.9597739779932801,0.040226022006719875,0.006223327851315376,0.0525464455607233,0.015917244861377147,0.3906037000124343,4.0,2.4545454545454546,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s0_medium,random_all_to_all,12,4,0,medium,16,1,hybrid_tdvp_padded4,4,0.44934228247971064,0.5506577175202894,0.10755311223902599,0.4905979441569522,0.1909303769932698,0.45354419999057427,8.0,2.727272727272727,False,1.4048914206178784,0.9587043054434021,0.02371929778435078,0.9665524462722331,2.0,padding_harmful
random_all_to_all_n12_d4_s0_medium,random_all_to_all,12,4,0,medium,16,1,hybrid_tdvp_unpadded,none,0.42562298469535986,0.5743770153046401,0.07655617413602225,0.7140889140603773,0.19249500077245446,0.4692390999989584,4.0,2.5454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s0_medium,random_all_to_all,12,4,0,medium,32,1,hybrid_tdvp_padded4,4,0.44934228247971064,0.5506577175202894,0.10755311223902599,0.4905979441569522,0.1909303769932698,0.43096389999845996,8.0,2.727272727272727,False,1.4048914206178784,0.9587043054434021,0.02371929778435078,1.0007714247891515,2.0,padding_harmful
random_all_to_all_n12_d4_s0_medium,random_all_to_all,12,4,0,medium,32,1,hybrid_tdvp_unpadded,none,0.42562298469535986,0.5743770153046401,0.07655617413602225,0.7140889140603773,0.19249500077245446,0.43063170003006235,4.0,2.5454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s0_medium,random_all_to_all,12,4,0,medium,64,1,hybrid_tdvp_padded4,4,0.44934228247971064,0.5506577175202894,0.10755311223902599,0.4905979441569522,0.1909303769932698,0.5868397000012919,8.0,2.727272727272727,False,1.4048914206178784,0.9587043054434021,0.02371929778435078,2.6187036328667026,2.0,padding_harmful
random_all_to_all_n12_d4_s0_medium,random_all_to_all,12,4,0,medium,64,1,hybrid_tdvp_unpadded,none,0.42562298469535986,0.5743770153046401,0.07655617413602225,0.7140889140603773,0.19249500077245446,0.22409550001611933,4.0,2.5454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s1_small,random_all_to_all,12,4,1,small,16,1,hybrid_tdvp_padded4,4,0.9346074646492736,0.06539253535072642,0.003629833204660606,0.04165731277087725,0.010314369350474613,0.38147649995516986,4.0,2.1818181818181817,False,0.26236935825909613,1.0757896283951998,-0.004606919255621289,0.8330556309360458,0.5,padding_helpful
random_all_to_all_n12_d4_s1_small,random_all_to_all,12,4,1,small,16,1,hybrid_tdvp_unpadded,none,0.9392143839048949,0.06078561609510513,0.013834821370703118,0.08174716771645628,0.026121527555574283,0.4579243999905884,8.0,4.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s1_small,random_all_to_all,12,4,1,small,32,1,hybrid_tdvp_padded4,4,0.9346074646492736,0.06539253535072642,0.003629833204660606,0.04165731277087725,0.010314369350474613,0.4432539999834262,4.0,2.1818181818181817,False,0.26236935825909613,1.0757896283951998,-0.004606919255621289,0.9231035157489378,0.5,padding_helpful
random_all_to_all_n12_d4_s1_small,random_all_to_all,12,4,1,small,32,1,hybrid_tdvp_unpadded,none,0.9392143839048949,0.06078561609510513,0.013834821370703118,0.08174716771645628,0.026121527555574283,0.48017799999797717,8.0,4.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s1_small,random_all_to_all,12,4,1,small,64,1,hybrid_tdvp_padded4,4,0.9346074646492736,0.06539253535072642,0.003629833204660606,0.04165731277087725,0.010314369350474613,0.40045840002130717,4.0,2.1818181818181817,False,0.26236935825909613,1.0757896283951998,-0.004606919255621289,1.0792467718257792,0.5,padding_helpful
random_all_to_all_n12_d4_s1_small,random_all_to_all,12,4,1,small,64,1,hybrid_tdvp_unpadded,none,0.9392143839048949,0.06078561609510513,0.013834821370703118,0.08174716771645628,0.026121527555574283,0.37105360004352406,8.0,4.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s1_medium,random_all_to_all,12,4,1,medium,16,1,hybrid_tdvp_padded4,4,0.3217647611932358,0.6782352388067642,0.05329805009705504,0.4214172362202641,0.11311648671983676,0.46117869997397065,16.0,9.818181818181818,True,0.48227429762459756,0.9221742360365683,0.05723883138821917,1.370051640538204,2.0,padding_helpful
random_all_to_all_n12_d4_s1_medium,random_all_to_all,12,4,1,medium,16,1,hybrid_tdvp_unpadded,none,0.26452592980501666,0.7354740701949833,0.11051397588378689,0.4723628896432555,0.16772930081747492,0.33661410002969205,8.0,3.8181818181818183,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s1_medium,random_all_to_all,12,4,1,medium,32,1,hybrid_tdvp_padded4,4,0.31977317337296185,0.6802268266270382,0.04154581607936717,0.3279894603409287,0.0943882083571311,0.7212091000401415,32.0,14.0,True,0.37593268857737483,0.9248821327537782,0.05524724356794519,1.8036413989815587,4.0,padding_helpful
random_all_to_all_n12_d4_s1_medium,random_all_to_all,12,4,1,medium,32,1,hybrid_tdvp_unpadded,none,0.26452592980501666,0.7354740701949833,0.11051397588378689,0.4723628896432555,0.16772930081747492,0.39986280002631247,8.0,3.8181818181818183,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s1_medium,random_all_to_all,12,4,1,medium,64,1,hybrid_tdvp_padded4,4,0.320188493751532,0.679811506248468,0.04150960998624673,0.3282133325391263,0.09443971544170186,0.6148905000300147,51.0,15.727272727272727,False,0.37560507306240587,0.9243174352404313,0.055662563946515364,1.4804324211461908,6.375,padding_helpful
random_all_to_all_n12_d4_s1_medium,random_all_to_all,12,4,1,medium,64,1,hybrid_tdvp_unpadded,none,0.26452592980501666,0.7354740701949833,0.11051397588378689,0.4723628896432555,0.16772930081747492,0.4153451999882236,8.0,3.8181818181818183,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s2_small,random_all_to_all,12,4,2,small,16,1,hybrid_tdvp_padded4,4,0.9739383692844364,0.026061630715563555,0.003517197286475197,0.04188216031835266,0.009735564799688085,0.4802451999858022,7.0,3.727272727272727,False,0.3210952687077773,0.6926293607505448,0.01156546422497251,1.775964096664026,0.875,padding_helpful
random_all_to_all_n12_d4_s2_small,random_all_to_all,12,4,2,small,16,1,hybrid_tdvp_unpadded,none,0.9623729050594639,0.037627094940536066,0.010953749959100553,0.07342876801175752,0.024366398109304886,0.27041379996808246,8.0,3.1818181818181817,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s2_small,random_all_to_all,12,4,2,small,32,1,hybrid_tdvp_padded4,4,0.9739383692844364,0.026061630715563555,0.003517197286475197,0.04188216031835266,0.009735564799688085,0.21691309998277575,7.0,3.727272727272727,False,0.3210952687077773,0.6926293607505448,0.01156546422497251,0.9165174438943309,0.875,padding_helpful
random_all_to_all_n12_d4_s2_small,random_all_to_all,12,4,2,small,32,1,hybrid_tdvp_unpadded,none,0.9623729050594639,0.037627094940536066,0.010953749959100553,0.07342876801175752,0.024366398109304886,0.2366710000205785,8.0,3.1818181818181817,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s2_small,random_all_to_all,12,4,2,small,64,1,hybrid_tdvp_padded4,4,0.9739383692844364,0.026061630715563555,0.003517197286475197,0.04188216031835266,0.009735564799688085,0.31080729997484013,7.0,3.727272727272727,False,0.3210952687077773,0.6926293607505448,0.01156546422497251,0.976931689116951,0.875,padding_helpful
random_all_to_all_n12_d4_s2_small,random_all_to_all,12,4,2,small,64,1,hybrid_tdvp_unpadded,none,0.9623729050594639,0.037627094940536066,0.010953749959100553,0.07342876801175752,0.024366398109304886,0.3181464000372216,8.0,3.1818181818181817,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s2_medium,random_all_to_all,12,4,2,medium,16,1,hybrid_tdvp_padded4,4,0.6121879008366113,0.38781209916338866,0.03571675608864145,0.35482561640034777,0.08412197956397435,0.2592910999665037,14.0,5.454545454545454,False,0.9941613156673221,0.995615416261493,0.0017078829795273975,0.7768537570882653,0.9333333333333333,padding_neutral
random_all_to_all_n12_d4_s2_medium,random_all_to_all,12,4,2,medium,16,1,hybrid_tdvp_unpadded,none,0.610480017857084,0.38951998214291605,0.03592651969632,0.35482561637802446,0.08317494216987073,0.33377079997444525,15.0,5.454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s2_medium,random_all_to_all,12,4,2,medium,32,1,hybrid_tdvp_padded4,4,0.6121879008366113,0.38781209916338866,0.03571675608864145,0.35482561640034777,0.08412197956397435,0.4107393999584019,14.0,5.454545454545454,False,0.9941613156673221,0.995615416261493,0.0017078829795273975,1.30129771931198,0.9333333333333333,padding_neutral
random_all_to_all_n12_d4_s2_medium,random_all_to_all,12,4,2,medium,32,1,hybrid_tdvp_unpadded,none,0.610480017857084,0.38951998214291605,0.03592651969632,0.35482561637802446,0.08317494216987073,0.31563830003142357,15.0,5.454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d4_s2_medium,random_all_to_all,12,4,2,medium,64,1,hybrid_tdvp_padded4,4,0.6121879008366113,0.38781209916338866,0.03571675608864145,0.35482561640034777,0.08412197956397435,0.3521066000103019,14.0,5.454545454545454,False,0.9941613156673221,0.995615416261493,0.0017078829795273975,1.0657579393440166,0.9333333333333333,padding_neutral
random_all_to_all_n12_d4_s2_medium,random_all_to_all,12,4,2,medium,64,1,hybrid_tdvp_unpadded,none,0.610480017857084,0.38951998214291605,0.03592651969632,0.35482561637802446,0.08317494216987073,0.3303813999518752,15.0,5.454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s0_small,random_all_to_all,12,8,0,small,16,1,hybrid_tdvp_padded4,4,0.9393330937640058,0.060666906235994245,0.011114712720834828,0.07843210050566694,0.01924616633256208,0.6617960000294261,16.0,6.909090909090909,True,1.2077650682333096,1.3384423365968583,-0.015340406485361169,0.9557328940967345,1.0,padding_neutral
random_all_to_all_n12_d8_s0_small,random_all_to_all,12,8,0,small,16,1,hybrid_tdvp_unpadded,none,0.9546735002493669,0.045326499750633076,0.00920271086917025,0.0783956932642522,0.01806472033078468,0.6924486999632791,16.0,8.545454545454545,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s0_small,random_all_to_all,12,8,0,small,32,1,hybrid_tdvp_padded4,4,0.9393330937640058,0.060666906235994245,0.011114712720834828,0.07843210050566694,0.01924616633256208,0.5970894999918528,16.0,6.909090909090909,False,1.2436573413964935,1.3469871874852304,-0.015627943134008948,0.7546192012917782,0.5161290322580645,padding_neutral
random_all_to_all_n12_d8_s0_small,random_all_to_all,12,8,0,small,32,1,hybrid_tdvp_unpadded,none,0.9549610368980147,0.045038963101985297,0.008937118248628034,0.07839569326466413,0.017971947454341476,0.7912460999796167,31.0,10.636363636363637,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s0_small,random_all_to_all,12,8,0,small,64,1,hybrid_tdvp_padded4,4,0.9393330937640058,0.060666906235994245,0.011114712720834828,0.07843210050566694,0.01924616633256208,0.4614640999934636,16.0,6.909090909090909,False,1.2436573413964935,1.3469871874852304,-0.015627943134008948,0.6354488518209658,0.5161290322580645,padding_neutral
random_all_to_all_n12_d8_s0_small,random_all_to_all,12,8,0,small,64,1,hybrid_tdvp_unpadded,none,0.9549610368980147,0.045038963101985297,0.008937118248628034,0.07839569326466413,0.017971947454341476,0.7262017999892123,31.0,10.636363636363637,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s0_medium,random_all_to_all,12,8,0,medium,16,1,hybrid_tdvp_padded4,4,0.34400887023577886,0.6559911297642211,0.07009968203532112,0.4570383849949382,0.13215918085273307,0.8783674000296742,16.0,9.818181818181818,True,1.0882779929598883,0.9800293585077022,0.013367521657307257,1.2793417670554699,1.0,padding_neutral
random_all_to_all_n12_d8_s0_medium,random_all_to_all,12,8,0,medium,16,1,hybrid_tdvp_unpadded,none,0.3306413485784716,0.6693586514215284,0.06441339665857311,0.492269988617534,0.13834899910314838,0.6865776000195183,16.0,8.545454545454545,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s0_medium,random_all_to_all,12,8,0,medium,32,1,hybrid_tdvp_padded4,4,0.3631960437542674,0.6368039562457326,0.07136396876111563,0.4729904597030863,0.13469628450889082,1.2159228999516927,32.0,14.181818181818182,True,1.1072543489077131,0.9775128742110456,0.014649311579204793,1.3366718168921314,1.0,padding_neutral
random_all_to_all_n12_d8_s0_medium,random_all_to_all,12,8,0,medium,32,1,hybrid_tdvp_unpadded,none,0.3485467321750626,0.6514532678249374,0.06445128784683928,0.4922699911176411,0.1392892576862873,0.9096644999808632,32.0,11.454545454545455,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s0_medium,random_all_to_all,12,8,0,medium,64,1,hybrid_tdvp_padded4,4,0.3630751648551308,0.6369248351448692,0.0704756581502007,0.47302945548819153,0.13392705626125687,1.8605762000079267,64.0,17.09090909090909,True,1.0934716823297248,0.9776984268901198,0.014528432680068204,2.1247329917446245,2.0,padding_neutral
random_all_to_all_n12_d8_s0_medium,random_all_to_all,12,8,0,medium,64,1,hybrid_tdvp_unpadded,none,0.3485467321750626,0.6514532678249374,0.06445128784683928,0.4922699911176411,0.1392892576862873,0.8756753000197932,32.0,11.454545454545455,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s1_small,random_all_to_all,12,8,1,small,16,1,hybrid_tdvp_padded4,4,0.9614732485380469,0.03852675146195306,0.010188362629930562,0.12040021825915995,0.02437387463056077,0.9519265000126325,16.0,9.818181818181818,True,0.4823391377559152,0.47314050300647426,0.042900966556569387,1.3776533452743724,2.0,padding_helpful
random_all_to_all_n12_d8_s1_small,random_all_to_all,12,8,1,small,16,1,hybrid_tdvp_unpadded,none,0.9185722819814776,0.08142771801852244,0.021122819676901942,0.21254560587317975,0.04963362493608679,0.6909767999895848,8.0,4.7272727272727275,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s1_small,random_all_to_all,12,8,1,small,32,1,hybrid_tdvp_padded4,4,0.965029517642257,0.03497048235774303,0.00904279722539939,0.11521932259698671,0.02330082784503469,0.8453620999935083,32.0,14.181818181818182,True,0.4281055921377674,0.42946656505574987,0.04645723566077942,1.1881431936059585,4.0,padding_helpful
random_all_to_all_n12_d8_s1_small,random_all_to_all,12,8,1,small,32,1,hybrid_tdvp_unpadded,none,0.9185722819814776,0.08142771801852244,0.021122819676901942,0.21254560587317975,0.04963362493608679,0.7114984999643639,8.0,4.7272727272727275,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s1_small,random_all_to_all,12,8,1,small,64,1,hybrid_tdvp_padded4,4,0.9650361771053797,0.0349638228946203,0.008994325145528939,0.11540153292704583,0.02332888343907716,1.3164085000171326,58.0,16.545454545454547,False,0.425810818967713,0.429384781318163,0.046463895123902144,1.9480971030036687,7.25,padding_helpful
random_all_to_all_n12_d8_s1_small,random_all_to_all,12,8,1,small,64,1,hybrid_tdvp_unpadded,none,0.9185722819814776,0.08142771801852244,0.021122819676901942,0.21254560587317975,0.04963362493608679,0.6757406999822706,8.0,4.7272727272727275,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s1_medium,random_all_to_all,12,8,1,medium,16,1,hybrid_tdvp_padded4,4,0.2964038494101021,0.7035961505898979,0.06067783069220798,0.24633335001365853,0.08851259051440251,1.2572236999985762,16.0,9.818181818181818,True,0.44997669169717414,0.7914103188503254,0.18544476008713962,1.2824227949107938,1.1428571428571428,padding_helpful
random_all_to_all_n12_d8_s1_medium,random_all_to_all,12,8,1,medium,16,1,hybrid_tdvp_unpadded,none,0.1109590893229625,0.8890409106770375,0.1348466083061987,0.761649521229931,0.23515275395099633,0.9803504000301473,14.0,5.454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s1_medium,random_all_to_all,12,8,1,medium,32,1,hybrid_tdvp_padded4,4,0.4438472581727987,0.5561527418272013,0.059483296048245315,0.3079239055539331,0.09548105206454885,1.4013392999768257,32.0,14.181818181818182,True,0.4411182216253855,0.6255648476330189,0.3328881688498362,2.3696794047494567,2.2857142857142856,padding_helpful
random_all_to_all_n12_d8_s1_medium,random_all_to_all,12,8,1,medium,32,1,hybrid_tdvp_unpadded,none,0.1109590893229625,0.8890409106770375,0.1348466083061987,0.761649521229931,0.23515275395099633,0.5913623999804258,14.0,5.454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s1_medium,random_all_to_all,12,8,1,medium,64,1,hybrid_tdvp_padded4,4,0.5029717306682961,0.49702826933170385,0.05469024746866821,0.2749021984423287,0.08899418047805929,1.5204384999815375,64.0,17.09090909090909,True,0.40557377123258487,0.5590611898311839,0.39201264134533365,2.311317140747746,4.571428571428571,padding_helpful
random_all_to_all_n12_d8_s1_medium,random_all_to_all,12,8,1,medium,64,1,hybrid_tdvp_unpadded,none,0.1109590893229625,0.8890409106770375,0.1348466083061987,0.761649521229931,0.23515275395099633,0.6578233999898657,14.0,5.454545454545454,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s2_small,random_all_to_all,12,8,2,small,16,1,hybrid_tdvp_padded4,4,0.9404362418854905,0.059563758114509535,0.004815848558171476,0.03966015966364607,0.010664019220073942,0.556560900004115,12.0,4.363636363636363,False,0.9925474622632409,0.9639900872864785,0.0022250080772411307,0.9120818198623115,1.0909090909090908,padding_neutral
random_all_to_all_n12_d8_s2_small,random_all_to_all,12,8,2,small,16,1,hybrid_tdvp_unpadded,none,0.9382112338082493,0.061788766191750666,0.0048520083333750234,0.03966016106153794,0.010412124845305475,0.6102093999506906,11.0,4.2727272727272725,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s2_small,random_all_to_all,12,8,2,small,32,1,hybrid_tdvp_padded4,4,0.9404362418854905,0.059563758114509535,0.004815848558171476,0.03966015966364607,0.010664019220073942,0.8846441999776289,12.0,4.363636363636363,False,0.9925474622632409,0.9639900872864785,0.0022250080772411307,1.7616302409019415,1.0909090909090908,padding_neutral
random_all_to_all_n12_d8_s2_small,random_all_to_all,12,8,2,small,32,1,hybrid_tdvp_unpadded,none,0.9382112338082493,0.061788766191750666,0.0048520083333750234,0.03966016106153794,0.010412124845305475,0.5021736000198871,11.0,4.2727272727272725,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s2_small,random_all_to_all,12,8,2,small,64,1,hybrid_tdvp_padded4,4,0.9404362418854905,0.059563758114509535,0.004815848558171476,0.03966015966364607,0.010664019220073942,0.4764360000262968,12.0,4.363636363636363,False,0.9925474622632409,0.9639900872864785,0.0022250080772411307,0.8585518385234551,1.0909090909090908,padding_neutral
random_all_to_all_n12_d8_s2_small,random_all_to_all,12,8,2,small,64,1,hybrid_tdvp_unpadded,none,0.9382112338082493,0.061788766191750666,0.0048520083333750234,0.03966016106153794,0.010412124845305475,0.5549297999823466,11.0,4.2727272727272725,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s2_medium,random_all_to_all,12,8,2,medium,16,1,hybrid_tdvp_padded4,4,0.26430887211430953,0.7356911278856905,0.05571966771641138,0.22964191011264695,0.09049457792739223,0.7165750999702141,16.0,4.909090909090909,True,1.1121320072176375,1.1460190116603863,-0.09373744264987638,0.8253458631122587,1.0666666666666667,padding_neutral
random_all_to_all_n12_d8_s2_medium,random_all_to_all,12,8,2,medium,16,1,hybrid_tdvp_unpadded,none,0.3580463147641859,0.6419536852358141,0.050101667207485906,0.2502737307433152,0.08218164708407952,0.8682119000004604,15.0,6.7272727272727275,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s2_medium,random_all_to_all,12,8,2,medium,32,1,hybrid_tdvp_padded4,4,0.26430887211430953,0.7356911278856905,0.05571966771641138,0.22964191011264695,0.09049457792739223,0.5921782000223175,16.0,4.909090909090909,False,1.1121320072176375,1.1460190116603863,-0.09373744264987638,0.7176695362766745,1.0666666666666667,padding_neutral
random_all_to_all_n12_d8_s2_medium,random_all_to_all,12,8,2,medium,32,1,hybrid_tdvp_unpadded,none,0.3580463147641859,0.6419536852358141,0.050101667207485906,0.2502737307433152,0.08218164708407952,0.82514050003374,15.0,6.7272727272727275,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
random_all_to_all_n12_d8_s2_medium,random_all_to_all,12,8,2,medium,64,1,hybrid_tdvp_padded4,4,0.26430887211430953,0.7356911278856905,0.05571966771641138,0.22964191011264695,0.09049457792739223,0.6476452000206336,16.0,4.909090909090909,False,1.1121320072176375,1.1460190116603863,-0.09373744264987638,0.6313591640953469,1.0666666666666667,padding_neutral
