L,k,dt,g,cut,J,n_pasts,n_futures,n_seeds,branch_weight_beta,centered,entropy,entropy_std,delta_norm,rank
6,20,0.1,1.0,19,0.6000000000000001,32,32,1,1.0,0,0.0027385009475314804,0.0,17.197858653582603,32
6,20,0.1,1.0,19,0.65,32,32,1,1.0,0,0.003519507822172928,0.0,17.173695818160052,32
6,20,0.1,1.0,19,0.7000000000000001,32,32,1,1.0,0,0.004437360558373209,0.0,17.149915898055625,32
6,20,0.1,1.0,19,0.75,32,32,1,1.0,0,0.0055361410461158495,0.0,17.12672818419827,32
6,20,0.1,1.0,19,0.8,32,32,1,1.0,0,0.006879129353728907,0.0,17.104543463159654,32
6,20,0.1,1.0,19,0.8500000000000001,32,32,1,1.0,0,0.008542232921787837,0.0,17.083925709651794,32
6,20,0.1,1.0,19,0.9,32,32,1,1.0,0,0.010601214027766223,0.0,17.065515978921066,32
6,20,0.1,1.0,19,0.9500000000000001,32,32,1,1.0,0,0.013115001151631953,0.0,17.049936904265536,32
6,20,0.1,1.0,19,1.0,32,32,1,1.0,0,0.016108992418533963,0.0,17.03768783661141,32
6,20,0.1,1.0,19,1.05,32,32,1,1.0,0,0.019562590238341976,0.0,17.02904537158325,32
6,20,0.1,1.0,19,1.1,32,32,1,1.0,0,0.023404259364763407,0.0,17.023982724099426,32
6,20,0.1,1.0,19,1.1500000000000001,32,32,1,1.0,0,0.027515567354219155,0.0,17.02212081792058,32
6,20,0.1,1.0,19,1.2000000000000002,32,32,1,1.0,0,0.03174373332936201,0.0,17.02271829215347,32
6,20,0.1,1.0,19,1.25,32,32,1,1.0,0,0.035920508409351834,0.0,17.024703141070923,32
6,20,0.1,1.0,19,1.3,32,32,1,1.0,0,0.039884175799613994,0.0,17.02674108210168,32
6,20,0.1,1.0,19,1.35,32,32,1,1.0,0,0.043501135132415505,0.0,17.027331270576987,32
6,20,0.1,1.0,19,1.4000000000000001,32,32,1,1.0,0,0.04668382820010055,0.0,17.024916267857975,32
6,20,0.1,1.0,19,1.4500000000000002,32,32,1,1.0,0,0.04940255848214906,0.0,17.01799227272944,32
6,20,0.1,1.0,19,1.5,32,32,1,1.0,0,0.05168968856765824,0.0,17.00520605508651,32
6,20,0.1,1.0,19,1.55,32,32,1,1.0,0,0.053635681721030594,0.0,16.98542970113574,32
6,20,0.1,1.0,19,1.6,32,32,1,1.0,0,0.055377477561038654,0.0,16.957807929074185,32
6,20,0.1,1.0,19,1.6500000000000001,32,32,1,1.0,0,0.0570805684192482,0.0,16.921775794726834,32
6,20,0.1,1.0,19,1.7000000000000002,32,32,1,1.0,0,0.058917120059837076,0.0,16.877051568591003,32
6,20,0.1,1.0,19,1.75,32,32,1,1.0,0,0.06104325103804363,0.0,16.823609822513475,32
6,20,0.1,1.0,19,1.8,32,32,1,1.0,0,0.06357906483919193,0.0,16.76164199983151,32
6,20,0.1,1.0,19,1.85,32,32,1,1.0,0,0.06659479259039547,0.0,16.69151295641035,32
6,20,0.1,1.0,19,1.9000000000000001,32,32,1,1.0,0,0.0701052186699352,0.0,16.61371898006301,32
6,20,0.1,1.0,19,1.9500000000000002,32,32,1,1.0,0,0.07407282154134795,0.0,16.528853035697527,32
6,20,0.1,1.0,19,2.0,32,32,1,1.0,0,0.07841815365382175,0.0,16.437578899338845,32
6,20,0.1,1.0,20,0.0,32,32,1,1.0,0,2.141404136484463e-27,0.0,20.227156747269447,1
6,20,0.1,1.0,20,0.05,32,32,1,1.0,0,1.2368087678105669e-07,0.0,20.188936272918024,32
6,20,0.1,1.0,20,0.1,32,32,1,1.0,0,1.7337509358479556e-06,0.0,20.141100416373813,32
6,20,0.1,1.0,20,0.15000000000000002,32,32,1,1.0,0,8.092136936935483e-06,0.0,20.08399511531623,32
6,20,0.1,1.0,20,0.2,32,32,1,1.0,0,2.40701907355669e-05,0.0,20.017994331452687,32
6,20,0.1,1.0,20,0.25,32,32,1,1.0,0,5.579791032747711e-05,0.0,19.943503890900278,32
6,20,0.1,1.0,20,0.30000000000000004,32,32,1,1.0,0,0.00011011549570258161,0.0,19.86097007133275,32
6,20,0.1,1.0,20,0.35000000000000003,32,32,1,1.0,0,0.00019380624329074932,0.0,19.770891200891366,32
6,20,0.1,1.0,20,0.4,32,32,1,1.0,0,0.0003127324385634138,0.0,19.673831193247878,32
6,20,0.1,1.0,20,0.45,32,32,1,1.0,0,0.00047109072980177773,0.0,19.570433159262915,32
6,20,0.1,1.0,20,0.5,32,32,1,1.0,0,0.0006710250968979468,0.0,19.46143256661097,32
6,20,0.1,1.0,20,0.55,32,32,1,1.0,0,0.0009127749180333591,0.0,19.34766786654573,32
6,20,0.1,1.0,20,0.6000000000000001,32,32,1,1.0,0,0.0011954092530483307,0.0,19.230087328565627,32
6,20,0.1,1.0,20,0.65,32,32,1,1.0,0,0.0015180265647689122,0.0,19.10975122778094,32
6,20,0.1,1.0,20,0.7000000000000001,32,32,1,1.0,0,0.0018811679097785056,0.0,18.987825661313103,32
6,20,0.1,1.0,20,0.75,32,32,1,1.0,0,0.0022880831230779777,0.0,18.86556766610541,32
6,20,0.1,1.0,20,0.8,32,32,1,1.0,0,0.0027455277362006705,0.0,18.744298947110668,32
6,20,0.1,1.0,20,0.8500000000000001,32,32,1,1.0,0,0.0032638672299629998,0.0,18.625368555045785,32
6,20,0.1,1.0,20,0.9,32,32,1,1.0,0,0.003856480066302241,0.0,18.510105415385098,32
6,20,0.1,1.0,20,0.9500000000000001,32,32,1,1.0,0,0.004538666181399014,0.0,18.39976366532897,32
6,20,0.1,1.0,20,1.0,32,32,1,1.0,0,0.005326416298682785,0.0,18.295465998483763,32
6,20,0.1,1.0,20,1.05,32,32,1,1.0,0,0.006235439052484563,0.0,18.198151008797474,32
6,20,0.1,1.0,20,1.1,32,32,1,1.0,0,0.007280682626893822,0.0,18.108531400217736,32
6,20,0.1,1.0,20,1.1500000000000001,32,32,1,1.0,0,0.008476386248568996,0.0,18.027068537299805,32
6,20,0.1,1.0,20,1.2000000000000002,32,32,1,1.0,0,0.00983642811312016,0.0,17.953967517609936,32
6,20,0.1,1.0,20,1.25,32,32,1,1.0,0,0.011374579015765487,0.0,17.889193983737098,32
6,20,0.1,1.0,20,1.3,32,32,1,1.0,0,0.013104244727354615,0.0,17.832510453404527,32
6,20,0.1,1.0,20,1.35,32,32,1,1.0,0,0.015037393697439158,0.0,17.783527720774757,32
6,20,0.1,1.0,20,1.4000000000000001,32,32,1,1.0,0,0.017182609018410233,0.0,17.74176410878595,32
6,20,0.1,1.0,20,1.4500000000000002,32,32,1,1.0,0,0.01954245543147817,0.0,17.706704881880686,32
6,20,0.1,1.0,20,1.5,32,32,1,1.0,0,0.02211063991305159,0.0,17.67785421404699,32
6,20,0.1,1.0,20,1.55,32,32,1,1.0,0,0.024869524023783104,0.0,17.65477361338087,32
6,20,0.1,1.0,20,1.6,32,32,1,1.0,0,0.027788605667317473,0.0,17.63710339877369,32
6,20,0.1,1.0,20,1.6500000000000001,32,32,1,1.0,0,0.030824438816870955,0.0,17.62456600283292,32
6,20,0.1,1.0,20,1.7000000000000002,32,32,1,1.0,0,0.03392221227665821,0.0,17.616953090276795,32
6,20,0.1,1.0,20,1.75,32,32,1,1.0,0,0.037018922625046656,0.0,17.614099755936962,32
6,20,0.1,1.0,20,1.8,32,32,1,1.0,0,0.040047779237434515,0.0,17.61585149589171,32
6,20,0.1,1.0,20,1.85,32,32,1,1.0,0,0.042943225736128285,0.0,17.622028654079088,32
6,20,0.1,1.0,20,1.9000000000000001,32,32,1,1.0,0,0.045645866434267615,0.0,17.632393880780317,32
6,20,0.1,1.0,20,1.9500000000000002,32,32,1,1.0,0,0.048106569056844524,0.0,17.64662670174153,32
6,20,0.1,1.0,20,2.0,32,32,1,1.0,0,0.05028918836575514,0.0,17.66430764740149,32
