L,k,dt,g,cut,J,n_pasts,n_futures,n_seeds,seed,unitary_ensemble,basis,orientation,weight_scope,probability_power,centered,spectrum_discarded_weight_threshold,entropy,entropy_std,entropy_old_raw_xyz,entropy_old_raw_xyz_std,entropy_old_centered_xyz,entropy_old_centered_xyz_std,entropy_change_vs_raw_xyz,entropy_change_vs_centered_xyz,response_norm,rank,response_shape,probe_file,probe_sha256,raw_file,raw_sha256
6,20,0.1,1.0,18,0.55,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0011972983970989352,0.0,0.002248175186053929,0.0,0.008521297193290596,0.0,-0.0010508767889549939,-0.007323998796191661,53.293312616532845,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p55.npz,036e1f7df0c28d5c235394657e7392501660cc1ca0bea37215944d84e9873c8b
6,20,0.1,1.0,18,0.6000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0015403387816170385,0.0,0.002893830145717143,0.0,0.010977084641734275,0.0,-0.0013534913641001043,-0.009436745860117236,53.02057414617673,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p6.npz,b01d3cbfee95f05c772caa19c70f18b08b0eacec5df6ade124e477c321a6b1e4
6,20,0.1,1.0,18,0.65,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0019145467648265858,0.0,0.003600691266571177,0.0,0.01369514629878217,0.0,-0.0016861445017445913,-0.011780599533955584,52.721539205234215,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p65.npz,28aa00d1edc4c8eecdbda315649d2848109328e23f62aa31b00ee430b01b78ad
6,20,0.1,1.0,18,0.7000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.002328461376890117,0.0,0.004385498663339492,0.0,0.016763307200649922,0.0,-0.0020570372864493745,-0.014434845823759805,52.39877806816168,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p7.npz,51107cf6c46977c8b7634edf4d848372509a00580ebc046adb042fa452398311
6,20,0.1,1.0,18,0.75,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.002810566235890388,0.0,0.005302039153858993,0.0,0.02041848368733257,0.0,-0.002491472917968605,-0.017607917451442183,52.05579535305501,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p75.npz,aed2d8b1a84db5a394de6222e2e1fb4eae8b847f95b9e7838335636eae7f7a9e
6,20,0.1,1.0,18,0.8,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0034147709171687872,0.0,0.006451548158249826,0.0,0.025084514081550425,0.0,-0.003036777241081039,-0.02166974316438164,51.69696235232461,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p8.npz,1c04b860d5852855667dd445b04f85daf01244f4cee50e36fc72bdfce8758333
6,20,0.1,1.0,18,0.8500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.004220751042966315,0.0,0.007983524720560803,0.0,0.03136542141511715,0.0,-0.003762773677594487,-0.027144670372150837,51.32739556641036,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p85.npz,2ea77dffd43f7e62f58c8dd18c082a135fa587c4ff4ed05acda519a300b8e4c2
6,20,0.1,1.0,18,0.9,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0053267401985244815,0.0,0.01008207014084894,0.0,0.039969531614263046,0.0,-0.004755329942324459,-0.03464279141573856,50.952779638681626,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p9.npz,368d3d321572da98dc49cb19657e7a3ef86c9a1187e4957af60c973ae6c699b9
6,20,0.1,1.0,18,0.9500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.006834523455069336,0.0,0.012936962930352893,0.0,0.05156094164677593,0.0,-0.006102439475283558,-0.04472641819170659,50.57913798206273,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_0p95.npz,0c530a91d64d6e2e7b0e2c214ea7c3335e2ca2decffa633f9fbfc9efccf3864d
6,20,0.1,1.0,18,1.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.008829586747189118,0.0,0.016705127082217528,0.0,0.06657020027789234,0.0,-0.00787554033502841,-0.05774061353070323,50.21256138495773,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1.npz,5443d7391e16eb6fa01115425e8d1050c9d7da940ede095b87ddd97588b8b123
6,20,0.1,1.0,18,1.05,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.011361631151309148,0.0,0.021472902822806606,0.0,0.08502396215779516,0.0,-0.010111271671497458,-0.07366233100648602,49.85891293202636,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p05.npz,f62f352f6644215a6a7139f298a9f8088fb5dcaaa17870c913b89b6d2721f3ce
6,20,0.1,1.0,18,1.1,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.014430388062167223,0.0,0.027229165151932945,0.0,0.10645384200941195,0.0,-0.012798777089765722,-0.09202345394724473,49.523535261568924,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p1.npz,fd5b189249ef4fe1105463879bd761b4c886f8041fb4db33d0803d9f9e1cc7b6
6,20,0.1,1.0,18,1.1500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.017979590332291098,0.0,0.033855100281779515,0.0,0.12991942407706275,0.0,-0.015875509949488418,-0.11193983374477165,49.21098830751596,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p15.npz,303282e9ae32c7ad45b65145f87bb874644b08bb985048d518fd716b33c391dc
6,20,0.1,1.0,18,1.2000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.021899855414505846,0.0,0.04113197973312089,0.0,0.15414469349420268,0.0,-0.019232124318615044,-0.13224483807969684,48.92484689377604,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p2.npz,96ac3acd3a0fd5a54e9056b8383fe0c98db33d811ef95a47fa4af2d791442c6e
6,20,0.1,1.0,18,1.25,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.026039734557184883,0.0,0.04876497502593202,0.0,0.17773249075922418,0.0,-0.02272524046874714,-0.15169275620203929,48.66757954251513,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p25.npz,e2f0d82ccc299c4aaa5e841610ce3e3d6f50509a33b9b2f1c642288602d73f5c
6,20,0.1,1.0,18,1.3,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.030222998646857464,0.0,0.05641850773747524,0.0,0.19939756067860082,0.0,-0.026195509090617776,-0.16917456203174336,48.44052159734679,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p3.npz,9fb57c72cd581f6f85222e7687f921413a46423f766e6e28609c0e911bd8493b
6,20,0.1,1.0,18,1.35,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.03426925954681347,0.0,0.06375675352513009,0.0,0.21815585246537555,0.0,-0.02948749397831662,-0.18388659291856208,48.243940824936566,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p35.npz,f2c13f134cce3c69c045e6c19552f0738b5de2f29729bcbf266bb6de34933804
6,20,0.1,1.0,18,1.4000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.03801458578586178,0.0,0.07048237617430644,0.0,0.23342875445673797,0.0,-0.03246779038844466,-0.1954141686708762,48.077182832852486,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p4.npz,b7c8927e96b4ca43545a584a520566cb019d4af745a39a9a065b35f2fb0d546b
6,20,0.1,1.0,18,1.4500000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.04132894688932828,0.0,0.0763674577307721,0.0,0.2450542132452187,0.0,-0.03503851084144381,-0.20372526635589042,47.938872016831425,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p45.npz,9983ffb4b3bb2c6e1d8099c98c08d720ac60ee39b1844853a9d36962188f5008
6,20,0.1,1.0,18,1.5,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.04412810990587558,0.0,0.08127266822435858,0.0,0.2532254697036565,0.0,-0.037144558318483,-0.20909735979778094,47.827139450916306,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p5.npz,e13bc8d69f7b1b25f77304e4b130761002c978126833e290349cf91d9e9eeb30
6,20,0.1,1.0,18,1.55,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.046378697238421515,0.0,0.08515315700923483,0.0,0.25839091446469686,0.0,-0.03877445977081331,-0.21201221722627533,47.739848176656295,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p55.npz,2c9cc29e4faefc206f010d2bd1f3c037245f31aeb2304fc271b26d2972175db7
6,20,0.1,1.0,18,1.6,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.04809629048172651,0.0,0.08805191022181297,0.0,0.26114579710036023,0.0,-0.039955619740086455,-0.21304950661863373,47.67479139949273,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p6.npz,1dcd86fa3e2482212c55c8ce59221e4139b040fd7a88ed5b70beb434dd80318e
6,20,0.1,1.0,18,1.6500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0493374694838369,0.0,0.09008294510622965,0.0,0.26213528979294465,0.0,-0.040745475622392745,-0.21279782030910774,47.6298466318423,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p65.npz,79ed97c76c8e106dc7f57fa48474d4e7cdc7ea9674d860ac480ade651e5c9e8d
6,20,0.1,1.0,18,1.7000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05018745446130116,0.0,0.09140773024285868,0.0,0.26197698082633214,0.0,-0.04122027578155752,-0.21178952636503098,47.60307824858092,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p7.npz,41ae399f36e667c2b37260e83d5fdc4aa13ddb1ed0c9a5383fbf09bec95fddc5
6,20,0.1,1.0,18,1.75,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.050745471855979364,0.0,0.09220864759682598,0.0,0.26120358066318106,0.0,-0.04146317574084662,-0.2104581088072017,47.592789616541275,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p75.npz,cc306a6b4dfd2f61d4fbdd38a0ae35a1544a35d1b54d5c869bae63fd12b09ae8
6,20,0.1,1.0,18,1.8,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05111011549149871,0.0,0.09266330523597772,0.0,0.2602240836417912,0.0,-0.04155318974447902,-0.2091139681502925,47.59753188327979,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p8.npz,57d74db39d558e21e37ea3101ede29e9e0a314ff9d06cb9e08c2fd094827ed93
6,20,0.1,1.0,18,1.85,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.051366836420426394,0.0,0.092923154051746,0.0,0.25930216017936475,0.0,-0.04155631763131961,-0.20793532375893836,47.61608098739308,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p85.npz,ce2feae2f31dd66405326f2cb3e5c7a7778f80f2037954ea7c31572085eed14a
6,20,0.1,1.0,18,1.9000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05157921198361764,0.0,0.09309902552384086,0.0,0.2585516448167841,0.0,-0.04151981354022322,-0.20697243283316646,47.647395152813374,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p9.npz,40cebc141980627e028a192e9e3dc941176a98b3bbd97a6f2bb3ef2d8cb6df0b
6,20,0.1,1.0,18,1.9500000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.05178491627942811,0.0,0.09325499406642933,0.0,0.2579490457140333,0.0,-0.041470077787001215,-0.20616412943460521,47.69056337045288,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_1p95.npz,afb7f41630d4f8d9921156963a81dc281e4a7e5fb43d7e0d2d4085fbc22c4b21
6,20,0.1,1.0,18,2.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.051996444906574034,0.0,0.09341050798072356,0.0,0.25736159790916935,0.0,-0.04141406307414953,-0.2053651530025953,47.74475386639179,64,256x64,raw/probes_cut_18.npz,8c7404201aa967e8e9623ba25fd93fc7a4d601d4c07fd23daf723e5fd3b11cd0,raw/cut_18_J_2.npz,9312cfda1bb486cf043841d85159d02022cd949237aa7648b7b85bbd55e0766b
6,20,0.1,1.0,19,0.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07293918333264,1,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0.npz,1bff4c16d4f59645b49cf8b2f0d758b79de271a581d85240fd24689cd52b76a8
6,20,0.1,1.0,19,0.05,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,8.898883039740031e-08,0.0,1.7188526339108825e-07,0.0,7.807847901435095e-07,0.0,-8.289643299368794e-08,-6.917959597461092e-07,51.042724981968256,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p05.npz,73eaf51a59a15543bbe822421454129d1e58c5018e87059d2fb343ba54fa3907
6,20,0.1,1.0,19,0.1,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,1.2864002499250545e-06,0.0,2.470574365911137e-06,0.0,1.1205020797555739e-05,0.0,-1.1841741159860826e-06,-9.918620547630685e-06,51.01647893443224,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p1.npz,e6c42a43fa27d2d61c3b52570e2ddff2b2bbf2f5af313408a9da788f63166987
6,20,0.1,1.0,19,0.15000000000000002,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,6.2786344428583515e-06,0.0,1.2005783827596744e-05,0.0,5.4485909700292096e-05,0.0,-5.727149384738393e-06,-4.820727525743374e-05,50.99569950657253,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p15.npz,6df607dab66dfc582b1b712a1ac22b6a0d6d75baa80095d9d272fa558f72fba5
6,20,0.1,1.0,19,0.2,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,1.9661131996301337e-05,0.0,3.745498723328126e-05,0.0,0.00017018087396455784,0.0,-1.7793855236979923e-05,-0.0001505197419682565,50.98102219705003,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p2.npz,fdd16c7a34a513ede3bf7d06b7ca6bdefc4dd9411a2945379b4a76ee518211db
6,20,0.1,1.0,19,0.25,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,4.800722299097736e-05,0.0,9.115142190823854e-05,0.0,0.0004147152075018079,0.0,-4.314419891726118e-05,-0.0003667079845108306,50.972253184851084,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p25.npz,5f36ea18b6b103f257e6cb4ba642e6075f247fbc3800267b6d08ee8e7cd87c58
6,20,0.1,1.0,19,0.30000000000000004,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,9.944250267520059e-05,0.0,0.0001882505972622087,0.0,0.0008577771857698454,0.0,-8.880809458700811e-05,-0.0007583346830946448,50.96845939449041,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p3.npz,0f49e44a8573791f03470a457ad3c7a79f8c0c620b358b633fca84f663d8d5da
6,20,0.1,1.0,19,0.35000000000000003,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.00018269963938906563,0.0,0.00034495122125480525,0.0,0.0015745289688764298,0.0,-0.00016225158186573962,-0.001391829329487364,50.96810387809498,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p35.npz,eb32457bcf3da0ff3a1851e0ae671fc26405c953c5ac698ce73d332865da91f2
6,20,0.1,1.0,19,0.4,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0003059396219948617,0.0,0.0005763220892310606,0.0,0.002636160410151355,0.0,-0.0002703824672361989,-0.0023302207881564932,50.96921364116472,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p4.npz,49169a5a956065a02fefb7dc0b47d1fb16be5583533605acc9d2c50be8fa7501
6,20,0.1,1.0,19,0.45,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.00047581770156888276,0.0,0.0008946235934411421,0.0,0.004102754035884911,0.0,-0.0004188058918722594,-0.003626936334316028,50.9695655824588,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p45.npz,f4639a2bcf1229851615a750aaab5806bd2206110445ff37da11f5ea6f4b6bde
6,20,0.1,1.0,19,0.5,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0006972853750162002,0.0,0.001309013356095475,0.0,0.0060222931323839005,0.0,-0.0006117279810792748,-0.0053250077573677,50.96687789396989,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p5.npz,41fda64d38a13816b0e8265cad53465067fdfafee46b3cf375ab49eec486287c
6,20,0.1,1.0,19,0.55,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0009744401301327542,0.0,0.001827180280533724,0.0,0.008437964220057752,0.0,-0.0008527401504009697,-0.007463524089924998,50.958994740727526,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p55.npz,b16696ef508cdcc68f1eb601184decb8242333a7e6cdda75fc561bcbe5f4104c
6,20,0.1,1.0,19,0.6000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0013124112433569037,0.0,0.0024588571930186415,0.0,0.011403184270993441,0.0,-0.0011464459496617378,-0.010090773027636538,50.94405345908643,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p6.npz,66770bb039e1950f026a8ddc01f4f2ed5fd03074d42fb63571fa34ec12480000
6,20,0.1,1.0,19,0.65,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.0017198785481917697,0.0,0.0032204572313709397,0.0,0.015000624846115689,0.0,-0.00150057868317917,-0.01328074629792392,50.92062404068236,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p65.npz,37e3e21f83e57bf1efa336aff131f8692748bb1c11bac4734c4a720f491c239c
6,20,0.1,1.0,19,0.7000000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.002211471704984097,0.0,0.0041394472167527495,0.0,0.019358662090775792,0.0,-0.0019279755117686524,-0.017147190385791693,50.88781277532485,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p7.npz,a042acc6c42a40689d1cf84745c0d2f67d821f50e12dc2067558640b698df40b
6,20,0.1,1.0,19,0.75,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.002809102906062746,0.0,0.005256718190542844,0.0,0.02465701604725842,0.0,-0.002447615284480098,-0.021847913141195673,50.845321814982604,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p75.npz,5ba1269496846aa7d309991383a9359447e888de5bb66dc09e2c215593960834
6,20,0.1,1.0,19,0.8,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.00354135849173558,0.0,0.006625335139043752,0.0,0.031113898828791356,0.0,-0.003083976647308172,-0.027572540337055775,50.79346028042485,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p8.npz,34e9beadcfe42104474ff2b25ba2d18784c92a9b3947270ff51630af4c3f5b4c
6,20,0.1,1.0,19,0.8500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.004440471538025255,0.0,0.008304775169932093,0.0,0.03895069206624703,0.0,-0.003864303631906838,-0.03451022052822177,50.733104072756326,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p85.npz,ce24ed5ac44e87b82c70e15f4bb78b54a02fc0cf97678c07455f75379bba8c92
6,20,0.1,1.0,19,0.9,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.005537057762030773,0.0,0.01035099763742717,0.0,0.04833692307413048,0.0,-0.0048139398753963974,-0.042799865312099714,50.66560750868617,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p9.npz,55af45b06212b0cac9e2c3cfd73880330934c2472a8c9eb430d00f3c2e98f6f2
6,20,0.1,1.0,19,0.9500000000000001,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.006853516052552387,0.0,0.012804057135236567,0.0,0.059326325821605345,0.0,-0.00595054108268418,-0.052472809769052955,50.592674076086766,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_0p95.npz,72d3f40a70e5cbf0af24d6f2ea348b95d07daf6b45e3430688c497d79043a4c1
6,20,0.1,1.0,19,1.0,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.008397505882481459,0.0,0.015675954720882835,0.0,0.07180090909498366,0.0,-0.007278448838401376,-0.0634034032125022,50.51619818260578,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_1.npz,01a03de5c0f53e173111cd60b16d709407b4a774055c5dcf8734609964e00c26
6,20,0.1,1.0,19,1.05,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.010157023040246954,0.0,0.018941632628610088,0.0,0.08544106229683,0.0,-0.008784609588363133,-0.07528403925658304,50.438094475875786,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_1p05.npz,9d76496edc523d6791823c178416e9d5583a36cff8934941f48fb66504d6b6f1
6,20,0.1,1.0,19,1.1,64,64,1,0,haar,IXYZ,future_rows_history_columns,complete_retained_record,1,0,1e-12,0.012098295635303935,0.0,0.022535422168763728,0.0,0.09973454707876536,0.0,-0.010437126533459793,-0.08763625144346143,50.36013236922858,64,256x64,raw/probes_cut_19.npz,090056379769f1da1adf3caaa059ce0712f8a2e03ff7f7756a7b78d22bc5baa0,raw/cut_19_J_1p1.npz,b9c7753ccadf620faee0c8bc2f4a38a23baeb5eb4260b258ad951b28bc461b40
