experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
A,mpo_zipup,rzz,0.1,2,9,64,,,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1
A,mpo_zipup,rzz,0.1,2,9,8,,,1,0.21713716241271275,0.21713716241271275,0.21713716241271275,1
A,mpo_zipup,rzz,0.2,2,9,16,,,1,0.0,0.0,0.0,1
A,mpo_zipup,rzz,0.2,2,9,32,,,1,0.0,0.0,0.0,1
A,mpo_zipup,rzz,0.2,2,9,64,,,1,0.0,0.0,0.0,1
A,mpo_zipup,rzz,0.2,2,9,8,,,1,0.21713716241271563,0.21713716241271563,0.21713716241271563,1
A,tebd_swap,rxx,0.0125,2,9,16,,,1,3.774758283725532e-15,3.774758283725532e-15,3.774758283725532e-15,1
A,tebd_swap,rxx,0.0125,2,9,32,,,1,3.774758283725532e-15,3.774758283725532e-15,3.774758283725532e-15,1
A,tebd_swap,rxx,0.0125,2,9,64,,,1,3.774758283725532e-15,3.774758283725532e-15,3.774758283725532e-15,1
A,tebd_swap,rxx,0.0125,2,9,8,,,1,0.7277227589742216,0.7277227589742216,0.7277227589742216,1
A,tebd_swap,rxx,0.025,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.025,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.025,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.025,2,9,8,,,1,0.7277723480976119,0.7277723480976119,0.7277723480976119,1
A,tebd_swap,rxx,0.05,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.05,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.05,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.05,2,9,8,,,1,0.7279832049870438,0.7279832049870438,0.7279832049870438,1
A,tebd_swap,rxx,0.1,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.1,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.1,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.1,2,9,8,,,1,0.7288356894935432,0.7288356894935432,0.7288356894935432,1
A,tebd_swap,rxx,0.2,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.2,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.2,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rxx,0.2,2,9,8,,,1,0.7319964778716823,0.7319964778716823,0.7319964778716823,1
A,tebd_swap,ryy,0.0125,2,9,16,,,1,1.3322676295501878e-15,1.3322676295501878e-15,1.3322676295501878e-15,1
A,tebd_swap,ryy,0.0125,2,9,32,,,1,1.3322676295501878e-15,1.3322676295501878e-15,1.3322676295501878e-15,1
A,tebd_swap,ryy,0.0125,2,9,64,,,1,1.3322676295501878e-15,1.3322676295501878e-15,1.3322676295501878e-15,1
A,tebd_swap,ryy,0.0125,2,9,8,,,1,0.7277806663859114,0.7277806663859114,0.7277806663859114,1
A,tebd_swap,ryy,0.025,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.025,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.025,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.025,2,9,8,,,1,0.7278640649136195,0.7278640649136195,0.7278640649136195,1
A,tebd_swap,ryy,0.05,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.05,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.05,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.05,2,9,8,,,1,0.7280708588960836,0.7280708588960836,0.7280708588960836,1
A,tebd_swap,ryy,0.1,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.1,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.1,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,ryy,0.1,2,9,8,,,1,0.7286389395218508,0.7286389395218508,0.7286389395218508,1
A,tebd_swap,ryy,0.2,2,9,16,,,1,4.218847493575595e-15,4.218847493575595e-15,4.218847493575595e-15,1
A,tebd_swap,ryy,0.2,2,9,32,,,1,4.218847493575595e-15,4.218847493575595e-15,4.218847493575595e-15,1
A,tebd_swap,ryy,0.2,2,9,64,,,1,4.218847493575595e-15,4.218847493575595e-15,4.218847493575595e-15,1
A,tebd_swap,ryy,0.2,2,9,8,,,1,0.730324573968836,0.730324573968836,0.730324573968836,1
A,tebd_swap,rzz,0.0125,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.0125,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.0125,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.0125,2,9,8,,,1,0.727572256651297,0.727572256651297,0.727572256651297,1
A,tebd_swap,rzz,0.025,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.025,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.025,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.025,2,9,8,,,1,0.7274634253629522,0.7274634253629522,0.7274634253629522,1
A,tebd_swap,rzz,0.05,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.05,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.05,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.05,2,9,8,,,1,0.7273335585795828,0.7273335585795828,0.7273335585795828,1
A,tebd_swap,rzz,0.1,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.1,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.1,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.1,2,9,8,,,1,0.7274061923225987,0.7274061923225987,0.7274061923225987,1
A,tebd_swap,rzz,0.2,2,9,16,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.2,2,9,32,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.2,2,9,64,,,1,0.0,0.0,0.0,1
A,tebd_swap,rzz,0.2,2,9,8,,,1,0.7285005126000057,0.7285005126000057,0.7285005126000057,1
A,variational_mpo,rxx,0.0125,2,9,16,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.0125,2,9,32,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.0125,2,9,64,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.0125,2,9,8,,,1,0.2459506793357551,0.2459506793357551,0.2459506793357551,1
A,variational_mpo,rxx,0.025,2,9,16,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.025,2,9,32,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.025,2,9,64,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.025,2,9,8,,,1,0.24595067933575165,0.24595067933575165,0.24595067933575165,1
A,variational_mpo,rxx,0.05,2,9,16,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.05,2,9,32,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.05,2,9,64,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.05,2,9,8,,,1,0.24595067933575177,0.24595067933575177,0.24595067933575177,1
A,variational_mpo,rxx,0.1,2,9,16,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.1,2,9,32,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.1,2,9,64,,,1,0.0,0.0,0.0,1
A,variational_mpo,rxx,0.1,2,9,8,,,1,0.245950679335752,0.245950679335752,0.245950679335752,1
A,variational_mpo,rxx,0.2,2,9,16,,,1,2.4424906541753444e-15,2.4424906541753444e-15,2.4424906541753444e-15,1
A,variational_mpo,rxx,0.2,2,9,32,,,1,2.4424906541753444e-15,2.4424906541753444e-15,2.4424906541753444e-15,1
A,variational_mpo,rxx,0.2,2,9,64,,,1,2.4424906541753444e-15,2.4424906541753444e-15,2.4424906541753444e-15,1
A,variational_mpo,rxx,0.2,2,9,8,,,1,0.2459506793357532,0.2459506793357532,0.2459506793357532,1
A,variational_mpo,ryy,0.0125,2,9,16,,,1,7.327471962526033e-15,7.327471962526033e-15,7.327471962526033e-15,1
A,variational_mpo,ryy,0.0125,2,9,32,,,1,7.327471962526033e-15,7.327471962526033e-15,7.327471962526033e-15,1
A,variational_mpo,ryy,0.0125,2,9,64,,,1,7.327471962526033e-15,7.327471962526033e-15,7.327471962526033e-15,1
A,variational_mpo,ryy,0.0125,2,9,8,,,1,0.2409353192543957,0.2409353192543957,0.2409353192543957,1
A,variational_mpo,ryy,0.025,2,9,16,,,1,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,1
A,variational_mpo,ryy,0.025,2,9,32,,,1,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,1
A,variational_mpo,ryy,0.025,2,9,64,,,1,8.881784197001252e-15,8.881784197001252e-15,8.881784197001252e-15,1
A,variational_mpo,ryy,0.025,2,9,8,,,1,0.24093531925439182,0.24093531925439182,0.24093531925439182,1
A,variational_mpo,ryy,0.05,2,9,16,,,1,0.0,0.0,0.0,1
A,variational_mpo,ryy,0.05,2,9,32,,,1,0.0,0.0,0.0,1
A,variational_mpo,ryy,0.05,2,9,64,,,1,0.0,0.0,0.0,1
A,variational_mpo,ryy,0.05,2,9,8,,,1,0.24093531925439216,0.24093531925439216,0.24093531925439216,1
A,variational_mpo,ryy,0.1,2,9,16,,,1,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1
A,variational_mpo,ryy,0.1,2,9,32,,,1,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1
A,variational_mpo,ryy,0.1,2,9,64,,,1,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1
A,variational_mpo,ryy,0.1,2,9,8,,,1,0.24093531925439005,0.24093531925439005,0.24093531925439005,1
A,variational_mpo,ryy,0.2,2,9,16,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
A,variational_mpo,ryy,0.2,2,9,32,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
A,variational_mpo,ryy,0.2,2,9,64,,,1,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,1
A,variational_mpo,ryy,0.2,2,9,8,,,1,0.24093531925439182,0.24093531925439182,0.24093531925439182,1
A,variational_mpo,rzz,0.0125,2,9,16,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
A,variational_mpo,rzz,0.0125,2,9,32,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
A,variational_mpo,rzz,0.0125,2,9,64,,,1,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,1
A,variational_mpo,rzz,0.0125,2,9,8,,,1,0.21713716241271963,0.21713716241271963,0.21713716241271963,1
A,variational_mpo,rzz,0.025,2,9,16,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
A,variational_mpo,rzz,0.025,2,9,32,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
A,variational_mpo,rzz,0.025,2,9,64,,,1,5.773159728050814e-15,5.773159728050814e-15,5.773159728050814e-15,1
A,variational_mpo,rzz,0.025,2,9,8,,,1,0.2171371624127174,0.2171371624127174,0.2171371624127174,1
A,variational_mpo,rzz,0.05,2,9,16,,,1,6.661338147750939e-15,6.661338147750939e-15,6.661338147750939e-15,1
A,variational_mpo,rzz,0.05,2,9,32,,,1,6.661338147750939e-15,6.661338147750939e-15,6.661338147750939e-15,1
A,variational_mpo,rzz,0.05,2,9,64,,,1,6.661338147750939e-15,6.661338147750939e-15,6.661338147750939e-15,1
A,variational_mpo,rzz,0.05,2,9,8,,,1,0.2171371624127182,0.2171371624127182,0.2171371624127182,1
A,variational_mpo,rzz,0.1,2,9,16,,,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1
A,variational_mpo,rzz,0.1,2,9,32,,,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1
A,variational_mpo,rzz,0.1,2,9,64,,,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,1
A,variational_mpo,rzz,0.1,2,9,8,,,1,0.21713716241271275,0.21713716241271275,0.21713716241271275,1
A,variational_mpo,rzz,0.2,2,9,16,,,1,0.0,0.0,0.0,1
A,variational_mpo,rzz,0.2,2,9,32,,,1,0.0,0.0,0.0,1
A,variational_mpo,rzz,0.2,2,9,64,,,1,0.0,0.0,0.0,1
A,variational_mpo,rzz,0.2,2,9,8,,,1,0.21713716241271563,0.21713716241271563,0.21713716241271563,1
A0,hybrid_tdvp,rxx,0.0,2,9,16,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rxx,0.0,2,9,32,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rxx,0.0,2,9,64,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rxx,0.0,2,9,8,1,,1,0.0,0.0,0.0,1
