sequence,gate_count,layer,position_in_layer,gate_type,theta,q0,q1,exact_norm,tdvp_norm,tebd_norm,mpo_norm,infidelity_exact_tdvp,infidelity_exact_tebd,infidelity_exact_mpo,infidelity_tdvp_tebd,infidelity_tdvp_mpo,infidelity_tebd_mpo,exact_state_hash,gate_matrix_hash
mixed,28,10,1,rxx,0.05,2,9,1.0000000000000004,0.9999999999982802,1.0000000026058802,0.9999999999999981,4.801397057718759e-10,0.0,2.6645352591003757e-15,0.0,4.801443687085793e-10,0.0,9283380046a64c0e0f2b22ed4714573eb0e15c8a6f69f9fd3cba2ae94a2e6fb6,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,29,10,2,rzz,0.05,2,8,1.0000000000000007,0.9999999999981807,1.0000000035669574,1.000000000000001,4.807649833793448e-10,0.0,0.0,0.0,4.807638731563202e-10,0.0,d4cafd33b55bb4a93a251ca4019e4d295098e5f6d27ed3ef00af5255e7ea6018,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,30,10,3,ryy,0.05,3,9,1.0000000000000007,0.9999999999981201,1.0000000034447374,1.0000000000000007,4.812599208037227e-10,0.0,0.0,0.0,4.812594767145129e-10,0.0,0a26757fba52438f0640ef94756fd315a2374065001e0594516d3d9de5d3dc3e,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,31,11,1,rxx,0.05,2,9,1.0000000000000007,0.9999999999980298,1.0000000053884657,1.0000000000000002,4.81288786602363e-10,0.0,0.0,0.0,4.812907850038073e-10,0.0,122ebea87b6fdac96e1ead9ddf3527274aa57856aa1c2c088b963546699cd251,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,32,11,2,rzz,0.05,2,8,1.0000000000000007,0.9999999999979466,1.0000000053884666,0.9999999999999999,4.816214094205407e-10,0.0,0.0,0.0,4.816222975989604e-10,0.0,89aa6b3c4c1f3bc2a5be2bc8053bc98643ab4f38c386c1ea49418470a181285f,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,33,11,3,ryy,0.05,3,9,1.0000000000000007,0.9999999999978731,1.000000005065653,1.0000000000000018,4.822657828640331e-10,0.0,0.0,0.0,4.822637844625888e-10,0.0,f0b72dad79bc7b9d27eabbb5e20516d1acb445a71d4541d9c410c35a28ab907c,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
mixed,34,12,1,rxx,0.05,2,9,1.0000000000000007,0.9999999999977949,1.0000000072944168,1.0000000000000007,4.823001997777965e-10,0.0,0.0,0.0,4.823008659116113e-10,0.0,422ebec0b3da6b87d4df8d59fcf28736c09acb5c1ae73f902572f179f7819cae,4cea9d9d874308fdc8cd223c38d24a7579054c3ccfd4a373df3a5363794dfaf4
mixed,35,12,2,rzz,0.05,2,8,1.0000000000000007,0.999999999997726,1.0000000072944148,1.0000000000000016,4.824300958716776e-10,0.0,0.0,0.0,4.824283195148382e-10,0.0,19a3ed3f1254b37d26fd463debebce761ddc168f6a9f2ad5c5a131a6bd21ee5e,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
mixed,36,12,3,ryy,0.05,3,9,1.000000000000001,0.9999999999976277,1.0000000067517563,1.0000000000000027,4.832791944409109e-10,0.0,0.0,0.0,4.832758637718371e-10,0.0,819794a390d3dd444315280fd3951b0f7c1da7bc8913ee9cd921f87e6a9780ef,b284c1e73bdbddcd49f4bf63688996198da2369baffe0c4e1488eac4e855c903
commuting,1,1,1,rzz,0.05,2,9,1.0000000000000016,1.000000000000001,1.0000000000000009,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,7b7c82a26f6e10daa668c57b09a283ad5ecae7566ef24d957db012575b101550,40476707a467b4705373b05fdff89c2d1421387aff9ff078af311c16afb8f886
commuting,2,1,2,rzz,0.05,2,8,1.0000000000000018,1.000000000000003,1.000000000000003,1.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,1cf2e44904a264d25e4929a12ca0be7b2286e7c6257ff30cd13da230a3e66b6f,64824f732706baf404290ffe42b3f5c33237b2e2101d68ae706f620c01f5b1d9
commuting,3,1,3,rzz,0.05,3,9,1.0000000000000018,0.9999999999999749,1.000000000000002,1.0000000000000036,9.230460840115029e-11,0.0,0.0,9.230327613352074e-11,9.230038955365671e-11,0.0,02f2908079657bfcc6865d9d9a895e22fbc7554250906a53cc5f4302524b3b39,c5bd595a7eb5e4900bde8732bacdb007a08bbca4966bdcb2dc854f8323013d51
commuting,4,2,1,rzz,0.05,2,9,1.0000000000000024,0.9999999999999791,1.0000000000000058,1.0000000000000053,9.229572661695329e-11,0.0,0.0,9.228950936801539e-11,9.228995345722524e-11,0.0,98686c356321f6a19e9d43e8024faa0bc43a43dea2a0a9a63116bd6fff4a2f41,40476707a467b4705373b05fdff89c2d1421387aff9ff078af311c16afb8f886
