method,chi_max,trotter_step,time,infidelity,state_norm,cumulative_runtime_s,step_runtime_s,current_max_bond,peak_max_bond,param_count,peak_param_count,memory_bytes,peak_memory_bytes,discarded_weight_step,largest_intermediate_elements,failed,failure_message,converged,source,tag
hybrid_tdvp,64.0,12.0,1.2000000000000002,0.001914903994546413,1.0000000000000002,184.9836442155065,25.875072057009675,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.00047140910723974215,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,13.0,1.3,0.0031865641109152243,1.0000000000000018,210.8157216020627,25.836785963969305,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.0006387555122406673,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,14.0,1.4000000000000001,0.005018892368674588,1.0000000000000027,236.85230605886318,26.041392005048692,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.0008071909600666461,0.0,0.0,,1.0,generated,main
hybrid_tdvp,64.0,15.0,1.5,0.007683931968177737,0.9999999999999972,262.81038009014446,25.963154459022917,64.0,64.0,43688.0,43688.0,699008.0,699008.0,0.0017852467805872202,0.0,0.0,,1.0,generated,main
mpo_zipup,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
mpo_zipup,2.0,1.0,0.1,0.05870765394678912,0.970200335581315,0.046505561796948314,0.04930525098461658,2.0,2.0,104.0,120.0,1664.0,1920.0,0.06020929484189317,0.0,0.0,,1.0,generated,main
mpo_zipup,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
mpo_zipup,4.0,1.0,0.1,0.030084193057661968,0.9848426109994376,0.04713190090842545,0.0500940210185945,4.0,4.0,368.0,424.0,5888.0,6784.0,0.03039792315971649,0.0,0.0,,1.0,generated,main
mpo_zipup,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
mpo_zipup,8.0,1.0,0.1,0.0006863544982821379,0.9996567711258285,0.0482436140300706,0.05121097096707672,8.0,8.0,1448.0,1448.0,23168.0,23168.0,0.0007251376803311994,0.0,0.0,,1.0,generated,main
mpo_zipup,8.0,2.0,0.2,0.008653036564279737,0.9981983323824133,0.10073522082529962,0.05520826508291066,8.0,8.0,1448.0,1448.0,23168.0,23168.0,0.003580212852044756,0.0,0.0,,1.0,generated,main
mpo_zipup,8.0,3.0,0.30000000000000004,0.0321583376800022,0.9953332406687353,0.1560717427637428,0.05869919597171247,8.0,8.0,1448.0,1528.0,23168.0,24448.0,0.00630609975264391,0.0,0.0,,1.0,generated,main
mpo_zipup,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
mpo_zipup,12.0,1.0,0.1,5.992186563164026e-06,0.9999970038952355,0.04953634040430188,0.05247785896062851,12.0,12.0,2856.0,2856.0,45696.0,45696.0,7.211271176242279e-06,0.0,0.0,,1.0,generated,main
mpo_zipup,12.0,2.0,0.2,0.0003930703327764684,0.9998578892146509,0.11162342492025346,0.06493658805266023,12.0,12.0,2856.0,3048.0,45696.0,48768.0,0.001311021303642768,0.0,0.0,,1.0,generated,main
mpo_zipup,12.0,3.0,0.30000000000000004,0.003478999805021421,0.9990691437868097,0.17482995882164687,0.0662444030167535,12.0,12.0,2856.0,3096.0,45696.0,49536.0,0.0030914742190026245,0.0,0.0,,1.0,generated,main
mpo_zipup,12.0,4.0,0.4,0.015139303397887827,0.9967249512239664,0.23840066720731556,0.06648509600199759,12.0,12.0,2856.0,3096.0,45696.0,49536.0,0.006937540863371932,0.0,0.0,,1.0,generated,main
mpo_zipup,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
mpo_zipup,16.0,1.0,0.1,-3.304023721284466e-13,1.0000000000000195,0.05151123274117708,0.05447029008064419,16.0,16.0,4776.0,4776.0,76416.0,76416.0,2.993895619514166e-31,0.0,0.0,,1.0,generated,main
mpo_zipup,16.0,2.0,0.2,9.225579870775213e-05,0.9999539487307145,0.12865937827154994,0.08028164610732347,16.0,16.0,4776.0,5144.0,76416.0,82304.0,9.230750574348599e-05,0.0,0.0,,1.0,generated,main
mpo_zipup,16.0,3.0,0.30000000000000004,0.0012393630459590632,0.9995836129373654,0.20848179038148373,0.08313920896034688,16.0,16.0,4776.0,5240.0,76416.0,83840.0,0.0007432465421342199,0.0,0.0,,1.0,generated,main
mpo_zipup,16.0,4.0,0.4,0.006183232821072693,0.9983160126793056,0.2839349075220525,0.07834129896946251,16.0,16.0,4776.0,5240.0,76416.0,83840.0,0.0025460582783445426,0.0,0.0,,1.0,generated,main
mpo_zipup,16.0,5.0,0.5,0.01883797993596703,0.9954253958386917,0.3610364900669083,0.08025036798790097,16.0,16.0,4776.0,5240.0,76416.0,83840.0,0.005838699635253478,0.0,0.0,,1.0,generated,main
mpo_zipup,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,512.0,0.0,0.0,0.0,0.0,,1.0,generated,main
mpo_zipup,24.0,1.0,0.1,-3.304023721284466e-13,1.0000000000000195,0.05091305891983211,0.054038845002651215,16.0,16.0,4776.0,4776.0,76416.0,76416.0,2.993895619514166e-31,0.0,0.0,,1.0,generated,main
